"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","619","true","chrome","116.0.0","false","Windows 10","true","60.72","true","true","browser-check","0","1756","0.0-0.0","0","100","20","25","","20","20","25","35","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4607","0.0-1.0","0","100","20","25","","20","20","25","35","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","21022","0.0-2.0","0","100","20","25","","20","20","25","35","20","","16291","{""prolific_id"":""62b0576692285098026bde17"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","30885","0.0-4.0","0","100","20","25","","20","20","25","35","20","","9861","","","[{""page_index"":0,""viewing_time"":9860}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","39194","0.0-5.0-0.0","0","100","20","25","","20","20","25","35","20","","8120","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","44536","0.0-5.1-0.1","0","100","20","25","","20","20","25","35","20","","5341","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","59951","0.0-7.0","0","100","20","25","","20","20","25","35","20","","15414","","","[{""page_index"":0,""viewing_time"":15413}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","61048","0.0-8.0","0","100","20","25","","20","20","25","35","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","79891","0.0-9.0","0","100","20","25","","20","20","25","35","20","","18841","arrowup","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","116262","0.0-10.0","0","100","20","25","","20","20","25","35","20","","118456","{""silversky"":""25""}","","","","","","","","firstbet","no","native","fluent","24","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","153109","0.0-11.0","0","100","20","25","","20","20","25","35","20","","155266","{""silversky"":"""",""blackblade"":""0.25""}","","","","","","","","secondbet","no","nonnative","fluent","24","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","191354","0.0-12.0","0","100","20","25","","20","20","25","35","20","","193475","{""silversky"":"""",""blackblade"":"""",""apocalypse"":""30""}","","","","","","","","thirdbet","no","nonnative","disfluent","24","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","12","261515","0.0-13.0","0","100","20","25","","20","20","25","35","20","","263597","{""silversky"":""20"",""blackblade"":""25"",""apocalypse"":"""",""firewalker"":""20""}","","","","","","","","forthbet","no","native","disfluent","24","firewalker"
"","","","","","","","","","","","survey-html-form","13","285238","0.0-14.0-0.0-0.0","0","100","20","25","","20","20","25","35","20","","23716","{""silversky"":""20"",""blackblade"":""25"",""apocalypse"":""35"",""firewalker"":""20""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","292057","0.0-15.0","0","100","20","25","","20","20","25","35","20","","6817","","","[{""page_index"":0,""viewing_time"":6817}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","405079","0.0-16.0","0","100","20","25","","20","20","25","35","20","","112882","{""P0_Q0"":null,""sociable_native"":6,""friendly_native"":6,""nice_native"":6,""honest_native"":7,""pleasant_native"":6,""P1_Q0"":null,""competent_native"":6,""smart_native"":7,""educated_native"":6,""intelligent_native"":6,""successful_native"":6,""P2_Q0"":null,""irritated_native"":2,""interested_native"":3,""enthusiastic_native"":5,""frustrated_native"":3,""annoyed_native"":3,""happy_native"":5,""P3_Q0"":null,""trustworthy_native"":5,""easy_native"":8,""fluent_native"":9,""strong_native"":4}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","459641","0.0-17.0","0","100","20","25","","20","20","25","35","20","","54502","{""P0_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":7,""P1_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":6,""fluent_nonnative"":8,""strong_nonnative"":8,""P2_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":8,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":8,""P3_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":3,""enthusiastic_nonnative"":3,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","17","601647","0.0-18.0","0","100","20","25","","20","20","25","35","20","","141915","{""P0_Q0"":null,""country_native"":""The UK"",""country_nonnative"":""France"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":8,""naturalness_nonnative"":8,""decision_making"":""Mostly quite even, except for Apocalypse because I liked the name and the description mentioned about the terrain"",""P2_Q4"":""To identify whether native vs non-native impact people's trust in experts and whether accent plays a part"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
