"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","651","true","chrome","117.0.0","false","Windows 10","true","61.46","true","true","browser-check","0","986","0.0-0.0","100","0","20","10","50","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4003","0.0-1.0","100","0","20","10","50","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","23878","0.0-2.0","100","0","20","10","50","20","","19776","{""prolific_id"":""5baa72a49d955f000147e406"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","41333","0.0-4.0","100","0","20","10","50","20","","17453","","","[{""page_index"":0,""viewing_time"":17452}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","46997","0.0-5.0-0.0","100","0","20","10","50","20","","5379","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","68324","0.0-7.0","100","0","20","10","50","20","","21325","","","[{""page_index"":0,""viewing_time"":21324}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","68961","0.0-8.0","100","0","20","10","50","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","109457","0.0-9.0","100","0","20","10","50","20","","40496","enter","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","176797","0.0-10.0","100","0","20","10","50","20","","179127","{""silversky"":""0""}","","","","","","","","firstbet","no","native","disfluent","14","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","223069","0.0-11.0","100","0","20","10","50","20","","225334","{""silversky"":"""",""firewalker"":""0""}","","","","","","","","secondbet","no","nonnative","disfluent","14","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","251509","0.0-12.0","100","0","20","10","50","20","","253728","{""silversky"":"""",""firewalker"":"""",""apocalypse"":""0""}","","","","","","","","thirdbet","no","nonnative","fluent","14","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","311230","0.0-13.0","100","0","20","10","50","20","","313419","{""silversky"":""20"",""firewalker"":""10"",""apocalypse"":""50"",""blackblade"":""20""}","","","","","","","","forthbet","no","native","fluent","14","blackblade"
"","","","","","","","","","","","instructions","12","318268","0.0-15.0","100","0","20","10","50","20","","7035","","","[{""page_index"":0,""viewing_time"":7034}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","395475","0.0-16.0","100","0","20","10","50","20","","77113","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":5,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":5,""P1_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":2,""enthusiastic_nonnative"":2,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":2,""P2_Q0"":null,""sociable_nonnative"":3,""friendly_nonnative"":3,""nice_nonnative"":4,""honest_nonnative"":3,""pleasant_nonnative"":4,""P3_Q0"":null,""trustworthy_nonnative"":4,""easy_nonnative"":8,""fluent_nonnative"":7,""strong_nonnative"":4}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","450193","0.0-17.0","100","0","20","10","50","20","","54664","{""P0_Q0"":null,""sociable_native"":3,""friendly_native"":4,""nice_native"":4,""honest_native"":4,""pleasant_native"":3,""P1_Q0"":null,""trustworthy_native"":4,""easy_native"":7,""fluent_native"":7,""strong_native"":5,""P2_Q0"":null,""irritated_native"":1,""interested_native"":2,""enthusiastic_native"":1,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":2,""P3_Q0"":null,""competent_native"":4,""smart_native"":4,""educated_native"":4,""intelligent_native"":4,""successful_native"":4}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","543480","0.0-18.0","100","0","20","10","50","20","","93226","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""France or a Scandinavian Country"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":9,""exposure_n"":8,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":3,""naturalness_nonnative"":3,""decision_making"":""just on what they said and guesswork"",""P2_Q4"":""perhaps about racism"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
