"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1272","598","true","edge-chromium","117.0.2045","false","Windows 10","true","60.45","true","true","browser-check","0","1001","0.0-0.0","0","90","30","10","","20","30","10","30","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4572","0.0-1.0","0","90","30","10","","20","30","10","30","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","32312","0.0-2.0","0","90","30","10","","20","30","10","30","20","","27702","{""prolific_id"":""6400dce71ff3b4a5f13f34d9"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","40569","0.0-4.0","0","90","30","10","","20","30","10","30","20","","8255","","","[{""page_index"":0,""viewing_time"":8253}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","66631","0.0-5.0-0.0","0","90","30","10","","20","30","10","30","20","","25731","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","73726","0.0-5.1-0.1","0","90","30","10","","20","30","10","30","20","","7088","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","94928","0.0-7.0","0","90","30","10","","20","30","10","30","20","","21201","","","[{""page_index"":0,""viewing_time"":21201}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","95457","0.0-8.0","0","90","30","10","","20","30","10","30","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","200772","0.0-9.0","0","90","30","10","","20","30","10","30","20","","105313","arrowright","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","268027","0.0-10.0","0","90","30","10","","20","30","10","30","20","","274698","{""firewalker"":""30""}","","","","","","","","firstbet","no","native","disfluent","18","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","307033","0.0-11.0","0","90","30","10","","20","30","10","30","20","","313637","{""firewalker"":"""",""apocalypse"":""10""}","","","","","","","","secondbet","no","nonnative","fluent","18","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","343865","0.0-12.0","0","90","30","10","","20","30","10","30","20","","350430","{""firewalker"":"""",""apocalypse"":"""",""silversky"":""30""}","","","","","","","","thirdbet","no","native","fluent","18","silversky"
"","","","","","","","","","","","audio-survey-input-response","12","388994","0.0-13.0","0","90","30","10","","20","30","10","30","20","","395523","{""firewalker"":"""",""apocalypse"":"""",""silversky"":"""",""blackblade"":""20""}","","","","","","","","forthbet","no","nonnative","disfluent","18","blackblade"
"","","","","","","","","","","","survey-html-form","13","416393","0.0-14.0-0.0-0.0","0","90","30","10","","20","30","10","30","20","","27396","{""firewalker"":""30"",""apocalypse"":""10"",""silversky"":""30"",""blackblade"":""20""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","422281","0.0-15.0","0","90","30","10","","20","30","10","30","20","","5887","","","[{""page_index"":0,""viewing_time"":5886}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","497428","0.0-16.0","0","90","30","10","","20","30","10","30","20","","75091","{""P0_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":7,""nice_nonnative"":8,""honest_nonnative"":7,""pleasant_nonnative"":8,""P1_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":6,""enthusiastic_nonnative"":5,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":6,""P2_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":7,""educated_nonnative"":8,""intelligent_nonnative"":7,""successful_nonnative"":6,""P3_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":7,""fluent_nonnative"":7,""strong_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","561162","0.0-17.0","0","90","30","10","","20","30","10","30","20","","63709","{""P0_Q0"":null,""trustworthy_native"":7,""easy_native"":9,""fluent_native"":9,""strong_native"":8,""P1_Q0"":null,""irritated_native"":4,""interested_native"":6,""enthusiastic_native"":5,""frustrated_native"":2,""annoyed_native"":2,""happy_native"":6,""P2_Q0"":null,""competent_native"":8,""smart_native"":7,""educated_native"":8,""intelligent_native"":7,""successful_native"":8,""P3_Q0"":null,""sociable_native"":6,""friendly_native"":6,""nice_native"":7,""honest_native"":7,""pleasant_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","17","636937","0.0-18.0","0","90","30","10","","20","30","10","30","20","","75728","{""P0_Q0"":null,""country_native"":""Scotland"",""country_nonnative"":""Spain"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":9,""naturalness_nonnative"":9,""decision_making"":""Based on the horses' past performances"",""P2_Q4"":""Do people trust native or non-native speakers more?"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
