"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","783","true","chrome","116.0.0","false","Mac OS","true","54.57","true","true","browser-check","0","1108","0.0-0.0","0","100","20","15","40","35","20","10","40","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","9899","0.0-1.0","0","100","20","15","40","35","20","10","40","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","23533","0.0-2.0","0","100","20","15","40","35","20","10","40","30","","13585","{""prolific_id"":""5c7cf4e3ac90ae000144c9b9"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","33006","0.0-4.0","0","100","20","15","40","35","20","10","40","30","","9473","","","[{""page_index"":0,""viewing_time"":9472}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","40382","0.0-5.0-0.0","0","100","20","15","40","35","20","10","40","30","","7233","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","90684","0.0-7.0","0","100","20","15","40","35","20","10","40","30","","50302","","","[{""page_index"":0,""viewing_time"":50302}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","91274","0.0-8.0","0","100","20","15","40","35","20","10","40","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","112875","0.0-9.0","0","100","20","15","40","35","20","10","40","30","","21601"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","173352","0.0-10.0","0","100","20","15","40","35","20","10","40","30","","175703","{""silversky"":""20""}","","","","","","","","firstbet","no","native","disfluent","23","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","203211","0.0-11.0","0","100","20","15","40","35","20","10","40","30","","205502","{""silversky"":"""",""blackblade"":""15""}","","","","","","","","secondbet","no","nonnative","fluent","23","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","238099","0.0-12.0","0","100","20","15","40","35","20","10","40","30","","240360","{""silversky"":"""",""blackblade"":"""",""apocalypse"":""30""}","","","","","","","","thirdbet","no","nonnative","disfluent","23","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","279007","0.0-13.0","0","100","20","15","40","35","20","10","40","30","","281233","{""silversky"":"""",""blackblade"":"""",""apocalypse"":""40"",""firewalker"":""35""}","","","","","","","","forthbet","no","native","fluent","23","firewalker"
"","","","","","","","","","","","survey-html-form","12","305660","0.0-14.0-0.0-0.0","0","100","20","15","40","35","20","10","40","30","","26647","{""silversky"":""20"",""blackblade"":""10"",""apocalypse"":""40"",""firewalker"":""35""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","survey-html-form","13","318261","0.0-14.0-0.1-0.1","0","100","20","15","40","35","20","10","40","30","","12595","{""silversky"":""20"",""blackblade"":""10"",""apocalypse"":""40"",""firewalker"":""30""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","324592","0.0-15.0","0","100","20","15","40","35","20","10","40","30","","6328","","","[{""page_index"":0,""viewing_time"":6328}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","374837","0.0-16.0","0","100","20","15","40","35","20","10","40","30","","50184","{""P0_Q0"":null,""competent_nonnative"":3,""smart_nonnative"":6,""educated_nonnative"":4,""intelligent_nonnative"":5,""successful_nonnative"":6,""P1_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":2,""fluent_nonnative"":3,""strong_nonnative"":8,""P2_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":5,""nice_nonnative"":7,""honest_nonnative"":6,""pleasant_nonnative"":6,""P3_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":5,""enthusiastic_nonnative"":5,""frustrated_nonnative"":2,""annoyed_nonnative"":3,""happy_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","424252","0.0-17.0","0","100","20","15","40","35","20","10","40","30","","49391","{""P0_Q0"":null,""trustworthy_native"":5,""easy_native"":5,""fluent_native"":7,""strong_native"":6,""P1_Q0"":null,""irritated_native"":4,""interested_native"":2,""enthusiastic_native"":2,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":3,""P2_Q0"":null,""sociable_native"":3,""friendly_native"":2,""nice_native"":5,""honest_native"":4,""pleasant_native"":4,""P3_Q0"":null,""competent_native"":4,""smart_native"":3,""educated_native"":2,""intelligent_native"":4,""successful_native"":3}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","17","540919","0.0-18.0","0","100","20","15","40","35","20","10","40","30","","116641","{""P0_Q0"":null,""country_native"":""Silver Sky"",""country_nonnative"":""The other three horses"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":1,""exposure_n"":4,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":7,""decision_making"":""Based on how well the horse performed in the past"",""P2_Q4"":""How well the speakers words come across to make better informed decisions on the horses. "",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
