"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1232","598","true","edge-chromium","117.0.2045","false","Windows 10","true","60.7","true","true","browser-check","0","994","0.0-0.0","100","0","15","50","30","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4071","0.0-1.0","100","0","15","50","30","5","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","20403","0.0-2.0","100","0","15","50","30","5","","16282","{""prolific_id"":""63d4286b200d266b2dd022e4"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","42333","0.0-4.0","100","0","15","50","30","5","","21928","","","[{""page_index"":0,""viewing_time"":21928}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","55515","0.0-5.0-0.0","100","0","15","50","30","5","","12000","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","112483","0.0-7.0","100","0","15","50","30","5","","56967","","","[{""page_index"":0,""viewing_time"":56967}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","113352","0.0-8.0","100","0","15","50","30","5","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","135608","0.0-9.0","100","0","15","50","30","5","","22248","arrowright","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","196474","0.0-10.0","100","0","15","50","30","5","","198936","{""blackblade"":""15""}","","","","","","","","firstbet","no","native","disfluent","15","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","229735","0.0-11.0","100","0","15","50","30","5","","232137","{""blackblade"":"""",""firewalker"":""25""}","","","","","","","","secondbet","no","native","fluent","15","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","264002","0.0-12.0","100","0","15","50","30","5","","266370","{""blackblade"":"""",""firewalker"":"""",""apocalypse"":""15""}","","","","","","","","thirdbet","no","nonnative","fluent","15","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","358631","0.0-13.0","100","0","15","50","30","5","","360965","{""blackblade"":"""",""firewalker"":""50"",""apocalypse"":""30"",""silversky"":""5""}","","","","","","","","forthbet","no","nonnative","disfluent","15","silversky"
"","","","","","","","","","","","instructions","12","361441","0.0-15.0","100","0","15","50","30","5","","2809","","","[{""page_index"":0,""viewing_time"":2809}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","435244","0.0-16.0","100","0","15","50","30","5","","73752","{""P0_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":5,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":3,""P1_Q0"":null,""irritated_nonnative"":4,""interested_nonnative"":2,""enthusiastic_nonnative"":2,""frustrated_nonnative"":3,""annoyed_nonnative"":2,""happy_nonnative"":3,""P2_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":3,""fluent_nonnative"":3,""strong_nonnative"":7,""P3_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":6,""nice_nonnative"":6,""honest_nonnative"":5,""pleasant_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","493167","0.0-17.0","100","0","15","50","30","5","","57899","{""P0_Q0"":null,""trustworthy_native"":5,""easy_native"":4,""fluent_native"":8,""strong_native"":7,""P1_Q0"":null,""competent_native"":3,""smart_native"":3,""educated_native"":2,""intelligent_native"":3,""successful_native"":3,""P2_Q0"":null,""sociable_native"":3,""friendly_native"":3,""nice_native"":3,""honest_native"":5,""pleasant_native"":3,""P3_Q0"":null,""irritated_native"":6,""interested_native"":3,""enthusiastic_native"":3,""frustrated_native"":5,""annoyed_native"":5,""happy_native"":2}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","595251","0.0-18.0","100","0","15","50","30","5","","102056","{""P0_Q0"":null,""country_native"":""Yorkshire"",""country_nonnative"":""France"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":1,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":7,""decision_making"":""How best i understood them"",""P2_Q4"":""To see if how something is presented effects the chance of choosing something"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
