"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1920","995","true","firefox","117.0.0","false","Linux","true","60.91","true","true","browser-check","0","992","0.0-0.0","0","60","10","20","","15","10","20","15","15","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3284","0.0-1.0","0","60","10","20","","15","10","20","15","15","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","19382","0.0-2.0","0","60","10","20","","15","10","20","15","15","","16028","{""prolific_id"":""5717ad6bc7a19000125c15fc"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","29188","0.0-4.0","0","60","10","20","","15","10","20","15","15","","9801","","","[{""page_index"":0,""viewing_time"":9800}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","36335","0.0-5.0-0.0","0","60","10","20","","15","10","20","15","15","","6955","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","41976","0.0-5.1-0.1","0","60","10","20","","15","10","20","15","15","","5643","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","59889","0.0-7.0","0","60","10","20","","15","10","20","15","15","","17909","","","[{""page_index"":0,""viewing_time"":17909}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","60401","0.0-8.0","0","60","10","20","","15","10","20","15","15","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","82096","0.0-9.0","0","60","10","20","","15","10","20","15","15","","21693","control","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","126151","0.0-10.0","0","60","10","20","","15","10","20","15","15","","128067","{""blackblade"":""10""}","","","","","","","","firstbet","no","nonnative","disfluent","1","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","169710","0.0-11.0","0","60","10","20","","15","10","20","15","15","","171582","{""blackblade"":""10"",""firewalker"":""20""}","","","","","","","","secondbet","no","native","disfluent","1","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","202141","0.0-12.0","0","60","10","20","","15","10","20","15","15","","203969","{""blackblade"":"""",""firewalker"":"""",""silversky"":""15""}","","","","","","","","thirdbet","no","nonnative","fluent","1","silversky"
"","","","","","","","","","","","audio-survey-input-response","12","229848","0.0-13.0","0","60","10","20","","15","10","20","15","15","","231644","{""blackblade"":"""",""firewalker"":"""",""silversky"":"""",""apocalypse"":""15""}","","","","","","","","forthbet","no","native","fluent","1","apocalypse"
"","","","","","","","","","","","survey-html-form","13","246499","0.0-14.0-0.0-0.0","0","60","10","20","","15","10","20","15","15","","16643","{""blackblade"":""10"",""firewalker"":""20"",""silversky"":""15"",""apocalypse"":""15""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","249429","0.0-15.0","0","60","10","20","","15","10","20","15","15","","2926","","","[{""page_index"":0,""viewing_time"":2925}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","323725","0.0-16.0","0","60","10","20","","15","10","20","15","15","","74216","{""P0_Q0"":null,""trustworthy_native"":5,""easy_native"":9,""fluent_native"":6,""strong_native"":8,""P1_Q0"":null,""competent_native"":4,""smart_native"":4,""educated_native"":5,""intelligent_native"":4,""successful_native"":5,""P2_Q0"":null,""irritated_native"":7,""interested_native"":6,""enthusiastic_native"":6,""frustrated_native"":5,""annoyed_native"":5,""happy_native"":5,""P3_Q0"":null,""sociable_native"":5,""friendly_native"":6,""nice_native"":6,""honest_native"":5,""pleasant_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","367406","0.0-17.0","0","60","10","20","","15","10","20","15","15","","43643","{""P0_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":5,""nice_nonnative"":6,""honest_nonnative"":5,""pleasant_nonnative"":6,""P1_Q0"":null,""trustworthy_nonnative"":4,""easy_nonnative"":3,""fluent_nonnative"":3,""strong_nonnative"":9,""P2_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":5,""educated_nonnative"":4,""intelligent_nonnative"":5,""successful_nonnative"":5,""P3_Q0"":null,""irritated_nonnative"":6,""interested_nonnative"":4,""enthusiastic_nonnative"":5,""frustrated_nonnative"":6,""annoyed_nonnative"":4,""happy_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","17","481245","0.0-18.0","0","60","10","20","","15","10","20","15","15","","113811","{""P0_Q0"":null,""country_native"":""Central Europe"",""country_nonnative"":""Northern England"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":2,""naturalness_nonnative"":2,""decision_making"":""I tried to align it to how enthusiastic the language about each horse was"",""P2_Q4"":""To see if a native/non-native speaker influences how trustworthy they are perceived to be"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
