"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1920","931","true","chrome","118.0.0","false","Windows 10","true","59.95","false","true","browser-check","0","1005","0.0-0.0","50","0","10","10","10","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3722","0.0-1.0","50","0","10","10","10","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","18730","0.0-2.0","50","0","10","10","10","20","","14984","{""prolific_id"":""5bcbb1963c6f9f0001cc747a"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","25840","0.0-4.0","50","0","10","10","10","20","","7109","","","[{""page_index"":0,""viewing_time"":7109}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","32855","0.0-5.0-0.0","50","0","10","10","10","20","","6872","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","59691","0.0-7.0","50","0","10","10","10","20","","26835","","","[{""page_index"":0,""viewing_time"":26835}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","60781","0.0-8.0","50","0","10","10","10","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","80279","0.0-9.0","50","0","10","10","10","20","","19497","k","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","121966","0.0-10.0","50","0","10","10","10","20","","124079","{""apocalypse"":""10""}","","","","","","","","firstbet","no","nonnative","disfluent","21","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","9","149201","0.0-11.0","50","0","10","10","10","20","","151272","{""apocalypse"":"""",""firewalker"":""10""}","","","","","","","","secondbet","no","native","fluent","21","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","182475","0.0-12.0","50","0","10","10","10","20","","184520","{""apocalypse"":"""",""firewalker"":"""",""silversky"":""10""}","","","","","","","","thirdbet","no","nonnative","fluent","21","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","223121","0.0-13.0","50","0","10","10","10","20","","225133","{""apocalypse"":"""",""firewalker"":"""",""silversky"":"""",""blackblade"":""20""}","","","","","","","","forthbet","no","native","disfluent","21","blackblade"
"","","","","","","","","","","","instructions","12","228277","0.0-15.0","50","0","10","10","10","20","","5155","","","[{""page_index"":0,""viewing_time"":5155}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","264145","0.0-16.0","50","0","10","10","10","20","","35849","{""P0_Q0"":null,""trustworthy_native"":5,""easy_native"":9,""fluent_native"":9,""strong_native"":6,""P1_Q0"":null,""sociable_native"":6,""friendly_native"":6,""nice_native"":6,""honest_native"":7,""pleasant_native"":6,""P2_Q0"":null,""competent_native"":7,""smart_native"":8,""educated_native"":8,""intelligent_native"":7,""successful_native"":7,""P3_Q0"":null,""irritated_native"":3,""interested_native"":6,""enthusiastic_native"":5,""frustrated_native"":2,""annoyed_native"":1,""happy_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","293484","0.0-17.0","50","0","10","10","10","20","","29329","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":6,""successful_nonnative"":7,""P1_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":5,""nice_nonnative"":7,""honest_nonnative"":6,""pleasant_nonnative"":7,""P2_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":7,""fluent_nonnative"":8,""strong_nonnative"":6,""P3_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":6,""enthusiastic_nonnative"":6,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","361547","0.0-18.0","50","0","10","10","10","20","","68049","{""P0_Q0"":null,""country_native"":""South"",""country_nonnative"":""Slovakia"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":1,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":4,""naturalness_nonnative"":5,""decision_making"":""Based on what they said about the horses"",""P2_Q4"":""To determine whether accents influence decisions more?"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
