"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1280","571","true","chrome","117.0.0","false","Windows 10","true","60.22","true","true","browser-check","0","1007","0.0-0.0","0","100","35","10","","5","35","10","50","5","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","5654","0.0-1.0","0","100","35","10","","5","35","10","50","5","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","16313","0.0-2.0","0","100","35","10","","5","35","10","50","5","","10606","{""prolific_id"":""634fe0b504124d7d92c82c36"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","27866","0.0-4.0","0","100","35","10","","5","35","10","50","5","","11552","","","[{""page_index"":0,""viewing_time"":11552}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","40438","0.0-5.0-0.0","0","100","35","10","","5","35","10","50","5","","12400","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","45688","0.0-5.1-0.1","0","100","35","10","","5","35","10","50","5","","5251","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","55571","0.0-7.0","0","100","35","10","","5","35","10","50","5","","9882","","","[{""page_index"":0,""viewing_time"":9882}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","55989","0.0-8.0","0","100","35","10","","5","35","10","50","5","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","116612","0.0-9.0","0","100","35","10","","5","35","10","50","5","","60623"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","193202","0.0-10.0","0","100","35","10","","5","35","10","50","5","","194250","{""firewalker"":""40""}","","","","","","","","firstbet","no","nonnative","disfluent","14","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","229541","0.0-11.0","0","100","35","10","","5","35","10","50","5","","230512","{""firewalker"":"""",""blackblade"":""10""}","","","","","","","","secondbet","no","native","fluent","14","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","260104","0.0-12.0","0","100","35","10","","5","35","10","50","5","","261038","{""firewalker"":"""",""blackblade"":"""",""apocalypse"":""50""}","","","","","","","","thirdbet","no","nonnative","fluent","14","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","12","313149","0.0-13.0","0","100","35","10","","5","35","10","50","5","","314053","{""firewalker"":""35"",""blackblade"":"""",""apocalypse"":"""",""silversky"":""5""}","","","","","","","","forthbet","no","native","disfluent","14","silversky"
"","","","","","","","","","","","survey-html-form","13","343501","0.0-14.0-0.0-0.0","0","100","35","10","","5","35","10","50","5","","30349","{""firewalker"":""35"",""blackblade"":""10"",""apocalypse"":""50"",""silversky"":""5""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","347073","0.0-15.0","0","100","35","10","","5","35","10","50","5","","3570","","","[{""page_index"":0,""viewing_time"":3570}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","406775","0.0-16.0","0","100","35","10","","5","35","10","50","5","","59660","{""P0_Q0"":null,""irritated_native"":2,""interested_native"":4,""enthusiastic_native"":3,""frustrated_native"":2,""annoyed_native"":1,""happy_native"":5,""P1_Q0"":null,""sociable_native"":5,""friendly_native"":4,""nice_native"":5,""honest_native"":6,""pleasant_native"":5,""P2_Q0"":null,""trustworthy_native"":4,""easy_native"":8,""fluent_native"":9,""strong_native"":3,""P3_Q0"":null,""competent_native"":5,""smart_native"":5,""educated_native"":5,""intelligent_native"":5,""successful_native"":6}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","688114","0.0-17.0","0","100","35","10","","5","35","10","50","5","","281307","{""P0_Q0"":null,""irritated_nonnative"":4,""interested_nonnative"":5,""enthusiastic_nonnative"":3,""frustrated_nonnative"":3,""annoyed_nonnative"":2,""happy_nonnative"":4,""P1_Q0"":null,""competent_nonnative"":5,""smart_nonnative"":6,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":3,""P2_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":3,""fluent_nonnative"":3,""strong_nonnative"":7,""P3_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":5,""nice_nonnative"":5,""honest_nonnative"":5,""pleasant_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","17","796415","0.0-18.0","0","100","35","10","","5","35","10","50","5","","108273","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""France"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":7,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":2,""P2_Q0"":null,""naturalness_native"":6,""naturalness_nonnative"":6,""decision_making"":""I found it easier to understand the native speaker and they appeared more confident in the information given."",""P2_Q4"":""To assess the perceived trustworthiness/knowledge of a native speaker to a non-native speaker."",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
