"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1920","956","true","chrome","117.0.0","false","Chrome OS","true","60.78","true","true","browser-check","0","997","0.0-0.0","0","100","20","20","","60","10","10","20","60","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3786","0.0-1.0","0","100","20","20","","60","10","10","20","60","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","31349","0.0-2.0","0","100","20","20","","60","10","10","20","60","","27326","{""prolific_id"":""60454e458ec254684926c0d0"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","63894","0.0-4.0","0","100","20","20","","60","10","10","20","60","","32544","","","[{""page_index"":0,""viewing_time"":32544}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","71939","0.0-5.0-0.0","0","100","20","20","","60","10","10","20","60","","7584","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","78512","0.0-5.1-0.1","0","100","20","20","","60","10","10","20","60","","6571","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","104432","0.0-7.0","0","100","20","20","","60","10","10","20","60","","25918","","","[{""page_index"":0,""viewing_time"":25918}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","105006","0.0-8.0","0","100","20","20","","60","10","10","20","60","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","135229","0.0-9.0","0","100","20","20","","60","10","10","20","60","","30206"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","189091","0.0-10.0","0","100","20","20","","60","10","10","20","60","","192129","{""firewalker"":""20""}","","","","","","","","firstbet","no","native","disfluent","16","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","218646","0.0-11.0","0","100","20","20","","60","10","10","20","60","","221630","{""firewalker"":"""",""apocalypse"":""20""}","","","","","","","","secondbet","no","nonnative","fluent","16","apocalypse"
