"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","696","true","chrome","116.0.0","false","Mac OS","true","60.14","true","true","browser-check","0","1004","0.0-0.0","100","0","10","5","75","10","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","5448","0.0-1.0","100","0","10","5","75","10","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","31620","0.0-2.0","100","0","10","5","75","10","","26133","{""prolific_id"":""5b2838e8b1cd750001498ba9"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","46670","0.0-4.0","100","0","10","5","75","10","","15050","","","[{""page_index"":0,""viewing_time"":15050}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","59955","0.0-5.0-0.0","100","0","10","5","75","10","","13088","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","90199","0.0-7.0","100","0","10","5","75","10","","30244","","","[{""page_index"":0,""viewing_time"":30244}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","91609","0.0-8.0","100","0","10","5","75","10","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","130963","0.0-9.0","100","0","10","5","75","10","","39355","control","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","186147","0.0-10.0","100","0","10","5","75","10","","188551","{""silversky"":""10""}","","","","","","","","firstbet","no","nonnative","fluent","21","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","232724","0.0-11.0","100","0","10","5","75","10","","235075","{""silversky"":"""",""apocalypse"":""5""}","","","","","","","","secondbet","no","nonnative","disfluent","21","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","268398","0.0-12.0","100","0","10","5","75","10","","270704","{""silversky"":"""",""apocalypse"":"""",""firewalker"":""60""}","","","","","","","","thirdbet","no","native","fluent","21","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","342493","0.0-13.0","100","0","10","5","75","10","","344767","{""silversky"":"""",""apocalypse"":"""",""firewalker"":""75"",""blackblade"":""10""}","","","","","","","","forthbet","no","native","disfluent","21","blackblade"
"","","","","","","","","","","","instructions","12","348983","0.0-15.0","100","0","10","5","75","10","","6487","","","[{""page_index"":0,""viewing_time"":6487}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","428246","0.0-16.0","100","0","10","5","75","10","","79225","{""P0_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":4,""P1_Q0"":null,""irritated_nonnative"":6,""interested_nonnative"":2,""enthusiastic_nonnative"":3,""frustrated_nonnative"":6,""annoyed_nonnative"":6,""happy_nonnative"":3,""P2_Q0"":null,""trustworthy_nonnative"":1,""easy_nonnative"":8,""fluent_nonnative"":7,""strong_nonnative"":3,""P3_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":6,""nice_nonnative"":7,""honest_nonnative"":8,""pleasant_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","475606","0.0-17.0","100","0","10","5","75","10","","47342","{""P0_Q0"":null,""competent_native"":5,""smart_native"":6,""educated_native"":6,""intelligent_native"":6,""successful_native"":7,""P1_Q0"":null,""irritated_native"":6,""interested_native"":5,""enthusiastic_native"":6,""frustrated_native"":4,""annoyed_native"":5,""happy_native"":6,""P2_Q0"":null,""sociable_native"":6,""friendly_native"":6,""nice_native"":7,""honest_native"":6,""pleasant_native"":6,""P3_Q0"":null,""trustworthy_native"":6,""easy_native"":7,""fluent_native"":7,""strong_native"":1}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","528941","0.0-18.0","100","0","10","5","75","10","","53313","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""n/a"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":7,""exposure_n"":8,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":8,""naturalness_nonnative"":8,""decision_making"":""the amount of hesitations in speech "",""P2_Q4"":"""",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
