"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1536","707","true","chrome","117.0.0","false","Windows 10","true","60.01","true","true","browser-check","0","1005","0.0-0.0","100","0","40","25","15","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3127","0.0-1.0","100","0","40","25","15","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","30405","0.0-2.0","100","0","40","25","15","20","","27260","{""prolific_id"":""5813fc6c3b65a80001c0aca8"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","52614","0.0-4.0","100","0","40","25","15","20","","22208","","","[{""page_index"":0,""viewing_time"":22208}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","57937","0.0-5.0-0.0","100","0","40","25","15","20","","5219","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","87290","0.0-7.0","100","0","40","25","15","20","","29352","","","[{""page_index"":0,""viewing_time"":29352}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","87809","0.0-8.0","100","0","40","25","15","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","108793","0.0-9.0","100","0","40","25","15","20","","20985"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","146602","0.0-10.0","100","0","40","25","15","20","","147057","{""silversky"":""30""}","","","","","","","","firstbet","no","nonnative","fluent","21","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","173987","0.0-11.0","100","0","40","25","15","20","","174404","{""silversky"":"""",""firewalker"":""15""}","","","","","","","","secondbet","no","native","fluent","21","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","212377","0.0-12.0","100","0","40","25","15","20","","212767","{""silversky"":"""",""firewalker"":"""",""blackblade"":""10""}","","","","","","","","thirdbet","no","native","disfluent","21","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","277637","0.0-13.0","100","0","40","25","15","20","","277988","{""silversky"":""40"",""firewalker"":""25"",""blackblade"":""15"",""apocalypse"":""20""}","","","","","","","","forthbet","no","nonnative","disfluent","21","apocalypse"
"","","","","","","","","","","","instructions","12","282165","0.0-15.0","100","0","40","25","15","20","","4527","","","[{""page_index"":0,""viewing_time"":4527}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","341515","0.0-16.0","100","0","40","25","15","20","","59320","{""P0_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":7,""enthusiastic_nonnative"":5,""frustrated_nonnative"":1,""annoyed_nonnative"":2,""happy_nonnative"":6,""P1_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":5,""nice_nonnative"":8,""honest_nonnative"":6,""pleasant_nonnative"":8,""P2_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":6,""educated_nonnative"":6,""intelligent_nonnative"":8,""successful_nonnative"":5,""P3_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":4,""fluent_nonnative"":5,""strong_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","394679","0.0-17.0","100","0","40","25","15","20","","53148","{""P0_Q0"":null,""competent_native"":6,""smart_native"":6,""educated_native"":5,""intelligent_native"":4,""successful_native"":3,""P1_Q0"":null,""trustworthy_native"":5,""easy_native"":9,""fluent_native"":9,""strong_native"":1,""P2_Q0"":null,""sociable_native"":4,""friendly_native"":5,""nice_native"":5,""honest_native"":3,""pleasant_native"":5,""P3_Q0"":null,""irritated_native"":3,""interested_native"":4,""enthusiastic_native"":3,""frustrated_native"":3,""annoyed_native"":1,""happy_native"":4}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","486339","0.0-18.0","100","0","40","25","15","20","","91642","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Spain"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":6,""naturalness_nonnative"":4,""decision_making"":""By how positive the speakers sounded"",""P2_Q4"":""to test how different accents affect perception"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
