"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","738","true","safari","16.3.0","false","Mac OS","true","55.35","true","true","browser-check","0","1099","0.0-0.0","100","0","10","35","25","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4749","0.0-1.0","100","0","10","35","25","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","20279","0.0-2.0","100","0","10","35","25","30","","15373","{""prolific_id"":""62ebe597372fdef388b734b3"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","29718","0.0-4.0","100","0","10","35","25","30","","9437","","","[{""page_index"":0,""viewing_time"":9437}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","39602","0.0-5.0-0.0","100","0","10","35","25","30","","9535","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","55886","0.0-7.0","100","0","10","35","25","30","","16283","","","[{""page_index"":0,""viewing_time"":16283}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","56573","0.0-8.0","100","0","10","35","25","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","70223","0.0-9.0","100","0","10","35","25","30","","13648"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","131045","0.0-10.0","100","0","10","35","25","30","","133233","{""silversky"":""20""}","","","","","","","","firstbet","no","nonnative","disfluent","16","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","163882","0.0-11.0","100","0","10","35","25","30","","166009","{""silversky"":"""",""blackblade"":""35""}","","","","","","","","secondbet","no","native","fluent","16","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","212970","0.0-12.0","100","0","10","35","25","30","","215063","{""silversky"":"""",""blackblade"":""35"",""firewalker"":""25""}","","","","","","","","thirdbet","no","native","disfluent","16","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","251424","0.0-13.0","100","0","10","35","25","30","","253466","{""silversky"":""10"",""blackblade"":"""",""firewalker"":"""",""apocalypse"":""30""}","","","","","","","","forthbet","no","nonnative","fluent","16","apocalypse"
"","","","","","","","","","","","instructions","12","255206","0.0-15.0","100","0","10","35","25","30","","3780","","","[{""page_index"":0,""viewing_time"":3780}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","306800","0.0-16.0","100","0","10","35","25","30","","51458","{""P0_Q0"":null,""competent_nonnative"":4,""smart_nonnative"":5,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":4,""P1_Q0"":null,""irritated_nonnative"":6,""interested_nonnative"":5,""enthusiastic_nonnative"":4,""frustrated_nonnative"":6,""annoyed_nonnative"":5,""happy_nonnative"":4,""P2_Q0"":null,""sociable_nonnative"":3,""friendly_nonnative"":3,""nice_nonnative"":3,""honest_nonnative"":4,""pleasant_nonnative"":4,""P3_Q0"":null,""trustworthy_nonnative"":4,""easy_nonnative"":4,""fluent_nonnative"":4,""strong_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","355417","0.0-17.0","100","0","10","35","25","30","","48543","{""P0_Q0"":null,""competent_native"":7,""smart_native"":5,""educated_native"":5,""intelligent_native"":5,""successful_native"":5,""P1_Q0"":null,""irritated_native"":5,""interested_native"":6,""enthusiastic_native"":5,""frustrated_native"":3,""annoyed_native"":3,""happy_native"":3,""P2_Q0"":null,""trustworthy_native"":4,""easy_native"":8,""fluent_native"":9,""strong_native"":7,""P3_Q0"":null,""sociable_native"":4,""friendly_native"":5,""nice_native"":5,""honest_native"":5,""pleasant_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","470549","0.0-18.0","100","0","10","35","25","30","","115069","{""P0_Q0"":null,""country_native"":""Yorkshire"",""country_nonnative"":""France"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":4,""naturalness_nonnative"":6,""decision_making"":""Based upon the information I could hear and understand completely."",""P2_Q4"":""To see how behaviour changes when listening to both native and non-native speakers"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
