"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1707","751","true","chrome","118.0.0","false","Windows 10","true","60.56","true","true","browser-check","0","996","0.0-0.0","0","100","40","10","","40","40","10","10","40","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3803","0.0-1.0","0","100","40","10","","40","40","10","10","40","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","13472","0.0-2.0","0","100","40","10","","40","40","10","10","40","","9643","{""prolific_id"":""5ed919ef9d3a160b30f2ae13"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":false},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","html-keyboard-response","3","21864","0.0-3.0-0.0","0","100","40","10","","40","40","10","10","40","","8391","arrowleft","","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","4","25278","0.0-4.0","0","100","40","10","","40","40","10","10","40","","3413","","","[{""page_index"":0,""viewing_time"":3413}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","32686","0.0-5.0-0.0","0","100","40","10","","40","40","10","10","40","","7280","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","37734","0.0-7.0","0","100","40","10","","40","40","10","10","40","","5048","","","[{""page_index"":0,""viewing_time"":5047}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","38047","0.0-8.0","0","100","40","10","","40","40","10","10","40","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","50978","0.0-9.0","0","100","40","10","","40","40","10","10","40","","12931"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","98539","0.0-10.0","0","100","40","10","","40","40","10","10","40","","100615","{""apocalypse"":""15""}","","","","","","","","firstbet","no","nonnative","disfluent","23","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","132932","0.0-11.0","0","100","40","10","","40","40","10","10","40","","134961","{""apocalypse"":"""",""firewalker"":""10""}","","","","","","","","secondbet","no","native","fluent","23","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","164578","0.0-12.0","0","100","40","10","","40","40","10","10","40","","166573","{""apocalypse"":"""",""firewalker"":"""",""blackblade"":""10""}","","","","","","","","thirdbet","no","nonnative","fluent","23","blackblade"
"","","","","","","","","","","","audio-survey-input-response","12","207878","0.0-13.0","0","100","40","10","","40","40","10","10","40","","209840","{""apocalypse"":""40"",""firewalker"":"""",""blackblade"":"""",""silversky"":""40""}","","","","","","","","forthbet","no","native","disfluent","23","silversky"
"","","","","","","","","","","","survey-html-form","13","225544","0.0-14.0-0.0-0.0","0","100","40","10","","40","40","10","10","40","","17663","{""apocalypse"":""40"",""firewalker"":""10"",""blackblade"":""10"",""silversky"":""40""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","227975","0.0-15.0","0","100","40","10","","40","40","10","10","40","","2429","","","[{""page_index"":0,""viewing_time"":2429}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","270385","0.0-16.0","0","100","40","10","","40","40","10","10","40","","42374","{""P0_Q0"":null,""competent_native"":7,""smart_native"":7,""educated_native"":7,""intelligent_native"":7,""successful_native"":8,""P1_Q0"":null,""sociable_native"":6,""friendly_native"":8,""nice_native"":8,""honest_native"":6,""pleasant_native"":7,""P2_Q0"":null,""trustworthy_native"":5,""easy_native"":5,""fluent_native"":6,""strong_native"":6,""P3_Q0"":null,""irritated_native"":3,""interested_native"":3,""enthusiastic_native"":4,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":4}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","303793","0.0-17.0","0","100","40","10","","40","40","10","10","40","","33397","{""P0_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":5,""enthusiastic_nonnative"":3,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":4,""P1_Q0"":null,""trustworthy_nonnative"":2,""easy_nonnative"":9,""fluent_nonnative"":9,""strong_nonnative"":9,""P2_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":8,""P3_Q0"":null,""competent_nonnative"":9,""smart_nonnative"":8,""educated_nonnative"":6,""intelligent_nonnative"":6,""successful_nonnative"":8}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","17","356689","0.0-18.0","0","100","40","10","","40","40","10","10","40","","52873","{""P0_Q0"":null,""country_native"":""Poland"",""country_nonnative"":""England"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":2,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":7,""decision_making"":""Based on their information shared "",""P2_Q4"":""Different speaker to if people bet more"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
