"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","657","true","chrome","109.0.0","false","Windows 10","true","61.16","true","true","browser-check","0","993","0.0-0.0","100","0","40","25","15","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","119302","0.0-1.0","100","0","40","25","15","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","176760","0.0-2.0","100","0","40","25","15","20","","57313","{""prolific_id"":""59cb95053306be000195be2e"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","257076","0.0-4.0","100","0","40","25","15","20","","80314","","","[{""page_index"":0,""viewing_time"":80311}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","263466","0.0-5.0-0.0","100","0","40","25","15","20","","6120","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","300557","0.0-7.0","100","0","40","25","15","20","","37088","","","[{""page_index"":0,""viewing_time"":37087}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","301991","0.0-8.0","100","0","40","25","15","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","381503","0.0-9.0","100","0","40","25","15","20","","79511"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","428917","0.0-10.0","100","0","40","25","15","20","","435365","{""firewalker"":""25""}","","","","","","","","firstbet","no","nonnative","disfluent","12","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","470732","0.0-11.0","100","0","40","25","15","20","","477130","{""firewalker"":"""",""apocalypse"":""15""}","","","","","","","","secondbet","no","native","disfluent","12","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","502608","0.0-12.0","100","0","40","25","15","20","","508966","{""firewalker"":"""",""apocalypse"":"""",""silversky"":""15""}","","","","","","","","thirdbet","no","nonnative","fluent","12","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","572057","0.0-13.0","100","0","40","25","15","20","","578383","{""firewalker"":""40"",""apocalypse"":""25"",""silversky"":"""",""blackblade"":""20""}","","","","","","","","forthbet","no","native","fluent","12","blackblade"
"","","","","","","","","","","","instructions","12","575318","0.0-15.0","100","0","40","25","15","20","","3257","","","[{""page_index"":0,""viewing_time"":3256}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","631608","0.0-16.0","100","0","40","25","15","20","","56129","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":8,""educated_nonnative"":7,""intelligent_nonnative"":8,""successful_nonnative"":8,""P1_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":7,""enthusiastic_nonnative"":8,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":7,""P2_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":7,""fluent_nonnative"":6,""strong_nonnative"":6,""P3_Q0"":null,""sociable_nonnative"":8,""friendly_nonnative"":9,""nice_nonnative"":8,""honest_nonnative"":7,""pleasant_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","678779","0.0-17.0","100","0","40","25","15","20","","47099","{""P0_Q0"":null,""trustworthy_native"":8,""easy_native"":7,""fluent_native"":6,""strong_native"":6,""P1_Q0"":null,""irritated_native"":1,""interested_native"":1,""enthusiastic_native"":9,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":8,""P2_Q0"":null,""sociable_native"":8,""friendly_native"":9,""nice_native"":9,""honest_native"":8,""pleasant_native"":8,""P3_Q0"":null,""competent_native"":9,""smart_native"":7,""educated_native"":7,""intelligent_native"":8,""successful_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","743390","0.0-18.0","100","0","40","25","15","20","","64537","{""P0_Q0"":null,""country_native"":""no"",""country_nonnative"":""no"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":1,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":9,""naturalness_nonnative"":7,""decision_making"":""based on what they said bout the horse and their confidence "",""P2_Q4"":""not sure"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
