"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","797","true","safari","17.0.0","false","Mac OS","true","30.26","true","true","browser-check","0","1998","0.0-0.0","75","0","20","15","15","25","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4600","0.0-1.0","75","0","20","15","15","25","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","17220","0.0-2.0","75","0","20","15","15","25","","12477","{""prolific_id"":""63ced22c0b1f3ca15924167e"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","26528","0.0-4.0","75","0","20","15","15","25","","9305","","","[{""page_index"":0,""viewing_time"":9305}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","34225","0.0-5.0-0.0","75","0","20","15","15","25","","7259","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","49223","0.0-7.0","75","0","20","15","15","25","","14996","","","[{""page_index"":0,""viewing_time"":14996}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","50005","0.0-8.0","75","0","20","15","15","25","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","67137","0.0-9.0","75","0","20","15","15","25","","17129"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","108008","0.0-10.0","75","0","20","15","15","25","","110831","{""apocalypse"":""20""}","","","","","","","","firstbet","no","nonnative","fluent","17","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","9","153009","0.0-11.0","75","0","20","15","15","25","","155791","{""apocalypse"":"""",""silversky"":""15""}","","","","","","","","secondbet","no","native","disfluent","17","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","192852","0.0-12.0","75","0","20","15","15","25","","195589","{""apocalypse"":"""",""silversky"":"""",""blackblade"":""15""}","","","","","","","","thirdbet","no","nonnative","disfluent","17","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","221001","0.0-13.0","75","0","20","15","15","25","","223698","{""apocalypse"":"""",""silversky"":"""",""blackblade"":"""",""firewalker"":""25""}","","","","","","","","forthbet","no","native","fluent","17","firewalker"
"","","","","","","","","","","","instructions","12","225605","0.0-15.0","75","0","20","15","15","25","","4603","","","[{""page_index"":0,""viewing_time"":4603}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","293697","0.0-16.0","75","0","20","15","15","25","","67972","{""P0_Q0"":null,""irritated_nonnative"":5,""interested_nonnative"":3,""enthusiastic_nonnative"":3,""frustrated_nonnative"":6,""annoyed_nonnative"":6,""happy_nonnative"":3,""P1_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":4,""fluent_nonnative"":5,""strong_nonnative"":7,""P2_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":6,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":6,""P3_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":6,""nice_nonnative"":6,""honest_nonnative"":6,""pleasant_nonnative"":8}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","381499","0.0-17.0","75","0","20","15","15","25","","87728","{""P0_Q0"":null,""sociable_native"":5,""friendly_native"":7,""nice_native"":7,""honest_native"":7,""pleasant_native"":7,""P1_Q0"":null,""irritated_native"":6,""interested_native"":3,""enthusiastic_native"":3,""frustrated_native"":7,""annoyed_native"":6,""happy_native"":3,""P2_Q0"":null,""trustworthy_native"":7,""easy_native"":9,""fluent_native"":8,""strong_native"":8,""P3_Q0"":null,""competent_native"":7,""smart_native"":6,""educated_native"":6,""intelligent_native"":5,""successful_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","503610","0.0-18.0","75","0","20","15","15","25","","122067","{""P0_Q0"":null,""country_native"":""northern England"",""country_nonnative"":""italy"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":5,""naturalness_nonnative"":5,""decision_making"":""I put a lower amount on each, based on the fluency of the speaker talking and tried to put an even amount on each but little enough that I wouldn't be upset if I lost "",""P2_Q4"":""to see if people favour native or non native speakers"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
