"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1536","739","true","chrome","118.0.0","false","Windows 10","true","60.11","true","true","browser-check","0","1003","0.0-0.0","100","0","20","15","50","15","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4464","0.0-1.0","100","0","20","15","50","15","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","33149","0.0-2.0","100","0","20","15","50","15","","28623","{""prolific_id"":""5f768ebc3574841450d79d9e"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","48467","0.0-4.0","100","0","20","15","50","15","","15317","","","[{""page_index"":0,""viewing_time"":15316}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","93963","0.0-5.0-0.0","100","0","20","15","50","15","","45301","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","109412","0.0-7.0","100","0","20","15","50","15","","15448","","","[{""page_index"":0,""viewing_time"":15448}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","109713","0.0-8.0","100","0","20","15","50","15","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","126408","0.0-9.0","100","0","20","15","50","15","","16695"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","180882","0.0-10.0","100","0","20","15","50","15","","181756","{""blackblade"":""20""}","","","","","","","","firstbet","no","native","disfluent","6","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","216206","0.0-11.0","100","0","20","15","50","15","","217025","{""blackblade"":"""",""silversky"":""15""}","","","","","","","","secondbet","no","nonnative","fluent","6","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","259222","0.0-12.0","100","0","20","15","50","15","","260007","{""blackblade"":"""",""silversky"":"""",""firewalker"":""30""}","","","","","","","","thirdbet","no","nonnative","disfluent","6","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","302626","0.0-13.0","100","0","20","15","50","15","","303367","{""blackblade"":"""",""silversky"":"""",""firewalker"":""50"",""apocalypse"":""15""}","","","","","","","","forthbet","no","native","fluent","6","apocalypse"
"","","","","","","","","","","","instructions","12","308772","0.0-15.0","100","0","20","15","50","15","","6144","","","[{""page_index"":0,""viewing_time"":6144}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","363139","0.0-16.0","100","0","20","15","50","15","","54325","{""P0_Q0"":null,""sociable_native"":6,""friendly_native"":5,""nice_native"":5,""honest_native"":6,""pleasant_native"":4,""P1_Q0"":null,""irritated_native"":2,""interested_native"":3,""enthusiastic_native"":2,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":2,""P2_Q0"":null,""competent_native"":4,""smart_native"":4,""educated_native"":5,""intelligent_native"":4,""successful_native"":3,""P3_Q0"":null,""trustworthy_native"":4,""easy_native"":7,""fluent_native"":9,""strong_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","405661","0.0-17.0","100","0","20","15","50","15","","42505","{""P0_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":7,""fluent_nonnative"":7,""strong_nonnative"":7,""P1_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":6,""nice_nonnative"":7,""honest_nonnative"":6,""pleasant_nonnative"":6,""P2_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":3,""enthusiastic_nonnative"":2,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":3,""P3_Q0"":null,""competent_nonnative"":5,""smart_nonnative"":6,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":4}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","470553","0.0-18.0","100","0","20","15","50","15","","64869","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""India"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":1,""naturalness_nonnative"":1,""decision_making"":""Through which horse sounded most competent"",""P2_Q4"":"""",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
