"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","789","true","chrome","113.0.0","false","Mac OS","true","59.82","true","true","browser-check","0","1016","0.0-0.0","100","0","15","40","30","15","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3585","0.0-1.0","100","0","15","40","30","15","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","14419","0.0-2.0","100","0","15","40","30","15","","10781","{""prolific_id"":""60e7757520dc0764e2627016"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","24584","0.0-4.0","100","0","15","40","30","15","","10164","","","[{""page_index"":0,""viewing_time"":10164}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","32147","0.0-5.0-0.0","100","0","15","40","30","15","","7465","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","57889","0.0-7.0","100","0","15","40","30","15","","25741","","","[{""page_index"":0,""viewing_time"":25740}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","58236","0.0-8.0","100","0","15","40","30","15","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","76130","0.0-9.0","100","0","15","40","30","15","","17893"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","137138","0.0-10.0","100","0","15","40","30","15","","141324","{""blackblade"":""30""}","","","","","","","","firstbet","no","nonnative","disfluent","3","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","181378","0.0-11.0","100","0","15","40","30","15","","185502","{""blackblade"":""20"",""firewalker"":""40""}","","","","","","","","secondbet","no","nonnative","fluent","3","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","209067","0.0-12.0","100","0","15","40","30","15","","213146","{""blackblade"":"""",""firewalker"":"""",""apocalypse"":""30""}","","","","","","","","thirdbet","no","native","fluent","3","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","262839","0.0-13.0","100","0","15","40","30","15","","266891","{""blackblade"":""15"",""firewalker"":"""",""apocalypse"":"""",""silversky"":""15""}","","","","","","","","forthbet","no","native","disfluent","3","silversky"
"","","","","","","","","","","","instructions","12","268006","0.0-15.0","100","0","15","40","30","15","","5164","","","[{""page_index"":0,""viewing_time"":5164}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","313847","0.0-16.0","100","0","15","40","30","15","","45791","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":8,""P1_Q0"":null,""irritated_nonnative"":4,""interested_nonnative"":5,""enthusiastic_nonnative"":4,""frustrated_nonnative"":6,""annoyed_nonnative"":4,""happy_nonnative"":5,""P2_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":6,""fluent_nonnative"":7,""strong_nonnative"":6,""P3_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","351139","0.0-17.0","100","0","15","40","30","15","","37270","{""P0_Q0"":null,""competent_native"":7,""smart_native"":7,""educated_native"":6,""intelligent_native"":6,""successful_native"":6,""P1_Q0"":null,""irritated_native"":6,""interested_native"":4,""enthusiastic_native"":5,""frustrated_native"":6,""annoyed_native"":4,""happy_native"":5,""P2_Q0"":null,""trustworthy_native"":6,""easy_native"":7,""fluent_native"":8,""strong_native"":6,""P3_Q0"":null,""sociable_native"":5,""friendly_native"":4,""nice_native"":5,""honest_native"":6,""pleasant_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","486816","0.0-18.0","100","0","15","40","30","15","","135648","{""P0_Q0"":null,""country_native"":""Somewhere North"",""country_nonnative"":""Israel"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":7,""exposure_n"":8,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":6,""naturalness_nonnative"":5,""decision_making"":""I tried to determine how confident they sounded in the recordings and listened to the positivity of their vocabulary"",""P2_Q4"":""To determine whether people make judgments based on the fluency of language and whether accents affect this"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
