"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1536","739","true","chrome","118.0.0","false","Windows 10","true","144.61","true","true","browser-check","0","419","0.0-0.0","75","0","0","30","25","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3455","0.0-1.0","75","0","0","30","25","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","15665","0.0-2.0","75","0","0","30","25","20","","12161","{""prolific_id"":""60e7500d96306badfcd21726"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","27098","0.0-4.0","75","0","0","30","25","20","","11432","","","[{""page_index"":0,""viewing_time"":11431}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","34391","0.0-5.0-0.0","75","0","0","30","25","20","","7152","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","57354","0.0-7.0","75","0","0","30","25","20","","22961","","","[{""page_index"":0,""viewing_time"":22961}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","57589","0.0-8.0","75","0","0","30","25","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","81130","0.0-9.0","75","0","0","30","25","20","","23541"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","137360","0.0-10.0","75","0","0","30","25","20","","139325","{""silversky"":""0""}","","","","","","","","firstbet","no","nonnative","disfluent","5","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","169553","0.0-11.0","75","0","0","30","25","20","","171463","{""silversky"":"""",""firewalker"":""30""}","","","","","","","","secondbet","no","nonnative","fluent","5","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","199966","0.0-12.0","75","0","0","30","25","20","","201843","{""silversky"":"""",""firewalker"":"""",""apocalypse"":""15""}","","","","","","","","thirdbet","no","native","fluent","5","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","253309","0.0-13.0","75","0","0","30","25","20","","255156","{""silversky"":"""",""firewalker"":"""",""apocalypse"":""25"",""blackblade"":""20""}","","","","","","","","forthbet","no","native","disfluent","5","blackblade"
"","","","","","","","","","","","instructions","12","262835","0.0-15.0","75","0","0","30","25","20","","9523","","","[{""page_index"":0,""viewing_time"":9522}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","313337","0.0-16.0","75","0","0","30","25","20","","50405","{""P0_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":6,""successful_nonnative"":5,""P1_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":4,""fluent_nonnative"":4,""strong_nonnative"":3,""P2_Q0"":null,""sociable_nonnative"":4,""friendly_nonnative"":6,""nice_nonnative"":6,""honest_nonnative"":7,""pleasant_nonnative"":6,""P3_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":5,""enthusiastic_nonnative"":3,""frustrated_nonnative"":2,""annoyed_nonnative"":3,""happy_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","352889","0.0-17.0","75","0","0","30","25","20","","39504","{""P0_Q0"":null,""irritated_native"":2,""interested_native"":5,""enthusiastic_native"":4,""frustrated_native"":2,""annoyed_native"":2,""happy_native"":5,""P1_Q0"":null,""sociable_native"":6,""friendly_native"":6,""nice_native"":6,""honest_native"":6,""pleasant_native"":6,""P2_Q0"":null,""trustworthy_native"":6,""easy_native"":7,""fluent_native"":6,""strong_native"":7,""P3_Q0"":null,""competent_native"":6,""smart_native"":6,""educated_native"":6,""intelligent_native"":6,""successful_native"":6}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","454253","0.0-18.0","75","0","0","30","25","20","","101303","{""P0_Q0"":null,""country_native"":""Ireland"",""country_nonnative"":""Western-Asia"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":6,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":6,""decision_making"":""On how enthusiastic the speakers were and the comments made about each horse."",""P2_Q4"":""Perceptions based on accent and voice."",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
