"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1232","679","true","edge-chromium","118.0.2088","false","Windows 10","true","59.48","true","true","browser-check","0","1814","0.0-0.0","100","0","20","15","35","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4304","0.0-1.0","100","0","20","15","35","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","19526","0.0-2.0","100","0","20","15","35","30","","15022","{""prolific_id"":""60d0de75282711f66dce1d3c"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","35431","0.0-4.0","100","0","20","15","35","30","","15903","","","[{""page_index"":0,""viewing_time"":15902}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","42390","0.0-5.0-0.0","100","0","20","15","35","30","","6440","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","104741","0.0-7.0","100","0","20","15","35","30","","62350","","","[{""page_index"":0,""viewing_time"":62348}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","105452","0.0-8.0","100","0","20","15","35","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","134492","0.0-9.0","100","0","20","15","35","30","","29037","`","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","162890","0.0-10.0","100","0","20","15","35","30","","165461","{""apocalypse"":""20""}","","","","","","","","firstbet","no","native","fluent","3","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","9","201097","0.0-11.0","100","0","20","15","35","30","","203641","{""apocalypse"":"""",""blackblade"":""15""}","","","","","","","","secondbet","no","nonnative","disfluent","3","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","246958","0.0-12.0","100","0","20","15","35","30","","249463","{""apocalypse"":"""",""blackblade"":"""",""silversky"":""35""}","","","","","","","","thirdbet","no","native","disfluent","3","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","275826","0.0-13.0","100","0","20","15","35","30","","278286","{""apocalypse"":"""",""blackblade"":"""",""silversky"":"""",""firewalker"":""30""}","","","","","","","","forthbet","no","nonnative","fluent","3","firewalker"
"","","","","","","","","","","","instructions","12","279609","0.0-15.0","100","0","20","15","35","30","","3777","","","[{""page_index"":0,""viewing_time"":3776}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","322351","0.0-16.0","100","0","20","15","35","30","","42605","{""P0_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":4,""fluent_nonnative"":6,""strong_nonnative"":7,""P1_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":6,""educated_nonnative"":6,""intelligent_nonnative"":6,""successful_nonnative"":6,""P2_Q0"":null,""irritated_nonnative"":4,""interested_nonnative"":3,""enthusiastic_nonnative"":3,""frustrated_nonnative"":3,""annoyed_nonnative"":3,""happy_nonnative"":5,""P3_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":6,""nice_nonnative"":7,""honest_nonnative"":6,""pleasant_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","362352","0.0-17.0","100","0","20","15","35","30","","39830","{""P0_Q0"":null,""irritated_native"":5,""interested_native"":5,""enthusiastic_native"":5,""frustrated_native"":6,""annoyed_native"":5,""happy_native"":5,""P1_Q0"":null,""sociable_native"":5,""friendly_native"":5,""nice_native"":5,""honest_native"":5,""pleasant_native"":5,""P2_Q0"":null,""trustworthy_native"":6,""easy_native"":9,""fluent_native"":9,""strong_native"":3,""P3_Q0"":null,""competent_native"":5,""smart_native"":4,""educated_native"":4,""intelligent_native"":4,""successful_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","447301","0.0-18.0","100","0","20","15","35","30","","84833","{""P0_Q0"":null,""country_native"":""London"",""country_nonnative"":""Poland"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":5,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":2,""P2_Q0"":null,""naturalness_native"":4,""naturalness_nonnative"":7,""decision_making"":""I trusted the horses more if they had been racing for longer"",""P2_Q4"":""To look for prejudice and discrimination based on accent"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
