"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","657","true","chrome","111.0.0","false","Windows 10","true","61.03","true","true","browser-check","0","30468","0.0-0.0","100","0","20.00","30.00","30.00","20.00","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","34483","0.0-1.0","100","0","20.00","30.00","30.00","20.00","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","68044","0.0-2.0","100","0","20.00","30.00","30.00","20.00","","33232","{""prolific_id"":""5a8317fa17ef35000170780a"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","87127","0.0-4.0","100","0","20.00","30.00","30.00","20.00","","19080","","","[{""page_index"":0,""viewing_time"":19078}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","101272","0.0-5.0-0.0","100","0","20.00","30.00","30.00","20.00","","13421","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","107606","0.0-5.1-0.1","100","0","20.00","30.00","30.00","20.00","","6331","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","142141","0.0-7.0","100","0","20.00","30.00","30.00","20.00","","34533","","","[{""page_index"":0,""viewing_time"":34532}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","143334","0.0-8.0","100","0","20.00","30.00","30.00","20.00","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","185438","0.0-9.0","100","0","20.00","30.00","30.00","20.00","","42101","enter","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","247559","0.0-10.0","100","0","20.00","30.00","30.00","20.00","","258684","{""firewalker"":""20""}","","","","","","","","firstbet","no","nonnative","disfluent","6","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","291895","0.0-11.0","100","0","20.00","30.00","30.00","20.00","","302958","{""firewalker"":""20.00"",""silversky"":""30.00""}","","","","","","","","secondbet","no","nonnative","fluent","6","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","327560","0.0-12.0","100","0","20.00","30.00","30.00","20.00","","338579","{""firewalker"":"""",""silversky"":""20.00"",""apocalypse"":""30.00""}","","","","","","","","thirdbet","no","native","fluent","6","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","12","373807","0.0-13.0","100","0","20.00","30.00","30.00","20.00","","384790","{""firewalker"":"""",""silversky"":"""",""apocalypse"":""30.00"",""blackblade"":""20.00""}","","","","","","","","forthbet","no","native","disfluent","6","blackblade"
"","","","","","","","","","","","instructions","13","383093","0.0-15.0","100","0","20.00","30.00","30.00","20.00","","9282","","","[{""page_index"":0,""viewing_time"":9281}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","14","463183","0.0-16.0","100","0","20.00","30.00","30.00","20.00","","79880","{""P0_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":8,""fluent_nonnative"":8,""strong_nonnative"":6,""P1_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":6,""enthusiastic_nonnative"":7,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":5,""P2_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":7,""P3_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","539967","0.0-17.0","100","0","20.00","30.00","30.00","20.00","","76628","{""P0_Q0"":null,""irritated_native"":2,""interested_native"":7,""enthusiastic_native"":7,""frustrated_native"":2,""annoyed_native"":2,""happy_native"":6,""P1_Q0"":null,""trustworthy_native"":7,""easy_native"":8,""fluent_native"":9,""strong_native"":4,""P2_Q0"":null,""sociable_native"":7,""friendly_native"":8,""nice_native"":7,""honest_native"":7,""pleasant_native"":8,""P3_Q0"":null,""competent_native"":7,""smart_native"":7,""educated_native"":7,""intelligent_native"":7,""successful_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","684451","0.0-18.0","100","0","20.00","30.00","30.00","20.00","","144340","{""P0_Q0"":null,""country_native"":""Cumbria - England"",""country_nonnative"":""France"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":7,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":2,""naturalness_nonnative"":2,""decision_making"":""Based on how much I trusted the information given "",""P2_Q4"":""To see whether people trust native speakers information more"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
