"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1920","941","true","chrome","118.0.0","false","Windows 10","true","143.88","true","true","browser-check","0","422","0.0-0.0","0","100","5","10","","40","10","20","30","40","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","2821","0.0-1.0","0","100","5","10","","40","10","20","30","40","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","15842","0.0-2.0","0","100","5","10","","40","10","20","30","40","","12885","{""prolific_id"":""5ccb3fb3d322be00155c9fce"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","25883","0.0-4.0","0","100","5","10","","40","10","20","30","40","","10039","","","[{""page_index"":0,""viewing_time"":10039}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","33829","0.0-5.0-0.0","0","100","5","10","","40","10","20","30","40","","7822","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","41823","0.0-5.1-0.1","0","100","5","10","","40","10","20","30","40","","7988","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","64769","0.0-7.0","0","100","5","10","","40","10","20","30","40","","22946","","","[{""page_index"":0,""viewing_time"":22946}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","65228","0.0-8.0","0","100","5","10","","40","10","20","30","40","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","83748","0.0-9.0","0","100","5","10","","40","10","20","30","40","","18518","q","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","121496","0.0-10.0","0","100","5","10","","40","10","20","30","40","","123992","{""silversky"":""5""}","","","","","","","","firstbet","no","nonnative","fluent","22","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","151339","0.0-11.0","0","100","5","10","","40","10","20","30","40","","153796","{""silversky"":"""",""blackblade"":""10""}","","","","","","","","secondbet","no","native","fluent","22","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","188987","0.0-12.0","0","100","5","10","","40","10","20","30","40","","191415","{""silversky"":"""",""blackblade"":"""",""apocalypse"":""20""}","","","","","","","","thirdbet","no","nonnative","disfluent","22","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","12","230979","0.0-13.0","0","100","5","10","","40","10","20","30","40","","233370","{""silversky"":"""",""blackblade"":"""",""apocalypse"":"""",""firewalker"":""40""}","","","","","","","","forthbet","no","native","disfluent","22","firewalker"
"","","","","","","","","","","","survey-html-form","13","259246","0.0-14.0-0.0-0.0","0","100","5","10","","40","10","20","30","40","","28265","{""silversky"":""10"",""blackblade"":""20"",""apocalypse"":""30"",""firewalker"":""40""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","264802","0.0-15.0","0","100","5","10","","40","10","20","30","40","","5556","","","[{""page_index"":0,""viewing_time"":5555}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","318544","0.0-16.0","0","100","5","10","","40","10","20","30","40","","53698","{""P0_Q0"":null,""irritated_native"":1,""interested_native"":3,""enthusiastic_native"":3,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5,""P1_Q0"":null,""competent_native"":6,""smart_native"":6,""educated_native"":7,""intelligent_native"":6,""successful_native"":7,""P2_Q0"":null,""trustworthy_native"":5,""easy_native"":9,""fluent_native"":9,""strong_native"":3,""P3_Q0"":null,""sociable_native"":4,""friendly_native"":7,""nice_native"":6,""honest_native"":7,""pleasant_native"":8}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","371382","0.0-17.0","0","100","5","10","","40","10","20","30","40","","52811","{""P0_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":6,""pleasant_nonnative"":6,""P1_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":6,""educated_nonnative"":7,""intelligent_nonnative"":6,""successful_nonnative"":7,""P2_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":2,""enthusiastic_nonnative"":2,""frustrated_nonnative"":2,""annoyed_nonnative"":1,""happy_nonnative"":2,""P3_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":6,""fluent_nonnative"":7,""strong_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","17","478917","0.0-18.0","0","100","5","10","","40","10","20","30","40","","107509","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Unsure"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":5,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":4,""naturalness_nonnative"":4,""decision_making"":""I didn't think it really mattered how I distributed the bets as the money was not real, I put higher bets on the horses that I felt were described well"",""P2_Q4"":""To see how the speaker impacts how people make decisions"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
