"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1504","854","true","chrome","116.0.0","false","Windows 10","true","60.17","true","true","browser-check","0","1003","0.0-0.0","100","0","30","20","20","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3963","0.0-1.0","100","0","30","20","20","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","22778","0.0-2.0","100","0","30","20","20","30","","18760","{""prolific_id"":""610be855f519acd254b1eb79"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","29548","0.0-4.0","100","0","30","20","20","30","","6768","","","[{""page_index"":0,""viewing_time"":6768}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","35737","0.0-5.0-0.0","100","0","30","20","20","30","","6061","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","53236","0.0-7.0","100","0","30","20","20","30","","17498","","","[{""page_index"":0,""viewing_time"":17498}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","53540","0.0-8.0","100","0","30","20","20","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","81900","0.0-9.0","100","0","30","20","20","30","","28359","mediaplaypause","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","132608","0.0-10.0","100","0","30","20","20","30","","133552","{""apocalypse"":""30""}","","","","","","","","firstbet","no","nonnative","disfluent","23","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","9","165159","0.0-11.0","100","0","30","20","20","30","","166058","{""apocalypse"":"""",""blackblade"":""20""}","","","","","","","","secondbet","no","nonnative","fluent","23","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","207697","0.0-12.0","100","0","30","20","20","30","","208563","{""apocalypse"":"""",""blackblade"":"""",""silversky"":""20""}","","","","","","","","thirdbet","no","native","disfluent","23","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","233474","0.0-13.0","100","0","30","20","20","30","","234302","{""apocalypse"":"""",""blackblade"":"""",""silversky"":"""",""firewalker"":""30""}","","","","","","","","forthbet","no","native","fluent","23","firewalker"
"","","","","","","","","","","","instructions","12","237192","0.0-15.0","100","0","30","20","20","30","","3716","","","[{""page_index"":0,""viewing_time"":3716}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","288704","0.0-16.0","100","0","30","20","20","30","","51467","{""P0_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":7,""fluent_nonnative"":9,""strong_nonnative"":9,""P1_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":8,""educated_nonnative"":8,""intelligent_nonnative"":8,""successful_nonnative"":8,""P2_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":5,""enthusiastic_nonnative"":5,""frustrated_nonnative"":4,""annoyed_nonnative"":1,""happy_nonnative"":5,""P3_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":6,""nice_nonnative"":7,""honest_nonnative"":8,""pleasant_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","412460","0.0-17.0","100","0","30","20","20","30","","123743","{""P0_Q0"":null,""competent_native"":3,""smart_native"":3,""educated_native"":3,""intelligent_native"":5,""successful_native"":4,""P1_Q0"":null,""irritated_native"":6,""interested_native"":2,""enthusiastic_native"":2,""frustrated_native"":4,""annoyed_native"":4,""happy_native"":3,""P2_Q0"":null,""sociable_native"":1,""friendly_native"":3,""nice_native"":3,""honest_native"":4,""pleasant_native"":3,""P3_Q0"":null,""trustworthy_native"":5,""easy_native"":9,""fluent_native"":9,""strong_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","475222","0.0-18.0","100","0","30","20","20","30","","62731","{""P0_Q0"":null,""country_native"":""UK"",""country_nonnative"":""Poland"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":5,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":5,""naturalness_nonnative"":6,""decision_making"":""split amongst the 4 horses"",""P2_Q4"":""to understand people's perception of native and non-native speakers"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
