"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1318","646","true","edge-chromium","117.0.2045","false","Windows 10","true","60.19","true","true","browser-check","0","1007","0.0-0.0","0","90","18","29","","20","18","27","25","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4994","0.0-1.0","0","90","18","29","","20","18","27","25","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","22753","0.0-2.0","0","90","18","29","","20","18","27","25","20","","17613","{""prolific_id"":""64135dc973912dbaee479b05"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","40075","0.0-4.0","0","90","18","29","","20","18","27","25","20","","17317","","","[{""page_index"":0,""viewing_time"":17315}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","48067","0.0-5.0-0.0","0","90","18","29","","20","18","27","25","20","","7309","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","55367","0.0-5.1-0.1","0","90","18","29","","20","18","27","25","20","","7288","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","79138","0.0-7.0","0","90","18","29","","20","18","27","25","20","","23765","","","[{""page_index"":0,""viewing_time"":23764}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","79632","0.0-8.0","0","90","18","29","","20","18","27","25","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","93268","0.0-9.0","0","90","18","29","","20","18","27","25","20","","13634","arrowdown","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","139708","0.0-10.0","0","90","18","29","","20","18","27","25","20","","140680","{""apocalypse"":""18""}","","","","","","","","firstbet","no","native","disfluent","11","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","172463","0.0-11.0","0","90","18","29","","20","18","27","25","20","","173389","{""apocalypse"":"""",""firewalker"":""29""}","","","","","","","","secondbet","no","nonnative","fluent","11","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","201096","0.0-12.0","0","90","18","29","","20","18","27","25","20","","201991","{""apocalypse"":"""",""firewalker"":"""",""blackblade"":""33""}","","","","","","","","thirdbet","no","native","fluent","11","blackblade"
"","","","","","","","","","","","audio-survey-input-response","12","242136","0.0-13.0","0","90","18","29","","20","18","27","25","20","","243004","{""apocalypse"":"""",""firewalker"":"""",""blackblade"":"""",""silversky"":""20""}","","","","","","","","forthbet","no","nonnative","disfluent","11","silversky"
"","","","","","","","","","","","survey-html-form","13","274855","0.0-14.0-0.0-0.0","0","90","18","29","","20","18","27","25","20","","32704","{""apocalypse"":""18"",""firewalker"":""27"",""blackblade"":""25"",""silversky"":""20""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","281792","0.0-15.0","0","90","18","29","","20","18","27","25","20","","6932","","","[{""page_index"":0,""viewing_time"":6931}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","329450","0.0-16.0","0","90","18","29","","20","18","27","25","20","","47520","{""P0_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":6,""enthusiastic_nonnative"":6,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":6,""P1_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":7,""P2_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":8,""fluent_nonnative"":7,""strong_nonnative"":6,""P3_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":7,""nice_nonnative"":8,""honest_nonnative"":7,""pleasant_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","398085","0.0-17.0","0","90","18","29","","20","18","27","25","20","","68579","{""P0_Q0"":null,""competent_native"":3,""smart_native"":3,""educated_native"":5,""intelligent_native"":3,""successful_native"":3,""P1_Q0"":null,""irritated_native"":1,""interested_native"":4,""enthusiastic_native"":3,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":4,""P2_Q0"":null,""trustworthy_native"":5,""easy_native"":9,""fluent_native"":9,""strong_native"":1,""P3_Q0"":null,""sociable_native"":4,""friendly_native"":5,""nice_native"":7,""honest_native"":5,""pleasant_native"":6}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","17","506949","0.0-18.0","0","90","18","29","","20","18","27","25","20","","108822","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Belgium "",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":7,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":1,""naturalness_nonnative"":7,""decision_making"":""Based on how reliable I felt people sounded"",""P2_Q4"":""To see if people understand accents and if the voice has any affect on the decisions made"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
