"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","644","true","chrome","117.0.0","false","Chrome OS","true","60.42","true","true","browser-check","0","1014","0.0-0.0","0","100","20","25","25","40","20","25","25","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4664","0.0-1.0","0","100","20","25","25","40","20","25","25","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","23706","0.0-2.0","0","100","20","25","25","40","20","25","25","30","","18966","{""prolific_id"":""5acb4bac9534ba0001c780aa"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","28915","0.0-4.0","0","100","20","25","25","40","20","25","25","30","","5208","","","[{""page_index"":0,""viewing_time"":5207}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","34472","0.0-5.0-0.0","0","100","20","25","25","40","20","25","25","30","","5376","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","42228","0.0-7.0","0","100","20","25","25","40","20","25","25","30","","7756","","","[{""page_index"":0,""viewing_time"":7756}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","42669","0.0-8.0","0","100","20","25","25","40","20","25","25","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","65153","0.0-9.0","0","100","20","25","25","40","20","25","25","30","","22482"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","95710","0.0-10.0","0","100","20","25","25","40","20","25","25","30","","96411","{""apocalypse"":""10""}","","","","","","","","firstbet","no","nonnative","fluent","16","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","9","136955","0.0-11.0","0","100","20","25","25","40","20","25","25","30","","137626","{""apocalypse"":"""",""firewalker"":""25""}","","","","","","","","secondbet","no","native","disfluent","16","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","165949","0.0-12.0","0","100","20","25","25","40","20","25","25","30","","166578","{""apocalypse"":"""",""firewalker"":"""",""blackblade"":""25""}","","","","","","","","thirdbet","no","native","fluent","16","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","210431","0.0-13.0","0","100","20","25","25","40","20","25","25","30","","211032","{""apocalypse"":""20"",""firewalker"":"""",""blackblade"":"""",""silversky"":""40""}","","","","","","","","forthbet","no","nonnative","disfluent","16","silversky"
"","","","","","","","","","","","survey-html-form","12","251568","0.0-14.0-0.0-0.0","0","100","20","25","25","40","20","25","25","30","","41132","{""apocalypse"":""20"",""firewalker"":""25"",""blackblade"":""25"",""silversky"":""30""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","13","255330","0.0-15.0","0","100","20","25","25","40","20","25","25","30","","3760","","","[{""page_index"":0,""viewing_time"":3759}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","14","297331","0.0-16.0","0","100","20","25","25","40","20","25","25","30","","41940","{""P0_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":8,""nice_nonnative"":8,""honest_nonnative"":8,""pleasant_nonnative"":8,""P1_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":8,""fluent_nonnative"":6,""strong_nonnative"":8,""P2_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":8,""educated_nonnative"":7,""intelligent_nonnative"":8,""successful_nonnative"":8,""P3_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":7,""enthusiastic_nonnative"":7,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","338306","0.0-17.0","0","100","20","25","25","40","20","25","25","30","","40934","{""P0_Q0"":null,""irritated_native"":5,""interested_native"":3,""enthusiastic_native"":3,""frustrated_native"":5,""annoyed_native"":5,""happy_native"":4,""P1_Q0"":null,""competent_native"":4,""smart_native"":5,""educated_native"":5,""intelligent_native"":5,""successful_native"":3,""P2_Q0"":null,""sociable_native"":3,""friendly_native"":4,""nice_native"":5,""honest_native"":5,""pleasant_native"":5,""P3_Q0"":null,""trustworthy_native"":4,""easy_native"":6,""fluent_native"":8,""strong_native"":8}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","404886","0.0-18.0","0","100","20","25","25","40","20","25","25","30","","66545","{""P0_Q0"":null,""country_native"":""South of England, UK"",""country_nonnative"":""Brazil"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":5,""naturalness_nonnative"":7,""decision_making"":""By how many positive things I heard about the horses"",""P2_Q4"":""if accents affect outcome  "",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
