"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1280","571","true","chrome","116.0.0","false","Windows 10","true","60.02","true","true","browser-check","0","1005","0.0-0.0","100","0","30","20","20","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3860","0.0-1.0","100","0","30","20","20","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","62139","0.0-2.0","100","0","30","20","20","30","","58197","{""prolific_id"":""5dd400e18cf2f93f0d15882e"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","79869","0.0-4.0","100","0","30","20","20","30","","17728","","","[{""page_index"":0,""viewing_time"":17728}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","85790","0.0-5.0-0.0","100","0","30","20","20","30","","5501","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","106538","0.0-7.0","100","0","30","20","20","30","","20747","","","[{""page_index"":0,""viewing_time"":20747}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","107179","0.0-8.0","100","0","30","20","20","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","159396","0.0-9.0","100","0","30","20","20","30","","52216","escape","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","204090","0.0-10.0","100","0","30","20","20","30","","206568","{""firewalker"":""30""}","","","","","","","","firstbet","no","native","disfluent","2","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","251462","0.0-11.0","100","0","30","20","20","30","","253896","{""firewalker"":"""",""silversky"":""20""}","","","","","","","","secondbet","no","nonnative","disfluent","2","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","277684","0.0-12.0","100","0","30","20","20","30","","280070","{""firewalker"":"""",""silversky"":"""",""apocalypse"":""20""}","","","","","","","","thirdbet","no","native","fluent","2","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","304382","0.0-13.0","100","0","30","20","20","30","","306742","{""firewalker"":"""",""silversky"":"""",""apocalypse"":"""",""blackblade"":""30""}","","","","","","","","forthbet","no","nonnative","fluent","2","blackblade"
"","","","","","","","","","","","instructions","12","310932","0.0-15.0","100","0","30","20","20","30","","6547","","","[{""page_index"":0,""viewing_time"":6547}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","394280","0.0-16.0","100","0","30","20","20","30","","83278","{""P0_Q0"":null,""competent_native"":8,""smart_native"":8,""educated_native"":8,""intelligent_native"":7,""successful_native"":7,""P1_Q0"":null,""trustworthy_native"":8,""easy_native"":8,""fluent_native"":9,""strong_native"":7,""P2_Q0"":null,""irritated_native"":1,""interested_native"":6,""enthusiastic_native"":5,""frustrated_native"":3,""annoyed_native"":2,""happy_native"":5,""P3_Q0"":null,""sociable_native"":6,""friendly_native"":7,""nice_native"":7,""honest_native"":6,""pleasant_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","463900","0.0-17.0","100","0","30","20","20","30","","69573","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":6,""P1_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":5,""enthusiastic_nonnative"":3,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":5,""P2_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":7,""P3_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":5,""fluent_nonnative"":6,""strong_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","603704","0.0-18.0","100","0","30","20","20","30","","139749","{""P0_Q0"":null,""country_native"":""Unsure"",""country_nonnative"":""European? French?"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":3,""naturalness_nonnative"":5,""decision_making"":""Content of the recordings"",""P2_Q4"":""To determine whether british ppts have a preference for information from native vs non-native speakers"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
