"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1920","923","true","chrome","117.0.0","false","Windows 10","true","60.04","true","true","browser-check","0","1008","0.0-0.0","0","100","50","15","20","25","50","15","20","15","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3987","0.0-1.0","0","100","50","15","20","25","50","15","20","15","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","21461","0.0-2.0","0","100","50","15","20","25","50","15","20","15","","17337","{""prolific_id"":""5f384f00a1276934daedf319"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","34951","0.0-4.0","0","100","50","15","20","25","50","15","20","15","","13487","","","[{""page_index"":0,""viewing_time"":13485}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","40827","0.0-5.0-0.0","0","100","50","15","20","25","50","15","20","15","","5621","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","68928","0.0-7.0","0","100","50","15","20","25","50","15","20","15","","28099","","","[{""page_index"":0,""viewing_time"":28098}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","69510","0.0-8.0","0","100","50","15","20","25","50","15","20","15","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","94883","0.0-9.0","0","100","50","15","20","25","50","15","20","15","","25371"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","127163","0.0-10.0","0","100","50","15","20","25","50","15","20","15","","131774","{""apocalypse"":""50""}","","","","","","","","firstbet","no","nonnative","fluent","18","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","9","171291","0.0-11.0","0","100","50","15","20","25","50","15","20","15","","175871","{""apocalypse"":"""",""firewalker"":""15""}","","","","","","","","secondbet","no","native","disfluent","18","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","205129","0.0-12.0","0","100","50","15","20","25","50","15","20","15","","209664","{""apocalypse"":"""",""firewalker"":"""",""silversky"":""20""}","","","","","","","","thirdbet","no","native","fluent","18","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","243540","0.0-13.0","0","100","50","15","20","25","50","15","20","15","","248040","{""apocalypse"":"""",""firewalker"":"""",""silversky"":"""",""blackblade"":""25""}","","","","","","","","forthbet","no","nonnative","disfluent","18","blackblade"
"","","","","","","","","","","","survey-html-form","12","294220","0.0-14.0-0.0-0.0","0","100","50","15","20","25","50","15","20","15","","50672","{""apocalypse"":""50"",""firewalker"":""15"",""silversky"":""20"",""blackblade"":""15""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","13","300446","0.0-15.0","0","100","50","15","20","25","50","15","20","15","","6222","","","[{""page_index"":0,""viewing_time"":6221}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","14","368212","0.0-16.0","0","100","50","15","20","25","50","15","20","15","","67707","{""P0_Q0"":null,""irritated_nonnative"":4,""interested_nonnative"":6,""enthusiastic_nonnative"":6,""frustrated_nonnative"":6,""annoyed_nonnative"":5,""happy_nonnative"":5,""P1_Q0"":null,""sociable_nonnative"":2,""friendly_nonnative"":2,""nice_nonnative"":2,""honest_nonnative"":3,""pleasant_nonnative"":2,""P2_Q0"":null,""competent_nonnative"":4,""smart_nonnative"":3,""educated_nonnative"":5,""intelligent_nonnative"":4,""successful_nonnative"":6,""P3_Q0"":null,""trustworthy_nonnative"":4,""easy_nonnative"":5,""fluent_nonnative"":4,""strong_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","426247","0.0-17.0","0","100","50","15","20","25","50","15","20","15","","58001","{""P0_Q0"":null,""sociable_native"":2,""friendly_native"":2,""nice_native"":2,""honest_native"":2,""pleasant_native"":2,""P1_Q0"":null,""competent_native"":4,""smart_native"":5,""educated_native"":5,""intelligent_native"":5,""successful_native"":6,""P2_Q0"":null,""trustworthy_native"":6,""easy_native"":8,""fluent_native"":8,""strong_native"":6,""P3_Q0"":null,""irritated_native"":7,""interested_native"":1,""enthusiastic_native"":1,""frustrated_native"":7,""annoyed_native"":7,""happy_native"":3}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","520386","0.0-18.0","0","100","50","15","20","25","50","15","20","15","","94111","{""P0_Q0"":null,""country_native"":""Yorkshire"",""country_nonnative"":""Brazil"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":2,""naturalness_nonnative"":5,""decision_making"":""Based on the positive language used "",""P2_Q4"":""To distinguish between how native and non native speakers might influence our descision making and comprehension"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
