"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"2515","1110","true","edge-chromium","117.0.2045","false","Windows 10","true","119.83","true","true","browser-check","0","508","0.0-0.0","0","100","40","15","0","60","30","15","15","40","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","2626","0.0-1.0","0","100","40","15","0","60","30","15","15","40","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","13569","0.0-2.0","0","100","40","15","0","60","30","15","15","40","","10891","{""prolific_id"":""651175b913b2ba11cc5a7071"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","23243","0.0-4.0","0","100","40","15","0","60","30","15","15","40","","9674","","","[{""page_index"":0,""viewing_time"":9674}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","30132","0.0-5.0-0.0","0","100","40","15","0","60","30","15","15","40","","6748","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","66547","0.0-7.0","0","100","40","15","0","60","30","15","15","40","","36414","","","[{""page_index"":0,""viewing_time"":36414}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","66883","0.0-8.0","0","100","40","15","0","60","30","15","15","40","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","132070","0.0-9.0","0","100","40","15","0","60","30","15","15","40","","65187","q","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","178286","0.0-10.0","0","100","40","15","0","60","30","15","15","40","","178715","{""blackblade"":""25""}","","","","","","","","firstbet","no","nonnative","fluent","23","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","220087","0.0-11.0","0","100","40","15","0","60","30","15","15","40","","220469","{""blackblade"":"""",""apocalypse"":""15""}","","","","","","","","secondbet","no","nonnative","disfluent","23","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","276105","0.0-12.0","0","100","40","15","0","60","30","15","15","40","","276446","{""blackblade"":"""",""apocalypse"":"""",""silversky"":""20""}","","","","","","","","thirdbet","no","native","disfluent","23","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","343641","0.0-13.0","0","100","40","15","0","60","30","15","15","40","","343926","{""blackblade"":""40"",""apocalypse"":"""",""silversky"":""0"",""firewalker"":""60""}","","","","","","","","forthbet","no","native","fluent","23","firewalker"
"","","","","","","","","","","","survey-html-form","12","403564","0.0-14.0-0.0-0.0","0","100","40","15","0","60","30","15","15","40","","59922","{""blackblade"":""30"",""apocalypse"":""15"",""silversky"":""15"",""firewalker"":""40""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","13","404943","0.0-15.0","0","100","40","15","0","60","30","15","15","40","","1378","","","[{""page_index"":0,""viewing_time"":1378}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","14","510053","0.0-16.0","0","100","40","15","0","60","30","15","15","40","","105084","{""P0_Q0"":null,""trustworthy_native"":5,""easy_native"":8,""fluent_native"":7,""strong_native"":1,""P1_Q0"":null,""irritated_native"":3,""interested_native"":3,""enthusiastic_native"":3,""frustrated_native"":3,""annoyed_native"":2,""happy_native"":4,""P2_Q0"":null,""sociable_native"":3,""friendly_native"":5,""nice_native"":6,""honest_native"":6,""pleasant_native"":6,""P3_Q0"":null,""competent_native"":6,""smart_native"":7,""educated_native"":6,""intelligent_native"":6,""successful_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","611028","0.0-17.0","0","100","40","15","0","60","30","15","15","40","","100961","{""P0_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":7,""enthusiastic_nonnative"":5,""frustrated_nonnative"":2,""annoyed_nonnative"":4,""happy_nonnative"":6,""P1_Q0"":null,""competent_nonnative"":5,""smart_nonnative"":4,""educated_nonnative"":5,""intelligent_nonnative"":6,""successful_nonnative"":4,""P2_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":6,""nice_nonnative"":7,""honest_nonnative"":6,""pleasant_nonnative"":7,""P3_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":3,""fluent_nonnative"":4,""strong_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","843651","0.0-18.0","0","100","40","15","0","60","30","15","15","40","","232609","{""P0_Q0"":null,""country_native"":""Can't guess"",""country_nonnative"":""Difficult to say, maybe Spain"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":2,""decision_making"":""40, 30, 15, 15"",""P2_Q4"":""To ascertain what influence a speakers native tongue and inflection would have on how trustworthy they are perceived."",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
