"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1280","563","true","chrome","117.0.0","false","Windows 10","true","60.2","true","true","browser-check","0","1001","0.0-0.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4457","0.0-1.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","19169","0.0-2.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","14669","{""prolific_id"":""5e3cbfa2c6aedd0b48d39587"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","26145","0.0-4.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","6975","","","[{""page_index"":0,""viewing_time"":6974}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","34377","0.0-5.0-0.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","7669","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","41179","0.0-5.1-0.1","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","6800","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","61428","0.0-7.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","20248","","","[{""page_index"":0,""viewing_time"":20248}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","62202","0.0-8.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","108481","0.0-9.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","46280","arrowdown","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","147561","0.0-10.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","154373","{""blackblade"":""20""}","","","","","","","","firstbet","no","nonnative","fluent","24","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","208841","0.0-11.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","215614","{""blackblade"":""10.31"",""apocalypse"":""25.00""}","","","","","","","","secondbet","no","nonnative","disfluent","24","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","256126","0.0-12.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","262837","{""blackblade"":"""",""apocalypse"":"""",""firewalker"":""0.1""}","","","","","","","","thirdbet","no","native","disfluent","24","firewalker"
"","","","","","","","","","","","audio-survey-input-response","12","303025","0.0-13.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","309689","{""blackblade"":"""",""apocalypse"":"""",""firewalker"":"""",""silversky"":""20.00""}","","","","","","","","forthbet","no","native","fluent","24","silversky"
"","","","","","","","","","","","survey-html-form","13","384649","0.0-14.0-0.0-0.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","81620","{""blackblade"":""10.31"",""apocalypse"":""20.00"",""firewalker"":""10.00"",""silversky"":""20.00""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","388576","0.0-15.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","3925","","","[{""page_index"":0,""viewing_time"":3925}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","454857","0.0-16.0","0","60.31","10.31","25.00","","20.00","10.31","20.00","10.00","20.00","","66245","{""P0_Q0"":null,""irritated_native"":5,""interested_native"":3,""enthusiastic_native"":3,""frustrated_native"":4,""annoyed_native"":6,""happy_native"":4,""P1_Q0"":null,""competent_native"":3,""smart_native"":5,""educated_native"":5,""intelligent_native"":4,""successful_native"":5,""P2_Q0"":null,""sociable_native"":3,""friendly_native"":6,""nice_native"":5,""honest_native"":6,""pleasant_native"":6,""P3_Q0"":null,""trustworthy_native"":7,""easy_native"":7,""fluent_native"":7,""strong_native"":6}","[]","","","","","","","survey_native","","native","","",""
