"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1536","763","true","chrome","117.0.0","false","Windows 10","true","60.04","false","true","browser-check","0","1009","0.0-0.0","0","100","10","40","","40","10","40","10","40","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3601","0.0-1.0","0","100","10","40","","40","10","40","10","40","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","19442","0.0-2.0","0","100","10","40","","40","10","40","10","40","","15809","{""prolific_id"":""63cfee69b7f9b3bdeed16807"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","24287","0.0-4.0","0","100","10","40","","40","10","40","10","40","","4845","","","[{""page_index"":0,""viewing_time"":4844}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","34972","0.0-5.0-0.0","0","100","10","40","","40","10","40","10","40","","10531","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","40720","0.0-5.1-0.1","0","100","10","40","","40","10","40","10","40","","5749","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","73775","0.0-7.0","0","100","10","40","","40","10","40","10","40","","33055","","","[{""page_index"":0,""viewing_time"":33055}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","74880","0.0-8.0","0","100","10","40","","40","10","40","10","40","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","96964","0.0-9.0","0","100","10","40","","40","10","40","10","40","","22083"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","131433","0.0-10.0","0","100","10","40","","40","10","40","10","40","","132603","{""firewalker"":""10""}","","","","","","","","firstbet","no","native","fluent","15","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","179174","0.0-11.0","0","100","10","40","","40","10","40","10","40","","180309","{""firewalker"":"""",""apocalypse"":""30""}","","","","","","","","secondbet","no","nonnative","fluent","15","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","219165","0.0-12.0","0","100","10","40","","40","10","40","10","40","","220252","{""firewalker"":"""",""apocalypse"":"""",""blackblade"":""15""}","","","","","","","","thirdbet","no","native","disfluent","15","blackblade"
"","","","","","","","","","","","audio-survey-input-response","12","270006","0.0-13.0","0","100","10","40","","40","10","40","10","40","","271053","{""firewalker"":"""",""apocalypse"":""40"",""blackblade"":"""",""silversky"":""40""}","","","","","","","","forthbet","no","nonnative","disfluent","15","silversky"
"","","","","","","","","","","","survey-html-form","13","291448","0.0-14.0-0.0-0.0","0","100","10","40","","40","10","40","10","40","","21439","{""firewalker"":""10"",""apocalypse"":""40"",""blackblade"":""10"",""silversky"":""40""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","297293","0.0-15.0","0","100","10","40","","40","10","40","10","40","","5844","","","[{""page_index"":0,""viewing_time"":5844}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","346168","0.0-16.0","0","100","10","40","","40","10","40","10","40","","48851","{""P0_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":5,""nice_nonnative"":6,""honest_nonnative"":6,""pleasant_nonnative"":6,""P1_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":8,""educated_nonnative"":7,""intelligent_nonnative"":8,""successful_nonnative"":8,""P2_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":5,""fluent_nonnative"":7,""strong_nonnative"":8,""P3_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":6,""enthusiastic_nonnative"":7,""frustrated_nonnative"":3,""annoyed_nonnative"":1,""happy_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","387348","0.0-17.0","0","100","10","40","","40","10","40","10","40","","41168","{""P0_Q0"":null,""competent_native"":8,""smart_native"":7,""educated_native"":8,""intelligent_native"":8,""successful_native"":7,""P1_Q0"":null,""trustworthy_native"":7,""easy_native"":6,""fluent_native"":7,""strong_native"":8,""P2_Q0"":null,""sociable_native"":7,""friendly_native"":6,""nice_native"":5,""honest_native"":6,""pleasant_native"":6,""P3_Q0"":null,""irritated_native"":1,""interested_native"":5,""enthusiastic_native"":5,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","17","463841","0.0-18.0","0","100","10","40","","40","10","40","10","40","","76476","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Western Europe"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":2,""naturalness_nonnative"":3,""decision_making"":""More money on the horses who seemed more proven"",""P2_Q4"":"""",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
