"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","815","true","chrome","117.0.0","false","Mac OS","true","59.98","true","true","browser-check","0","1008","0.0-0.0","0","90","25","15","","20","25","15","30","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4964","0.0-1.0","0","90","25","15","","20","25","15","30","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","30664","0.0-2.0","0","90","25","15","","20","25","15","30","20","","25656","{""prolific_id"":""650c3ea3bb7f3b500e2db7a1"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","42677","0.0-4.0","0","90","25","15","","20","25","15","30","20","","12012","","","[{""page_index"":0,""viewing_time"":12011}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","51011","0.0-5.0-0.0","0","90","25","15","","20","25","15","30","20","","8092","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","59841","0.0-5.1-0.1","0","90","25","15","","20","25","15","30","20","","8829","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","94697","0.0-7.0","0","90","25","15","","20","25","15","30","20","","34856","","","[{""page_index"":0,""viewing_time"":34856}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","95610","0.0-8.0","0","90","25","15","","20","25","15","30","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","125967","0.0-9.0","0","90","25","15","","20","25","15","30","20","","30357"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","178754","0.0-10.0","0","90","25","15","","20","25","15","30","20","","193517","{""apocalypse"":""25""}","","","","","","","","firstbet","no","nonnative","fluent","16","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","224583","0.0-11.0","0","90","25","15","","20","25","15","30","20","","239295","{""apocalypse"":"""",""firewalker"":""15""}","","","","","","","","secondbet","no","native","disfluent","16","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","255922","0.0-12.0","0","90","25","15","","20","25","15","30","20","","270590","{""apocalypse"":"""",""firewalker"":"""",""blackblade"":""20""}","","","","","","","","thirdbet","no","native","fluent","16","blackblade"
"","","","","","","","","","","","audio-survey-input-response","12","302973","0.0-13.0","0","90","25","15","","20","25","15","30","20","","317612","{""apocalypse"":"""",""firewalker"":"""",""blackblade"":"""",""silversky"":""20""}","","","","","","","","forthbet","no","nonnative","disfluent","16","silversky"
"","","","","","","","","","","","survey-html-form","13","408289","0.0-14.0-0.0-0.0","0","90","25","15","","20","25","15","30","20","","105316","{""apocalypse"":""25"",""firewalker"":""15"",""blackblade"":""30"",""silversky"":""20""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","411687","0.0-15.0","0","90","25","15","","20","25","15","30","20","","3396","","","[{""page_index"":0,""viewing_time"":3396}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","548142","0.0-16.0","0","90","25","15","","20","25","15","30","20","","136422","{""P0_Q0"":null,""sociable_native"":6,""friendly_native"":5,""nice_native"":5,""honest_native"":7,""pleasant_native"":6,""P1_Q0"":null,""trustworthy_native"":6,""easy_native"":6,""fluent_native"":7,""strong_native"":2,""P2_Q0"":null,""irritated_native"":7,""interested_native"":4,""enthusiastic_native"":3,""frustrated_native"":7,""annoyed_native"":7,""happy_native"":2,""P3_Q0"":null,""competent_native"":3,""smart_native"":3,""educated_native"":3,""intelligent_native"":3,""successful_native"":2}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","624608","0.0-17.0","0","90","25","15","","20","25","15","30","20","","76453","{""P0_Q0"":null,""competent_nonnative"":4,""smart_nonnative"":5,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":2,""P1_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":3,""fluent_nonnative"":3,""strong_nonnative"":6,""P2_Q0"":null,""irritated_nonnative"":7,""interested_nonnative"":2,""enthusiastic_nonnative"":2,""frustrated_nonnative"":7,""annoyed_nonnative"":5,""happy_nonnative"":3,""P3_Q0"":null,""sociable_nonnative"":4,""friendly_nonnative"":4,""nice_nonnative"":5,""honest_nonnative"":7,""pleasant_nonnative"":4}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","17","960722","0.0-18.0","0","90","25","15","","20","25","15","30","20","","336108","{""P0_Q0"":null,""country_native"":""Spain"",""country_nonnative"":""Southern"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":8,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":4,""P2_Q0"":null,""naturalness_native"":8,""naturalness_nonnative"":7,""decision_making"":""all horses sounded like they had a good chance, the ones I placed more on just sounded like they would suit the trip better than the others and be more competitive. "",""P2_Q4"":""I dont think it involves horse racing, instead studying how people perceive accents and how it affects there choices of how much to bet.. "",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
