"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1488","708","true","edge-chromium","117.0.2045","false","Windows 10","true","60.71","true","true","browser-check","0","999","0.0-0.0","0","100","10","30","","50","10","30","10","50","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4002","0.0-1.0","0","100","10","30","","50","10","30","10","50","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","19520","0.0-2.0","0","100","10","30","","50","10","30","10","50","","15364","{""prolific_id"":""5d780c22e37f710019b96738"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","23628","0.0-4.0","0","100","10","30","","50","10","30","10","50","","4106","","","[{""page_index"":0,""viewing_time"":4106}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","29916","0.0-5.0-0.0","0","100","10","30","","50","10","30","10","50","","5981","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","35261","0.0-5.1-0.1","0","100","10","30","","50","10","30","10","50","","5339","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","50069","0.0-7.0","0","100","10","30","","50","10","30","10","50","","14807","","","[{""page_index"":0,""viewing_time"":14806}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","50707","0.0-8.0","0","100","10","30","","50","10","30","10","50","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","65979","0.0-9.0","0","100","10","30","","50","10","30","10","50","","15269"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","124351","0.0-10.0","0","100","10","30","","50","10","30","10","50","","127272","{""silversky"":""10""}","","","","","","","","firstbet","no","native","disfluent","17","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","153910","0.0-11.0","0","100","10","30","","50","10","30","10","50","","156771","{""silversky"":"""",""firewalker"":""20""}","","","","","","","","secondbet","no","native","fluent","17","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","201501","0.0-12.0","0","100","10","30","","50","10","30","10","50","","204334","{""silversky"":"""",""firewalker"":"""",""blackblade"":""10""}","","","","","","","","thirdbet","no","nonnative","disfluent","17","blackblade"
"","","","","","","","","","","","audio-survey-input-response","12","264549","0.0-13.0","0","100","10","30","","50","10","30","10","50","","267335","{""silversky"":"""",""firewalker"":""30"",""blackblade"":"""",""apocalypse"":""50""}","","","","","","","","forthbet","no","nonnative","fluent","17","apocalypse"
"","","","","","","","","","","","survey-html-form","13","295733","0.0-14.0-0.0-0.0","0","100","10","30","","50","10","30","10","50","","31177","{""silversky"":""10"",""firewalker"":""30"",""blackblade"":""10"",""apocalypse"":""50""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","301467","0.0-15.0","0","100","10","30","","50","10","30","10","50","","5732","","","[{""page_index"":0,""viewing_time"":5732}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","358028","0.0-16.0","0","100","10","30","","50","10","30","10","50","","56453","{""P0_Q0"":null,""irritated_native"":6,""interested_native"":2,""enthusiastic_native"":2,""frustrated_native"":7,""annoyed_native"":6,""happy_native"":2,""P1_Q0"":null,""competent_native"":2,""smart_native"":3,""educated_native"":3,""intelligent_native"":4,""successful_native"":2,""P2_Q0"":null,""sociable_native"":1,""friendly_native"":3,""nice_native"":4,""honest_native"":4,""pleasant_native"":4,""P3_Q0"":null,""trustworthy_native"":3,""easy_native"":3,""fluent_native"":8,""strong_native"":9}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","408211","0.0-17.0","0","100","10","30","","50","10","30","10","50","","50129","{""P0_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":6,""enthusiastic_nonnative"":6,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":5,""P1_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":7,""P2_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":8,""fluent_nonnative"":8,""strong_nonnative"":9,""P3_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":8,""educated_nonnative"":8,""intelligent_nonnative"":8,""successful_nonnative"":8}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","17","516505","0.0-18.0","0","100","10","30","","50","10","30","10","50","","108250","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""France"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":9,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":3,""naturalness_nonnative"":6,""decision_making"":""Based on the information given by the speakers"",""P2_Q4"":""Relating to how people judge foreign and native speakers/accents"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
