"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","820","true","safari","17.0.0","false","Mac OS","true","56.44","true","true","browser-check","0","1073","0.0-0.0","0","100","20","10","","20","20","20","40","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4050","0.0-1.0","0","100","20","10","","20","20","20","40","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","14649","0.0-2.0","0","100","20","10","","20","20","20","40","20","","10522","{""prolific_id"":""5d62f24b79db120018bd24f3"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","18234","0.0-4.0","0","100","20","10","","20","20","20","40","20","","3585","","","[{""page_index"":0,""viewing_time"":3584}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","26782","0.0-5.0-0.0","0","100","20","10","","20","20","20","40","20","","8299","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","35103","0.0-5.1-0.1","0","100","20","10","","20","20","20","40","20","","8320","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","63579","0.0-7.0","0","100","20","10","","20","20","20","40","20","","28475","","","[{""page_index"":0,""viewing_time"":28475}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","63985","0.0-8.0","0","100","20","10","","20","20","20","40","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","81555","0.0-9.0","0","100","20","10","","20","20","20","40","20","","17569","h","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","128201","0.0-10.0","0","100","20","10","","20","20","20","40","20","","132850","{""blackblade"":""20""}","","","","","","","","firstbet","no","nonnative","disfluent","3","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","171748","0.0-11.0","0","100","20","10","","20","20","20","40","20","","176351","{""blackblade"":"""",""silversky"":""10""}","","","","","","","","secondbet","no","native","disfluent","3","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","198718","0.0-12.0","0","100","20","10","","20","20","20","40","20","","203278","{""blackblade"":"""",""silversky"":"""",""firewalker"":""50""}","","","","","","","","thirdbet","no","nonnative","fluent","3","firewalker"
"","","","","","","","","","","","audio-survey-input-response","12","223304","0.0-13.0","0","100","20","10","","20","20","20","40","20","","227838","{""blackblade"":"""",""silversky"":"""",""firewalker"":"""",""apocalypse"":""20""}","","","","","","","","forthbet","no","native","fluent","3","apocalypse"
"","","","","","","","","","","","survey-html-form","13","256780","0.0-14.0-0.0-0.0","0","100","20","10","","20","20","20","40","20","","33474","{""blackblade"":""20"",""silversky"":""20"",""firewalker"":""40"",""apocalypse"":""20""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","258637","0.0-15.0","0","100","20","10","","20","20","20","40","20","","1856","","","[{""page_index"":0,""viewing_time"":1856}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","307330","0.0-16.0","0","100","20","10","","20","20","20","40","20","","48635","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":8,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":7,""P1_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":7,""P2_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":7,""fluent_nonnative"":5,""strong_nonnative"":7,""P3_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":3,""enthusiastic_nonnative"":4,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":3}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","340374","0.0-17.0","0","100","20","10","","20","20","20","40","20","","33007","{""P0_Q0"":null,""irritated_native"":1,""interested_native"":5,""enthusiastic_native"":5,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5,""P1_Q0"":null,""trustworthy_native"":7,""easy_native"":9,""fluent_native"":9,""strong_native"":7,""P2_Q0"":null,""competent_native"":7,""smart_native"":7,""educated_native"":7,""intelligent_native"":7,""successful_native"":7,""P3_Q0"":null,""sociable_native"":7,""friendly_native"":7,""nice_native"":7,""honest_native"":7,""pleasant_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","17","391512","0.0-18.0","0","100","20","10","","20","20","20","40","20","","51107","{""P0_Q0"":null,""country_native"":""england"",""country_nonnative"":""spain"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":5,""exposure_n"":7,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":2,""P2_Q0"":null,""naturalness_native"":5,""naturalness_nonnative"":5,""decision_making"":""past performance and consistency"",""P2_Q4"":"""",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
