"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1318","646","true","edge-chromium","117.0.2045","false","Windows 10","true","60.16","true","true","browser-check","0","1012","0.0-0.0","100","0","20","20","50","10","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3899","0.0-1.0","100","0","20","20","50","10","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","16862","0.0-2.0","100","0","20","20","50","10","","12837","{""prolific_id"":""5f01da3fab8aa132f53c021b"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","30280","0.0-4.0","100","0","20","20","50","10","","13414","","","[{""page_index"":0,""viewing_time"":13412}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","37132","0.0-5.0-0.0","100","0","20","20","50","10","","6539","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","52350","0.0-7.0","100","0","20","20","50","10","","15214","","","[{""page_index"":0,""viewing_time"":15214}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","54604","0.0-8.0","100","0","20","20","50","10","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","78206","0.0-9.0","100","0","20","20","50","10","","23602"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","128567","0.0-10.0","100","0","20","20","50","10","","131067","{""blackblade"":""30""}","","","","","","","","firstbet","no","native","fluent","22","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","163851","0.0-11.0","100","0","20","20","50","10","","166305","{""blackblade"":"""",""silversky"":""20""}","","","","","","","","secondbet","no","nonnative","fluent","22","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","207333","0.0-12.0","100","0","20","20","50","10","","209750","{""blackblade"":""20"",""silversky"":"""",""firewalker"":""50""}","","","","","","","","thirdbet","no","native","disfluent","22","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","245399","0.0-13.0","100","0","20","20","50","10","","247771","{""blackblade"":"""",""silversky"":"""",""firewalker"":"""",""apocalypse"":""10""}","","","","","","","","forthbet","no","nonnative","disfluent","22","apocalypse"
"","","","","","","","","","","","instructions","12","255624","0.0-15.0","100","0","20","20","50","10","","10215","","","[{""page_index"":0,""viewing_time"":10214}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","315980","0.0-16.0","100","0","20","20","50","10","","60258","{""P0_Q0"":null,""trustworthy_native"":5,""easy_native"":7,""fluent_native"":7,""strong_native"":5,""P1_Q0"":null,""irritated_native"":6,""interested_native"":2,""enthusiastic_native"":2,""frustrated_native"":2,""annoyed_native"":2,""happy_native"":2,""P2_Q0"":null,""sociable_native"":2,""friendly_native"":5,""nice_native"":5,""honest_native"":5,""pleasant_native"":4,""P3_Q0"":null,""competent_native"":4,""smart_native"":2,""educated_native"":3,""intelligent_native"":3,""successful_native"":3}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","374135","0.0-17.0","100","0","20","20","50","10","","58114","{""P0_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":4,""fluent_nonnative"":6,""strong_nonnative"":7,""P1_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":3,""enthusiastic_nonnative"":1,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":3,""P2_Q0"":null,""sociable_nonnative"":2,""friendly_nonnative"":2,""nice_nonnative"":5,""honest_nonnative"":2,""pleasant_nonnative"":3,""P3_Q0"":null,""competent_nonnative"":2,""smart_nonnative"":4,""educated_nonnative"":3,""intelligent_nonnative"":4,""successful_nonnative"":4}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","450236","0.0-18.0","100","0","20","20","50","10","","75988","{""P0_Q0"":null,""country_native"":""London"",""country_nonnative"":""China"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":1,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":3,""naturalness_nonnative"":7,""decision_making"":""Based on the confidence on the owner's view of the horse"",""P2_Q4"":""not quite sure "",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
