"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1920","931","true","chrome","117.0.0","false","Windows 10","true","59.94","false","true","browser-check","0","1011","0.0-0.0","100","0","40","30","20","10","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4696","0.0-1.0","100","0","40","30","20","10","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","14375","0.0-2.0","100","0","40","30","20","10","","9639","{""prolific_id"":""6346b0c544caa80ebc4e5b2d"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","36910","0.0-4.0","100","0","40","30","20","10","","22534","","","[{""page_index"":0,""viewing_time"":22534}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","42403","0.0-5.0-0.0","100","0","40","30","20","10","","5352","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","66624","0.0-7.0","100","0","40","30","20","10","","24220","","","[{""page_index"":0,""viewing_time"":24220}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","67327","0.0-8.0","100","0","40","30","20","10","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","94231","0.0-9.0","100","0","40","30","20","10","","26902"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","127868","0.0-10.0","100","0","40","30","20","10","","129789","{""silversky"":""15""}","","","","","","","","firstbet","no","nonnative","fluent","7","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","155944","0.0-11.0","100","0","40","30","20","10","","157832","{""silversky"":"""",""firewalker"":""20""}","","","","","","","","secondbet","no","native","fluent","7","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","193000","0.0-12.0","100","0","40","30","20","10","","194860","{""silversky"":"""",""firewalker"":"""",""blackblade"":""15""}","","","","","","","","thirdbet","no","nonnative","disfluent","7","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","237886","0.0-13.0","100","0","40","30","20","10","","239709","{""silversky"":""40"",""firewalker"":""30"",""blackblade"":""20"",""apocalypse"":""10""}","","","","","","","","forthbet","no","native","disfluent","7","apocalypse"
"","","","","","","","","","","","instructions","12","243237","0.0-15.0","100","0","40","30","20","10","","5351","","","[{""page_index"":0,""viewing_time"":5350}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","284998","0.0-16.0","100","0","40","30","20","10","","41725","{""P0_Q0"":null,""competent_native"":3,""smart_native"":2,""educated_native"":2,""intelligent_native"":2,""successful_native"":3,""P1_Q0"":null,""trustworthy_native"":4,""easy_native"":9,""fluent_native"":9,""strong_native"":6,""P2_Q0"":null,""irritated_native"":7,""interested_native"":3,""enthusiastic_native"":2,""frustrated_native"":8,""annoyed_native"":9,""happy_native"":2,""P3_Q0"":null,""sociable_native"":3,""friendly_native"":5,""nice_native"":3,""honest_native"":6,""pleasant_native"":3}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","324057","0.0-17.0","100","0","40","30","20","10","","39039","{""P0_Q0"":null,""irritated_nonnative"":4,""interested_nonnative"":6,""enthusiastic_nonnative"":4,""frustrated_nonnative"":4,""annoyed_nonnative"":4,""happy_nonnative"":5,""P1_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":7,""nice_nonnative"":5,""honest_nonnative"":6,""pleasant_nonnative"":6,""P2_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":5,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":5,""P3_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":4,""fluent_nonnative"":5,""strong_nonnative"":8}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","390921","0.0-18.0","100","0","40","30","20","10","","66843","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Romania"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":7,""exposure_n"":8,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":6,""naturalness_nonnative"":6,""decision_making"":""Mostly the content of the words as opposed to how they were delivered"",""P2_Q4"":""To understand how trustworthy people find non-native and native accents"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
