"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1280","603","true","chrome","117.0.0","false","Windows 10","true","61.94","true","true","browser-check","0","989","0.0-0.0","0","100","50","50","","0","50","50","0","0","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","9841","0.0-1.0","0","100","50","50","","0","50","50","0","0","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","29601","0.0-2.0","0","100","50","50","","0","50","50","0","0","","19667","{""prolific_id"":""616f2908c2ff4c9980a63f90"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","42279","0.0-4.0","0","100","50","50","","0","50","50","0","0","","12676","","","[{""page_index"":0,""viewing_time"":12675}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","53784","0.0-5.0-0.0","0","100","50","50","","0","50","50","0","0","","10760","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","62188","0.0-5.1-0.1","0","100","50","50","","0","50","50","0","0","","8400","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","84024","0.0-7.0","0","100","50","50","","0","50","50","0","0","","21834","","","[{""page_index"":0,""viewing_time"":21834}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","84863","0.0-8.0","0","100","50","50","","0","50","50","0","0","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","171338","0.0-9.0","0","100","50","50","","0","50","50","0","0","","86470"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","226103","0.0-10.0","0","100","50","50","","0","50","50","0","0","","234276","{""firewalker"":""50""}","","","","","","","","firstbet","no","nonnative","disfluent","4","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","259106","0.0-11.0","0","100","50","50","","0","50","50","0","0","","267226","{""firewalker"":"""",""blackblade"":""0""}","","","","","","","","secondbet","no","nonnative","fluent","4","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","301382","0.0-12.0","0","100","50","50","","0","50","50","0","0","","309468","{""firewalker"":"""",""blackblade"":"""",""silversky"":""0""}","","","","","","","","thirdbet","no","native","disfluent","4","silversky"
"","","","","","","","","","","","audio-survey-input-response","12","331252","0.0-13.0","0","100","50","50","","0","50","50","0","0","","339296","{""firewalker"":"""",""blackblade"":""50"",""silversky"":"""",""apocalypse"":""0""}","","","","","","","","forthbet","no","native","fluent","4","apocalypse"
"","","","","","","","","","","","survey-html-form","13","359666","0.0-14.0-0.0-0.0","0","100","50","50","","0","50","50","0","0","","28411","{""firewalker"":""50"",""blackblade"":""50"",""silversky"":""0"",""apocalypse"":""0""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","369029","0.0-15.0","0","100","50","50","","0","50","50","0","0","","9362","","","[{""page_index"":0,""viewing_time"":9362}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","458397","0.0-16.0","0","100","50","50","","0","50","50","0","0","","89316","{""P0_Q0"":null,""sociable_native"":5,""friendly_native"":5,""nice_native"":5,""honest_native"":5,""pleasant_native"":5,""P1_Q0"":null,""irritated_native"":6,""interested_native"":2,""enthusiastic_native"":1,""frustrated_native"":4,""annoyed_native"":4,""happy_native"":4,""P2_Q0"":null,""competent_native"":6,""smart_native"":6,""educated_native"":6,""intelligent_native"":6,""successful_native"":6,""P3_Q0"":null,""trustworthy_native"":5,""easy_native"":8,""fluent_native"":8,""strong_native"":2}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","629889","0.0-17.0","0","100","50","50","","0","50","50","0","0","","171458","{""P0_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":8,""nice_nonnative"":8,""honest_nonnative"":7,""pleasant_nonnative"":8,""P1_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":7,""enthusiastic_nonnative"":7,""frustrated_nonnative"":7,""annoyed_nonnative"":2,""happy_nonnative"":7,""P2_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":7,""fluent_nonnative"":5,""strong_nonnative"":7,""P3_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":8,""educated_nonnative"":8,""intelligent_nonnative"":8,""successful_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","17","770296","0.0-18.0","0","100","50","50","","0","50","50","0","0","","140374","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Spain"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":7,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":6,""naturalness_nonnative"":6,""decision_making"":""Horse descriptions"",""P2_Q4"":""Confidence in information provided by non-native speakers"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
