"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1920","1080","true","edge-chromium","118.0.2088","false","Windows 10","true","60.56","true","true","browser-check","0","994","0.0-0.0","100","0","40","15","25","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","7517","0.0-1.0","100","0","40","15","25","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","16514","0.0-2.0","100","0","40","15","25","20","","8963","{""prolific_id"":""629fa5ea8663d47673e5f526"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","18428","0.0-4.0","100","0","40","15","25","20","","1914","","","[{""page_index"":0,""viewing_time"":1914}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","27535","0.0-5.0-0.0","100","0","40","15","25","20","","8869","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","36896","0.0-5.1-0.1","100","0","40","15","25","20","","9360","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","69221","0.0-7.0","100","0","40","15","25","20","","32324","","","[{""page_index"":0,""viewing_time"":32323}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","69791","0.0-8.0","100","0","40","15","25","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","82089","0.0-9.0","100","0","40","15","25","20","","12297","arrowright","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","130767","0.0-10.0","100","0","40","15","25","20","","132358","{""firewalker"":""5""}","","","","","","","","firstbet","no","native","disfluent","24","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","160891","0.0-11.0","100","0","40","15","25","20","","162434","{""firewalker"":"""",""silversky"":""0""}","","","","","","","","secondbet","no","native","fluent","24","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","189623","0.0-12.0","100","0","40","15","25","20","","191139","{""firewalker"":"""",""silversky"":"""",""blackblade"":""15""}","","","","","","","","thirdbet","no","nonnative","fluent","24","blackblade"
"","","","","","","","","","","","audio-survey-input-response","12","232373","0.0-13.0","100","0","40","15","25","20","","233861","{""firewalker"":""40"",""silversky"":""15"",""blackblade"":""25"",""apocalypse"":""20""}","","","","","","","","forthbet","no","nonnative","disfluent","24","apocalypse"
"","","","","","","","","","","","instructions","13","236906","0.0-15.0","100","0","40","15","25","20","","4531","","","[{""page_index"":0,""viewing_time"":4531}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","14","298209","0.0-16.0","100","0","40","15","25","20","","61270","{""P0_Q0"":null,""trustworthy_native"":7,""easy_native"":8,""fluent_native"":8,""strong_native"":6,""P1_Q0"":null,""sociable_native"":7,""friendly_native"":6,""nice_native"":6,""honest_native"":7,""pleasant_native"":6,""P2_Q0"":null,""irritated_native"":3,""interested_native"":5,""enthusiastic_native"":4,""frustrated_native"":2,""annoyed_native"":2,""happy_native"":5,""P3_Q0"":null,""competent_native"":7,""smart_native"":6,""educated_native"":5,""intelligent_native"":5,""successful_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","342741","0.0-17.0","100","0","40","15","25","20","","44499","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":8,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":5,""P1_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":5,""enthusiastic_nonnative"":3,""frustrated_nonnative"":3,""annoyed_nonnative"":3,""happy_nonnative"":5,""P2_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":4,""fluent_nonnative"":8,""strong_nonnative"":7,""P3_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":6,""nice_nonnative"":6,""honest_nonnative"":6,""pleasant_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","457733","0.0-18.0","100","0","40","15","25","20","","114968","{""P0_Q0"":null,""country_native"":""No"",""country_nonnative"":""No"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":2,""naturalness_nonnative"":2,""decision_making"":""Tentative bets at first and then I adapted after hearing all the information. I put the most money on the information that sounded most backed by recent evidence. Spread bets based on how confident I felt in the information."",""P2_Q4"":""To compare what we think about our conscious bias compared to the unconscious bias evident in the way we spread our bets."",""P2_Q5"":""Nothing applicable.""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
