"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","651","true","chrome","117.0.0","false","Windows 10","true","61.27","true","true","browser-check","0","5698","0.0-0.0","0","95","20","25","","25","20","25","30","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","10465","0.0-1.0","0","95","20","25","","25","20","25","30","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","24796","0.0-2.0","0","95","20","25","","25","20","25","30","20","","14259","{""prolific_id"":""6104328c4f2f60696ba07ef7"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","28114","0.0-4.0","0","95","20","25","","25","20","25","30","20","","3317","","","[{""page_index"":0,""viewing_time"":3317}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","37170","0.0-5.0-0.0","0","95","20","25","","25","20","25","30","20","","8880","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","43483","0.0-5.1-0.1","0","95","20","25","","25","20","25","30","20","","6309","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","54842","0.0-7.0","0","95","20","25","","25","20","25","30","20","","11358","","","[{""page_index"":0,""viewing_time"":11358}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","55354","0.0-8.0","0","95","20","25","","25","20","25","30","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","117329","0.0-9.0","0","95","20","25","","25","20","25","30","20","","61974","enter","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","146912","0.0-10.0","0","95","20","25","","25","20","25","30","20","","149956","{""firewalker"":""20""}","","","","","","","","firstbet","no","native","fluent","8","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","185589","0.0-11.0","0","95","20","25","","25","20","25","30","20","","188605","{""firewalker"":"""",""apocalypse"":""25""}","","","","","","","","secondbet","no","native","disfluent","8","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","228297","0.0-12.0","0","95","20","25","","25","20","25","30","20","","231274","{""firewalker"":"""",""apocalypse"":"""",""silversky"":""30""}","","","","","","","","thirdbet","no","nonnative","disfluent","8","silversky"
"","","","","","","","","","","","audio-survey-input-response","12","254544","0.0-13.0","0","95","20","25","","25","20","25","30","20","","257478","{""firewalker"":"""",""apocalypse"":"""",""silversky"":"""",""blackblade"":""25""}","","","","","","","","forthbet","no","nonnative","fluent","8","blackblade"
"","","","","","","","","","","","survey-html-form","13","268561","0.0-14.0-0.0-0.0","0","95","20","25","","25","20","25","30","20","","14012","{""firewalker"":""20"",""apocalypse"":""25"",""silversky"":""30"",""blackblade"":""20""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","271716","0.0-15.0","0","95","20","25","","25","20","25","30","20","","3153","","","[{""page_index"":0,""viewing_time"":3153}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","334789","0.0-16.0","0","95","20","25","","25","20","25","30","20","","63010","{""P0_Q0"":null,""irritated_native"":1,""interested_native"":3,""enthusiastic_native"":2,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":1,""P1_Q0"":null,""sociable_native"":2,""friendly_native"":2,""nice_native"":2,""honest_native"":2,""pleasant_native"":2,""P2_Q0"":null,""trustworthy_native"":5,""easy_native"":9,""fluent_native"":9,""strong_native"":5,""P3_Q0"":null,""competent_native"":5,""smart_native"":5,""educated_native"":5,""intelligent_native"":5,""successful_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","364802","0.0-17.0","0","95","20","25","","25","20","25","30","20","","29973","{""P0_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":9,""fluent_nonnative"":9,""strong_nonnative"":7,""P1_Q0"":null,""competent_nonnative"":5,""smart_nonnative"":6,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":5,""P2_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":5,""nice_nonnative"":6,""honest_nonnative"":5,""pleasant_nonnative"":5,""P3_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":3,""enthusiastic_nonnative"":1,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":1}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","17","424301","0.0-18.0","0","95","20","25","","25","20","25","30","20","","59462","{""P0_Q0"":null,""country_native"":""United Kingdom"",""country_nonnative"":""Albania"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":4,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":1,""naturalness_nonnative"":1,""decision_making"":""Based on the information provided e.g. they previously placed 6th or were a yard short of 1st"",""P2_Q4"":"""",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
