"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","713","true","chrome","115.0.0","false","Mac OS","true","59.9","true","true","browser-check","0","1015","0.0-0.0","100","0","20","20","20","40","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4147","0.0-1.0","100","0","20","20","20","40","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","19745","0.0-2.0","100","0","20","20","20","40","","15472","{""prolific_id"":""6120b9fdb9631306b7e68022"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","28007","0.0-4.0","100","0","20","20","20","40","","8261","","","[{""page_index"":0,""viewing_time"":8261}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","38950","0.0-5.0-0.0","100","0","20","20","20","40","","10809","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","57538","0.0-7.0","100","0","20","20","20","40","","18587","","","[{""page_index"":0,""viewing_time"":18587}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","58053","0.0-8.0","100","0","20","20","20","40","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","87589","0.0-9.0","100","0","20","20","20","40","","29527"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","135318","0.0-10.0","100","0","20","20","20","40","","137653","{""firewalker"":""20""}","","","","","","","","firstbet","no","nonnative","fluent","9","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","174932","0.0-11.0","100","0","20","20","20","40","","177220","{""firewalker"":"""",""apocalypse"":""20""}","","","","","","","","secondbet","no","native","disfluent","9","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","215377","0.0-12.0","100","0","20","20","20","40","","217622","{""firewalker"":"""",""apocalypse"":"""",""blackblade"":""20""}","","","","","","","","thirdbet","no","nonnative","disfluent","9","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","243728","0.0-13.0","100","0","20","20","20","40","","245935","{""firewalker"":"""",""apocalypse"":"""",""blackblade"":"""",""silversky"":""40""}","","","","","","","","forthbet","no","native","fluent","9","silversky"
"","","","","","","","","","","","instructions","12","247940","0.0-15.0","100","0","20","20","20","40","","4202","","","[{""page_index"":0,""viewing_time"":4202}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","318001","0.0-16.0","100","0","20","20","20","40","","69981","{""P0_Q0"":null,""trustworthy_nonnative"":9,""easy_nonnative"":5,""fluent_nonnative"":7,""strong_nonnative"":8,""P1_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":8,""pleasant_nonnative"":7,""P2_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":6,""enthusiastic_nonnative"":5,""frustrated_nonnative"":2,""annoyed_nonnative"":1,""happy_nonnative"":5,""P3_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","390299","0.0-17.0","100","0","20","20","20","40","","72271","{""P0_Q0"":null,""irritated_native"":1,""interested_native"":7,""enthusiastic_native"":6,""frustrated_native"":2,""annoyed_native"":1,""happy_native"":5,""P1_Q0"":null,""sociable_native"":4,""friendly_native"":4,""nice_native"":4,""honest_native"":6,""pleasant_native"":4,""P2_Q0"":null,""competent_native"":3,""smart_native"":4,""educated_native"":4,""intelligent_native"":5,""successful_native"":5,""P3_Q0"":null,""trustworthy_native"":5,""easy_native"":7,""fluent_native"":9,""strong_native"":8}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","495943","0.0-18.0","100","0","20","20","20","40","","105609","{""P0_Q0"":null,""country_native"":""Scotland"",""country_nonnative"":""France"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":7,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":2,""decision_making"":""By listening to the descriptions"",""P2_Q4"":""To see if accent has an influence on believability of information "",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
