"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1639","798","true","chrome","118.0.0","false","Windows 10","true","60.02","true","true","browser-check","0","1010","0.0-0.0","0","100","10","10","50","40","10","10","40","40","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4422","0.0-1.0","0","100","10","10","50","40","10","10","40","40","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","38778","0.0-2.0","0","100","10","10","50","40","10","10","40","40","","34309","{""prolific_id"":""6527ee17fae283b528e273a0"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","51149","0.0-4.0","0","100","10","10","50","40","10","10","40","40","","12370","","","[{""page_index"":0,""viewing_time"":12370}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","66333","0.0-5.0-0.0","0","100","10","10","50","40","10","10","40","40","","14501","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","73995","0.0-5.1-0.1","0","100","10","10","50","40","10","10","40","40","","7659","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","102798","0.0-7.0","0","100","10","10","50","40","10","10","40","40","","28802","","","[{""page_index"":0,""viewing_time"":28801}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","103207","0.0-8.0","0","100","10","10","50","40","10","10","40","40","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","163123","0.0-9.0","0","100","10","10","50","40","10","10","40","40","","59916","f11","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","214084","0.0-10.0","0","100","10","10","50","40","10","10","40","40","","215742","{""apocalypse"":""25""}","","","","","","","","firstbet","no","nonnative","disfluent","21","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","264836","0.0-11.0","0","100","10","10","50","40","10","10","40","40","","266443","{""apocalypse"":"""",""blackblade"":""25""}","","","","","","","","secondbet","no","native","disfluent","21","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","299781","0.0-12.0","0","100","10","10","50","40","10","10","40","40","","301336","{""apocalypse"":"""",""blackblade"":"""",""silversky"":""25""}","","","","","","","","thirdbet","no","nonnative","fluent","21","silversky"
"","","","","","","","","","","","audio-survey-input-response","12","356639","0.0-13.0","0","100","10","10","50","40","10","10","40","40","","358161","{""apocalypse"":""10"",""blackblade"":""10"",""silversky"":""50"",""firewalker"":""40""}","","","","","","","","forthbet","no","native","fluent","21","firewalker"
"","","","","","","","","","","","survey-html-form","13","385740","0.0-14.0-0.0-0.0","0","100","10","10","50","40","10","10","40","40","","29098","{""apocalypse"":""10"",""blackblade"":""10"",""silversky"":""40"",""firewalker"":""40""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","391597","0.0-15.0","0","100","10","10","50","40","10","10","40","40","","5855","","","[{""page_index"":0,""viewing_time"":5855}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","509375","0.0-16.0","0","100","10","10","50","40","10","10","40","40","","117750","{""P0_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":6,""nice_nonnative"":6,""honest_nonnative"":7,""pleasant_nonnative"":6,""P1_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":8,""fluent_nonnative"":9,""strong_nonnative"":6,""P2_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":6,""P3_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":8,""enthusiastic_nonnative"":8,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","585597","0.0-17.0","0","100","10","10","50","40","10","10","40","40","","76204","{""P0_Q0"":null,""sociable_native"":6,""friendly_native"":6,""nice_native"":6,""honest_native"":7,""pleasant_native"":6,""P1_Q0"":null,""trustworthy_native"":8,""easy_native"":9,""fluent_native"":9,""strong_native"":5,""P2_Q0"":null,""irritated_native"":1,""interested_native"":7,""enthusiastic_native"":7,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5,""P3_Q0"":null,""competent_native"":7,""smart_native"":7,""educated_native"":7,""intelligent_native"":7,""successful_native"":6}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","17","828094","0.0-18.0","0","100","10","10","50","40","10","10","40","40","","242469","{""P0_Q0"":null,""country_native"":""Somewhere north of the country?"",""country_nonnative"":""Possibly the middle east?"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":7,""decision_making"":""I decided based on the confidence of the speakers. Both the native and non native speaker seemed much more confident in the way they spoke about the horses I placed the highest bets on (no ums and ahs) - however there were more 'cuts' in the audio in these so they might not have been confident and just cut the pauses out. "",""P2_Q4"":""To find out if people prefer information from native or non native speakers? "",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
