"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","649","true","chrome","93.0.4577","false","Chrome OS","true","61.91","true","true","browser-check","0","1002","0.0-0.0","100","0","25","25","25","25","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4019","0.0-1.0","100","0","25","25","25","25","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","17871","0.0-2.0","100","0","25","25","25","25","","13523","{""prolific_id"":""60e49deb007ba3db7bb73016"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","28633","0.0-4.0","100","0","25","25","25","25","","10757","","","[{""page_index"":0,""viewing_time"":10755}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","40750","0.0-5.0-0.0","100","0","25","25","25","25","","11819","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","62375","0.0-7.0","100","0","25","25","25","25","","21616","","","[{""page_index"":0,""viewing_time"":21613}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","66359","0.0-8.0","100","0","25","25","25","25","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","91509","0.0-9.0","100","0","25","25","25","25","","25076"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","135622","0.0-10.0","100","0","25","25","25","25","","142085","{""blackblade"":""25""}","","","","","","","","firstbet","no","nonnative","disfluent","9","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","165476","0.0-11.0","100","0","25","25","25","25","","171894","{""blackblade"":"""",""firewalker"":""25""}","","","","","","","","secondbet","no","nonnative","fluent","9","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","192518","0.0-12.0","100","0","25","25","25","25","","198908","{""blackblade"":"""",""firewalker"":"""",""silversky"":""25""}","","","","","","","","thirdbet","no","native","fluent","9","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","232394","0.0-13.0","100","0","25","25","25","25","","238756","{""blackblade"":"""",""firewalker"":"""",""silversky"":"""",""apocalypse"":""25""}","","","","","","","","forthbet","no","native","disfluent","9","apocalypse"
"","","","","","","","","","","","instructions","12","238243","0.0-15.0","100","0","25","25","25","25","","5846","","","[{""page_index"":0,""viewing_time"":5845}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","295830","0.0-16.0","100","0","25","25","25","25","","57162","{""P0_Q0"":null,""sociable_native"":3,""friendly_native"":2,""nice_native"":5,""honest_native"":6,""pleasant_native"":5,""P1_Q0"":null,""trustworthy_native"":7,""easy_native"":9,""fluent_native"":9,""strong_native"":2,""P2_Q0"":null,""irritated_native"":1,""interested_native"":2,""enthusiastic_native"":2,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5,""P3_Q0"":null,""competent_native"":4,""smart_native"":5,""educated_native"":6,""intelligent_native"":5,""successful_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","349776","0.0-17.0","100","0","25","25","25","25","","53763","{""P0_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":2,""enthusiastic_nonnative"":3,""frustrated_nonnative"":5,""annoyed_nonnative"":1,""happy_nonnative"":5,""P1_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":7,""fluent_nonnative"":7,""strong_nonnative"":4,""P2_Q0"":null,""sociable_nonnative"":4,""friendly_nonnative"":4,""nice_nonnative"":5,""honest_nonnative"":6,""pleasant_nonnative"":6,""P3_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":6,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","425556","0.0-18.0","100","0","25","25","25","25","","75567","{""P0_Q0"":null,""country_native"":""Britain"",""country_nonnative"":""Spain"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":8,""naturalness_nonnative"":3,""decision_making"":""I distributed evenly because I know nothing about horse racing"",""P2_Q4"":""to see if there is bias towards accents"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
