"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1032","692","true","chrome","116.0.0","false","Windows 10","true","60.55","true","true","browser-check","0","998","0.0-0.0","100","0","50","50","0","0","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3617","0.0-1.0","100","0","50","50","0","0","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","19577","0.0-2.0","100","0","50","50","0","0","","15895","{""prolific_id"":""5ff8c84b13d09115adf1b49d"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","25906","0.0-4.0","100","0","50","50","0","0","","6329","","","[{""page_index"":0,""viewing_time"":6327}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","31666","0.0-5.0-0.0","100","0","50","50","0","0","","5440","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","50221","0.0-7.0","100","0","50","50","0","0","","18555","","","[{""page_index"":0,""viewing_time"":18554}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","52855","0.0-8.0","100","0","50","50","0","0","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","67877","0.0-9.0","100","0","50","50","0","0","","15022"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","113531","0.0-10.0","100","0","50","50","0","0","","116231","{""firewalker"":""50""}","","","","","","","","firstbet","no","nonnative","disfluent","10","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","142680","0.0-11.0","100","0","50","50","0","0","","145334","{""firewalker"":"""",""blackblade"":""25""}","","","","","","","","secondbet","no","nonnative","fluent","10","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","182292","0.0-12.0","100","0","50","50","0","0","","184917","{""firewalker"":"""",""blackblade"":"""",""apocalypse"":""0""}","","","","","","","","thirdbet","no","native","disfluent","10","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","210634","0.0-13.0","100","0","50","50","0","0","","213219","{""firewalker"":"""",""blackblade"":""50"",""apocalypse"":"""",""silversky"":""0""}","","","","","","","","forthbet","no","native","fluent","10","silversky"
"","","","","","","","","","","","instructions","12","215463","0.0-15.0","100","0","50","50","0","0","","4827","","","[{""page_index"":0,""viewing_time"":4826}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","262465","0.0-16.0","100","0","50","50","0","0","","46939","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":9,""educated_nonnative"":9,""intelligent_nonnative"":9,""successful_nonnative"":9,""P1_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":8,""nice_nonnative"":9,""honest_nonnative"":9,""pleasant_nonnative"":9,""P2_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":7,""fluent_nonnative"":8,""strong_nonnative"":7,""P3_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":9,""enthusiastic_nonnative"":5,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","307591","0.0-17.0","100","0","50","50","0","0","","45090","{""P0_Q0"":null,""sociable_native"":3,""friendly_native"":6,""nice_native"":8,""honest_native"":9,""pleasant_native"":8,""P1_Q0"":null,""competent_native"":4,""smart_native"":8,""educated_native"":9,""intelligent_native"":9,""successful_native"":5,""P2_Q0"":null,""trustworthy_native"":9,""easy_native"":9,""fluent_native"":9,""strong_native"":3,""P3_Q0"":null,""irritated_native"":2,""interested_native"":6,""enthusiastic_native"":2,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":4}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","375238","0.0-18.0","100","0","50","50","0","0","","67608","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Spain"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":5,""naturalness_nonnative"":2,""decision_making"":""I tried to listen to the language used"",""P2_Q4"":""To see which accents we find most trustworthy"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
