"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1920","923","true","chrome","116.0.0","false","Windows 10","true","165.38","true","true","browser-check","0","366","0.0-0.0","100","0","40","30","10","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3128","0.0-1.0","100","0","40","30","10","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","19719","0.0-2.0","100","0","40","30","10","20","","16561","{""prolific_id"":""62b0558ff7117023627705ee"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","27947","0.0-4.0","100","0","40","30","10","20","","8228","","","[{""page_index"":0,""viewing_time"":8228}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","34711","0.0-5.0-0.0","100","0","40","30","10","20","","6659","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","46926","0.0-7.0","100","0","40","30","10","20","","12214","","","[{""page_index"":0,""viewing_time"":12214}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","47279","0.0-8.0","100","0","40","30","10","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","71287","0.0-9.0","100","0","40","30","10","20","","24008"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","109333","0.0-10.0","100","0","40","30","10","20","","111611","{""silversky"":""30""}","","","","","","","","firstbet","no","nonnative","fluent","7","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","144318","0.0-11.0","100","0","40","30","10","20","","146558","{""silversky"":"""",""firewalker"":""30""}","","","","","","","","secondbet","no","native","fluent","7","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","188618","0.0-12.0","100","0","40","30","10","20","","190823","{""silversky"":"""",""firewalker"":"""",""blackblade"":""10""}","","","","","","","","thirdbet","no","nonnative","disfluent","7","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","228272","0.0-13.0","100","0","40","30","10","20","","230433","{""silversky"":""40"",""firewalker"":"""",""blackblade"":"""",""apocalypse"":""20""}","","","","","","","","forthbet","no","native","disfluent","7","apocalypse"
"","","","","","","","","","","","instructions","12","237874","0.0-15.0","100","0","40","30","10","20","","9601","","","[{""page_index"":0,""viewing_time"":9601}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","290565","0.0-16.0","100","0","40","30","10","20","","52664","{""P0_Q0"":null,""sociable_native"":7,""friendly_native"":7,""nice_native"":7,""honest_native"":7,""pleasant_native"":7,""P1_Q0"":null,""irritated_native"":1,""interested_native"":6,""enthusiastic_native"":4,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":4,""P2_Q0"":null,""trustworthy_native"":7,""easy_native"":9,""fluent_native"":9,""strong_native"":7,""P3_Q0"":null,""competent_native"":9,""smart_native"":6,""educated_native"":7,""intelligent_native"":7,""successful_native"":6}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","344844","0.0-17.0","100","0","40","30","10","20","","54262","{""P0_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":3,""enthusiastic_nonnative"":3,""frustrated_nonnative"":4,""annoyed_nonnative"":3,""happy_nonnative"":4,""P1_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":2,""fluent_nonnative"":5,""strong_nonnative"":8,""P2_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":6,""educated_nonnative"":6,""intelligent_nonnative"":6,""successful_nonnative"":6,""P3_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":5,""nice_nonnative"":6,""honest_nonnative"":6,""pleasant_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","473414","0.0-18.0","100","0","40","30","10","20","","128554","{""P0_Q0"":null,""country_native"":""United Kingdom"",""country_nonnative"":""France"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":2,""naturalness_nonnative"":2,""decision_making"":""If I could understand the speaker more I could trust what they were saying more."",""P2_Q4"":""How much someone can believe in or trust someone with a foreign accent if they're not used to hearing it."",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
