"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","651","true","chrome","116.0.0","false","Windows 10","true","51.23","true","true","browser-check","0","3900","0.0-0.0","100","0","5","25","40","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","173572","0.0-1.0","100","0","5","25","40","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","200640","0.0-2.0","100","0","5","25","40","30","","26929","{""prolific_id"":""5f7366fe5b5261081e3d6fb8"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","209407","0.0-4.0","100","0","5","25","40","30","","8714","","","[{""page_index"":0,""viewing_time"":8713}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","215929","0.0-5.0-0.0","100","0","5","25","40","30","","5451","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","241344","0.0-7.0","100","0","5","25","40","30","","25414","","","[{""page_index"":0,""viewing_time"":25413}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","241936","0.0-8.0","100","0","5","25","40","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","281012","0.0-9.0","100","0","5","25","40","30","","39076","f11","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","648821","0.0-10.0","100","0","5","25","40","30","","659917","{""firewalker"":""5""}","","","","","","","","firstbet","no","native","disfluent","2","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","686566","0.0-11.0","100","0","5","25","40","30","","697295","{""firewalker"":"""",""blackblade"":""10""}","","","","","","","","secondbet","no","nonnative","fluent","2","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","732411","0.0-12.0","100","0","5","25","40","30","","743105","{""firewalker"":"""",""blackblade"":"""",""silversky"":""30""}","","","","","","","","thirdbet","no","nonnative","disfluent","2","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","804901","0.0-13.0","100","0","5","25","40","30","","815549","{""firewalker"":"""",""blackblade"":""25"",""silversky"":""40"",""apocalypse"":""30""}","","","","","","","","forthbet","no","native","fluent","2","apocalypse"
"","","","","","","","","","","","instructions","12","808679","0.0-15.0","100","0","5","25","40","30","","3774","","","[{""page_index"":0,""viewing_time"":3774}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","864728","0.0-16.0","100","0","5","25","40","30","","55998","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":8,""educated_nonnative"":8,""intelligent_nonnative"":8,""successful_nonnative"":8,""P1_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":6,""nice_nonnative"":6,""honest_nonnative"":7,""pleasant_nonnative"":7,""P2_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":6,""enthusiastic_nonnative"":6,""frustrated_nonnative"":4,""annoyed_nonnative"":2,""happy_nonnative"":5,""P3_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":8,""fluent_nonnative"":7,""strong_nonnative"":9}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","915066","0.0-17.0","100","0","5","25","40","30","","50308","{""P0_Q0"":null,""trustworthy_native"":7,""easy_native"":7,""fluent_native"":6,""strong_native"":9,""P1_Q0"":null,""irritated_native"":4,""interested_native"":6,""enthusiastic_native"":6,""frustrated_native"":4,""annoyed_native"":2,""happy_native"":5,""P2_Q0"":null,""sociable_native"":4,""friendly_native"":2,""nice_native"":2,""honest_native"":6,""pleasant_native"":4,""P3_Q0"":null,""competent_native"":5,""smart_native"":5,""educated_native"":5,""intelligent_native"":5,""successful_native"":6}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","997373","0.0-18.0","100","0","5","25","40","30","","82273","{""P0_Q0"":null,""country_native"":""London"",""country_nonnative"":""Italy"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":7,""decision_making"":""Based on what the speakers said"",""P2_Q4"":""To see whether you place more money in a bet on the native speaker vs the foreign speaker"",""P2_Q5"":""""}","[{""P1_Q4"":true},{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
