"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1512","864","true","safari","17.0.0","false","Mac OS","true","60.12","true","true","browser-check","0","1014","0.0-0.0","100","0","10","10","30","50","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3558","0.0-1.0","100","0","10","10","30","50","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","18408","0.0-2.0","100","0","10","10","30","50","","14796","{""prolific_id"":""5b33bf8a1f9e7c000198e22d"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","34770","0.0-4.0","100","0","10","10","30","50","","16362","","","[{""page_index"":0,""viewing_time"":16362}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","42418","0.0-5.0-0.0","100","0","10","10","30","50","","7448","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","69417","0.0-7.0","100","0","10","10","30","50","","26998","","","[{""page_index"":0,""viewing_time"":26997}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","69780","0.0-8.0","100","0","10","10","30","50","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","108357","0.0-9.0","100","0","10","10","30","50","","38575","w","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","169725","0.0-10.0","100","0","10","10","30","50","","171791","{""silversky"":""15""}","","","","","","","","firstbet","no","native","disfluent","20","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","210063","0.0-11.0","100","0","10","10","30","50","","212068","{""silversky"":"""",""apocalypse"":""20""}","","","","","","","","secondbet","no","nonnative","disfluent","20","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","242754","0.0-12.0","100","0","10","10","30","50","","244719","{""silversky"":"""",""apocalypse"":"""",""blackblade"":""35""}","","","","","","","","thirdbet","no","native","fluent","20","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","287204","0.0-13.0","100","0","10","10","30","50","","289136","{""silversky"":""10"",""apocalypse"":""10"",""blackblade"":""30"",""firewalker"":""50""}","","","","","","","","forthbet","no","nonnative","fluent","20","firewalker"
"","","","","","","","","","","","instructions","12","292887","0.0-15.0","100","0","10","10","30","50","","5682","","","[{""page_index"":0,""viewing_time"":5682}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","342810","0.0-16.0","100","0","10","10","30","50","","49884","{""P0_Q0"":null,""trustworthy_native"":6,""easy_native"":8,""fluent_native"":8,""strong_native"":7,""P1_Q0"":null,""irritated_native"":3,""interested_native"":4,""enthusiastic_native"":3,""frustrated_native"":5,""annoyed_native"":5,""happy_native"":5,""P2_Q0"":null,""sociable_native"":4,""friendly_native"":3,""nice_native"":4,""honest_native"":6,""pleasant_native"":6,""P3_Q0"":null,""competent_native"":5,""smart_native"":5,""educated_native"":5,""intelligent_native"":5,""successful_native"":4}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","379979","0.0-17.0","100","0","10","10","30","50","","37145","{""P0_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":8,""educated_nonnative"":7,""intelligent_nonnative"":8,""successful_nonnative"":7,""P1_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":7,""fluent_nonnative"":6,""strong_nonnative"":8,""P2_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":8,""pleasant_nonnative"":7,""P3_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":6,""enthusiastic_nonnative"":5,""frustrated_nonnative"":3,""annoyed_nonnative"":2,""happy_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","435216","0.0-18.0","100","0","10","10","30","50","","55213","{""P0_Q0"":null,""country_native"":""Scotland"",""country_nonnative"":""France"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":7,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":6,""naturalness_nonnative"":8,""decision_making"":""Based on what the experts said"",""P2_Q4"":"""",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
