"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1358","620","true","edge-chromium","117.0.2045","false","Windows 10","true","60.05","true","true","browser-check","0","1007","0.0-0.0","100","0","10","40","40","10","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","5250","0.0-1.0","100","0","10","40","40","10","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","28185","0.0-2.0","100","0","10","40","40","10","","22851","{""prolific_id"":""61598f15d1e99c66cbfa5431"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","41796","0.0-4.0","100","0","10","40","40","10","","13609","","","[{""page_index"":0,""viewing_time"":13609}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","50108","0.0-5.0-0.0","100","0","10","40","40","10","","7899","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","64672","0.0-5.1-0.1","100","0","10","40","40","10","","14560","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","94036","0.0-7.0","100","0","10","40","40","10","","29363","","","[{""page_index"":0,""viewing_time"":29363}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","95165","0.0-8.0","100","0","10","40","40","10","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","132493","0.0-9.0","100","0","10","40","40","10","","37327"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","237258","0.0-10.0","100","0","10","40","40","10","","238993","{""blackblade"":""10.00""}","","","","","","","","firstbet","no","nonnative","disfluent","17","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","317983","0.0-11.0","100","0","10","40","40","10","","319614","{""blackblade"":""10"",""firewalker"":""30""}","","","","","","","","secondbet","no","native","fluent","17","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","390944","0.0-12.0","100","0","10","40","40","10","","392495","{""blackblade"":"""",""firewalker"":""30"",""apocalypse"":""20""}","","","","","","","","thirdbet","no","nonnative","fluent","17","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","12","499591","0.0-13.0","100","0","10","40","40","10","","501069","{""blackblade"":"""",""firewalker"":""40"",""apocalypse"":""40"",""silversky"":""10""}","","","","","","","","forthbet","no","native","disfluent","17","silversky"
"","","","","","","","","","","","instructions","13","506571","0.0-15.0","100","0","10","40","40","10","","6977","","","[{""page_index"":0,""viewing_time"":6977}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","14","586858","0.0-16.0","100","0","10","40","40","10","","80229","{""P0_Q0"":null,""trustworthy_native"":4,""easy_native"":7,""fluent_native"":9,""strong_native"":5,""P1_Q0"":null,""irritated_native"":7,""interested_native"":1,""enthusiastic_native"":1,""frustrated_native"":7,""annoyed_native"":7,""happy_native"":3,""P2_Q0"":null,""sociable_native"":5,""friendly_native"":5,""nice_native"":5,""honest_native"":5,""pleasant_native"":5,""P3_Q0"":null,""competent_native"":5,""smart_native"":5,""educated_native"":5,""intelligent_native"":5,""successful_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","670500","0.0-17.0","100","0","10","40","40","10","","83607","{""P0_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":2,""fluent_nonnative"":4,""strong_nonnative"":7,""P1_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":5,""nice_nonnative"":5,""honest_nonnative"":5,""pleasant_nonnative"":5,""P2_Q0"":null,""competent_nonnative"":5,""smart_nonnative"":5,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":5,""P3_Q0"":null,""irritated_nonnative"":6,""interested_nonnative"":3,""enthusiastic_nonnative"":3,""frustrated_nonnative"":7,""annoyed_nonnative"":6,""happy_nonnative"":3}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","810946","0.0-18.0","100","0","10","40","40","10","","140412","{""P0_Q0"":null,""country_native"":""Manchester"",""country_nonnative"":""Poland"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":5,""exposure_n"":8,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":7,""decision_making"":""What positives I understood most"",""P2_Q4"":""Understand the influence of languages and accents"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
