"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1536","756","true","chrome","116.0.0","false","Chrome OS","true","61.77","true","true","browser-check","0","991","0.0-0.0","90","0","20","15","30","25","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4798","0.0-1.0","90","0","20","15","30","25","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","35806","0.0-2.0","90","0","20","15","30","25","","30809","{""prolific_id"":""64492733fe44a11a33cd099b"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","49612","0.0-4.0","90","0","20","15","30","25","","13803","","","[{""page_index"":0,""viewing_time"":13800}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","56382","0.0-5.0-0.0","90","0","20","15","30","25","","6251","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","81816","0.0-7.0","90","0","20","15","30","25","","25430","","","[{""page_index"":0,""viewing_time"":25429}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","82303","0.0-8.0","90","0","20","15","30","25","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","222880","0.0-9.0","90","0","20","15","30","25","","140572"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","267467","0.0-10.0","90","0","20","15","30","25","","270462","{""silversky"":""20""}","","","","","","","","firstbet","no","nonnative","fluent","6","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","294134","0.0-11.0","90","0","20","15","30","25","","297086","{""silversky"":"""",""apocalypse"":""15""}","","","","","","","","secondbet","no","native","fluent","6","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","338807","0.0-12.0","90","0","20","15","30","25","","341733","{""silversky"":"""",""apocalypse"":"""",""firewalker"":""30""}","","","","","","","","thirdbet","no","nonnative","disfluent","6","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","474152","0.0-13.0","90","0","20","15","30","25","","477033","{""silversky"":"""",""apocalypse"":"""",""firewalker"":"""",""blackblade"":""25""}","","","","","","","","forthbet","no","native","disfluent","6","blackblade"
"","","","","","","","","","","","instructions","12","519053","0.0-15.0","90","0","20","15","30","25","","44891","","","[{""page_index"":0,""viewing_time"":44889}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","796387","0.0-16.0","90","0","20","15","30","25","","277180","{""P0_Q0"":null,""trustworthy_nonnative"":9,""easy_nonnative"":6,""fluent_nonnative"":8,""strong_nonnative"":8,""P1_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":9,""educated_nonnative"":9,""intelligent_nonnative"":9,""successful_nonnative"":7,""P2_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":6,""enthusiastic_nonnative"":6,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":5,""P3_Q0"":null,""sociable_nonnative"":4,""friendly_nonnative"":8,""nice_nonnative"":8,""honest_nonnative"":9,""pleasant_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","869702","0.0-17.0","90","0","20","15","30","25","","73239","{""P0_Q0"":null,""trustworthy_native"":8,""easy_native"":9,""fluent_native"":9,""strong_native"":4,""P1_Q0"":null,""competent_native"":9,""smart_native"":8,""educated_native"":8,""intelligent_native"":8,""successful_native"":9,""P2_Q0"":null,""sociable_native"":6,""friendly_native"":7,""nice_native"":7,""honest_native"":9,""pleasant_native"":7,""P3_Q0"":null,""irritated_native"":1,""interested_native"":5,""enthusiastic_native"":6,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","960371","0.0-18.0","90","0","20","15","30","25","","90584","{""P0_Q0"":null,""country_native"":""Northern England"",""country_nonnative"":""Spain"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":6,""naturalness_nonnative"":6,""decision_making"":""By listening to the successes of each horse"",""P2_Q4"":""To determine if people find native or non native accents more trustworthy"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
