"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","795","true","safari","16.5.1","false","Mac OS","true","59.94","true","true","browser-check","0","1014","0.0-0.0","100","0","10","10","30","50","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3850","0.0-1.0","100","0","10","10","30","50","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","30408","0.0-2.0","100","0","10","10","30","50","","26491","{""prolific_id"":""640513c3fcfc5915f00dfef7"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","34016","0.0-4.0","100","0","10","10","30","50","","3607","","","[{""page_index"":0,""viewing_time"":3607}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","59999","0.0-5.0-0.0","100","0","10","10","30","50","","25752","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","67032","0.0-7.0","100","0","10","10","30","50","","7031","","","[{""page_index"":0,""viewing_time"":7030}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","67637","0.0-8.0","100","0","10","10","30","50","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","91866","0.0-9.0","100","0","10","10","30","50","","24222"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","118646","0.0-10.0","100","0","10","10","30","50","","121039","{""firewalker"":""10""}","","","","","","","","firstbet","no","native","fluent","17","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","144023","0.0-11.0","100","0","10","10","30","50","","146391","{""firewalker"":"""",""apocalypse"":""10""}","","","","","","","","secondbet","no","nonnative","fluent","17","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","186299","0.0-12.0","100","0","10","10","30","50","","188641","{""firewalker"":"""",""apocalypse"":"""",""silversky"":""30""}","","","","","","","","thirdbet","no","native","disfluent","17","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","225209","0.0-13.0","100","0","10","10","30","50","","227508","{""firewalker"":"""",""apocalypse"":"""",""silversky"":"""",""blackblade"":""50""}","","","","","","","","forthbet","no","nonnative","disfluent","17","blackblade"
"","","","","","","","","","","","instructions","12","230718","0.0-15.0","100","0","10","10","30","50","","5507","","","[{""page_index"":0,""viewing_time"":5507}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","281669","0.0-16.0","100","0","10","10","30","50","","50909","{""P0_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":8,""educated_nonnative"":8,""intelligent_nonnative"":8,""successful_nonnative"":8,""P1_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":6,""nice_nonnative"":8,""honest_nonnative"":7,""pleasant_nonnative"":6,""P2_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":6,""enthusiastic_nonnative"":6,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":6,""P3_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":8,""fluent_nonnative"":8,""strong_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","338732","0.0-17.0","100","0","10","10","30","50","","57039","{""P0_Q0"":null,""irritated_native"":3,""interested_native"":6,""enthusiastic_native"":6,""frustrated_native"":2,""annoyed_native"":2,""happy_native"":6,""P1_Q0"":null,""trustworthy_native"":7,""easy_native"":8,""fluent_native"":9,""strong_native"":7,""P2_Q0"":null,""competent_native"":8,""smart_native"":7,""educated_native"":7,""intelligent_native"":7,""successful_native"":7,""P3_Q0"":null,""sociable_native"":6,""friendly_native"":6,""nice_native"":8,""honest_native"":6,""pleasant_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","406679","0.0-18.0","100","0","10","10","30","50","","67927","{""P0_Q0"":null,""country_native"":""Newcastle, UK"",""country_nonnative"":""Spain"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":8,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":7,""decision_making"":""The names of the horses"",""P2_Q4"":""The difference between receiving information from native and non native persons"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
