"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"2560","1301","true","chrome","118.0.0","false","Windows 10","true","143.88","true","true","browser-check","0","419","0.0-0.0","0","100","20","15","30","45","20","20","30","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3188","0.0-1.0","0","100","20","15","30","45","20","20","30","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","13656","0.0-2.0","0","100","20","15","30","45","20","20","30","30","","10442","{""prolific_id"":""5384dca7fdf99b381c04cbac"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","21963","0.0-4.0","0","100","20","15","30","45","20","20","30","30","","8307","","","[{""page_index"":0,""viewing_time"":8307}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","28527","0.0-5.0-0.0","0","100","20","15","30","45","20","20","30","30","","6451","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","49784","0.0-7.0","0","100","20","15","30","45","20","20","30","30","","21257","","","[{""page_index"":0,""viewing_time"":21257}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","50255","0.0-8.0","0","100","20","15","30","45","20","20","30","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","75512","0.0-9.0","0","100","20","15","30","45","20","20","30","30","","25258","arrowdown","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","113424","0.0-10.0","0","100","20","15","30","45","20","20","30","30","","115516","{""blackblade"":""20""}","","","","","","","","firstbet","no","native","fluent","14","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","158975","0.0-11.0","0","100","20","15","30","45","20","20","30","30","","161029","{""blackblade"":"""",""silversky"":""15""}","","","","","","","","secondbet","no","native","disfluent","14","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","204052","0.0-12.0","0","100","20","15","30","45","20","20","30","30","","206061","{""blackblade"":"""",""silversky"":"""",""firewalker"":""30""}","","","","","","","","thirdbet","no","nonnative","disfluent","14","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","234614","0.0-13.0","0","100","20","15","30","45","20","20","30","30","","236578","{""blackblade"":"""",""silversky"":"""",""firewalker"":"""",""apocalypse"":""45""}","","","","","","","","forthbet","no","nonnative","fluent","14","apocalypse"
"","","","","","","","","","","","survey-html-form","12","261362","0.0-14.0-0.0-0.0","0","100","20","15","30","45","20","20","30","30","","26747","{""blackblade"":""20"",""silversky"":""20"",""firewalker"":""30"",""apocalypse"":""30""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","13","266246","0.0-15.0","0","100","20","15","30","45","20","20","30","30","","4884","","","[{""page_index"":0,""viewing_time"":4884}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","14","327281","0.0-16.0","0","100","20","15","30","45","20","20","30","30","","61008","{""P0_Q0"":null,""competent_native"":2,""smart_native"":4,""educated_native"":4,""intelligent_native"":3,""successful_native"":4,""P1_Q0"":null,""irritated_native"":8,""interested_native"":2,""enthusiastic_native"":2,""frustrated_native"":8,""annoyed_native"":7,""happy_native"":1,""P2_Q0"":null,""sociable_native"":4,""friendly_native"":5,""nice_native"":5,""honest_native"":5,""pleasant_native"":3,""P3_Q0"":null,""trustworthy_native"":5,""easy_native"":5,""fluent_native"":1,""strong_native"":2}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","369451","0.0-17.0","0","100","20","15","30","45","20","20","30","30","","42157","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":5,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":5,""P1_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":7,""fluent_nonnative"":8,""strong_nonnative"":5,""P2_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":8,""enthusiastic_nonnative"":6,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":5,""P3_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":5,""nice_nonnative"":5,""honest_nonnative"":5,""pleasant_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","486073","0.0-18.0","0","100","20","15","30","45","20","20","30","30","","116606","{""P0_Q0"":null,""country_native"":""No clue, England lol"",""country_nonnative"":""france?"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":2,""naturalness_nonnative"":6,""decision_making"":""Randomness and facts in the statements about the horses"",""P2_Q4"":""Do people pay more attention to statements when read by someone with a foreign accent?"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
