"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","783","true","chrome","116.0.0","false","Mac OS","true","61.03","true","true","browser-check","0","990","0.0-0.0","100","0","25","25","30","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4069","0.0-1.0","100","0","25","25","30","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","21777","0.0-2.0","100","0","25","25","30","20","","17583","{""prolific_id"":""62ea837838c76b3e4bdc3fd5"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","50562","0.0-4.0","100","0","25","25","30","20","","28781","","","[{""page_index"":0,""viewing_time"":28775}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","57102","0.0-5.0-0.0","100","0","25","25","30","20","","5947","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","76967","0.0-7.0","100","0","25","25","30","20","","19865","","","[{""page_index"":0,""viewing_time"":19865}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","77313","0.0-8.0","100","0","25","25","30","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","97908","0.0-9.0","100","0","25","25","30","20","","20592","arrowright","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","142537","0.0-10.0","100","0","25","25","30","20","","145474","{""apocalypse"":""25""}","","","","","","","","firstbet","no","native","fluent","2","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","9","175724","0.0-11.0","100","0","25","25","30","20","","178618","{""apocalypse"":"""",""blackblade"":""25""}","","","","","","","","secondbet","no","nonnative","fluent","2","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","220392","0.0-12.0","100","0","25","25","30","20","","223254","{""apocalypse"":"""",""blackblade"":"""",""silversky"":""30""}","","","","","","","","thirdbet","no","nonnative","disfluent","2","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","261204","0.0-13.0","100","0","25","25","30","20","","264022","{""apocalypse"":"""",""blackblade"":"""",""silversky"":"""",""firewalker"":""20""}","","","","","","","","forthbet","no","native","disfluent","2","firewalker"
"","","","","","","","","","","","instructions","12","269209","0.0-15.0","100","0","25","25","30","20","","8002","","","[{""page_index"":0,""viewing_time"":8000}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","344512","0.0-16.0","100","0","25","25","30","20","","75226","{""P0_Q0"":null,""irritated_nonnative"":5,""interested_nonnative"":6,""enthusiastic_nonnative"":5,""frustrated_nonnative"":6,""annoyed_nonnative"":5,""happy_nonnative"":4,""P1_Q0"":null,""sociable_nonnative"":4,""friendly_nonnative"":4,""nice_nonnative"":5,""honest_nonnative"":5,""pleasant_nonnative"":5,""P2_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":2,""fluent_nonnative"":2,""strong_nonnative"":8,""P3_Q0"":null,""competent_nonnative"":5,""smart_nonnative"":6,""educated_nonnative"":6,""intelligent_nonnative"":6,""successful_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","395968","0.0-17.0","100","0","25","25","30","20","","51424","{""P0_Q0"":null,""sociable_native"":5,""friendly_native"":3,""nice_native"":3,""honest_native"":7,""pleasant_native"":3,""P1_Q0"":null,""irritated_native"":2,""interested_native"":4,""enthusiastic_native"":2,""frustrated_native"":2,""annoyed_native"":1,""happy_native"":3,""P2_Q0"":null,""trustworthy_native"":6,""easy_native"":9,""fluent_native"":9,""strong_native"":6,""P3_Q0"":null,""competent_native"":7,""smart_native"":5,""educated_native"":6,""intelligent_native"":6,""successful_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","516624","0.0-18.0","100","0","25","25","30","20","","120587","{""P0_Q0"":null,""country_native"":""Spain"",""country_nonnative"":""Britain"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":7,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":2,""naturalness_nonnative"":5,""decision_making"":""on how the horse has done previously"",""P2_Q4"":""to see how ethnicities change how people perceive information"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
