"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1413","688","true","chrome","115.0.0","false","Mac OS","true","60","true","true","browser-check","0","1015","0.0-0.0","85","0","20","15","30","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3737","0.0-1.0","85","0","20","15","30","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","19002","0.0-2.0","85","0","20","15","30","20","","15161","{""prolific_id"":""5ffa4a61dcb2a33fb5e801b2"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","33068","0.0-4.0","85","0","20","15","30","20","","14057","","","[{""page_index"":0,""viewing_time"":14057}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","42810","0.0-5.0-0.0","85","0","20","15","30","20","","9596","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","68188","0.0-7.0","85","0","20","15","30","20","","25375","","","[{""page_index"":0,""viewing_time"":25375}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","68952","0.0-8.0","85","0","20","15","30","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","88753","0.0-9.0","85","0","20","15","30","20","","19799"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","135808","0.0-10.0","85","0","20","15","30","20","","140856","{""blackblade"":""20""}","","","","","","","","firstbet","no","native","disfluent","6","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","169066","0.0-11.0","85","0","20","15","30","20","","174065","{""blackblade"":"""",""silversky"":""15""}","","","","","","","","secondbet","no","nonnative","fluent","6","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","198361","0.0-12.0","85","0","20","15","30","20","","203327","{""blackblade"":"""",""silversky"":"""",""apocalypse"":""30""}","","","","","","","","thirdbet","no","native","fluent","6","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","247879","0.0-13.0","85","0","20","15","30","20","","252814","{""blackblade"":"""",""silversky"":"""",""apocalypse"":"""",""firewalker"":""20""}","","","","","","","","forthbet","no","nonnative","disfluent","6","firewalker"
"","","","","","","","","","","","instructions","12","253002","0.0-15.0","85","0","20","15","30","20","","5121","","","[{""page_index"":0,""viewing_time"":5121}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","310003","0.0-16.0","85","0","20","15","30","20","","56945","{""P0_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":7,""fluent_nonnative"":8,""strong_nonnative"":8,""P1_Q0"":null,""competent_nonnative"":9,""smart_nonnative"":8,""educated_nonnative"":9,""intelligent_nonnative"":7,""successful_nonnative"":5,""P2_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":7,""nice_nonnative"":5,""honest_nonnative"":5,""pleasant_nonnative"":7,""P3_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":1,""enthusiastic_nonnative"":1,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":1}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","349854","0.0-17.0","85","0","20","15","30","20","","39819","{""P0_Q0"":null,""irritated_native"":1,""interested_native"":1,""enthusiastic_native"":1,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":1,""P1_Q0"":null,""competent_native"":9,""smart_native"":8,""educated_native"":9,""intelligent_native"":6,""successful_native"":5,""P2_Q0"":null,""sociable_native"":6,""friendly_native"":6,""nice_native"":5,""honest_native"":5,""pleasant_native"":7,""P3_Q0"":null,""trustworthy_native"":5,""easy_native"":9,""fluent_native"":9,""strong_native"":2}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","408283","0.0-18.0","85","0","20","15","30","20","","58391","{""P0_Q0"":null,""country_native"":""england"",""country_nonnative"":""france"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":8,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":8,""naturalness_nonnative"":8,""decision_making"":""based on information"",""P2_Q4"":""impact of accent on decision making"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
