"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1866","922","true","opera","102.0.0","false","Windows 10","true","60.81","false","true","browser-check","0","1002","0.0-0.0","85","0","15","10","30","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3624","0.0-1.0","85","0","15","10","30","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","14409","0.0-2.0","85","0","15","10","30","30","","10753","{""prolific_id"":""608b7c74c3046c6a4946131c"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","23402","0.0-4.0","85","0","15","10","30","30","","8993","","","[{""page_index"":0,""viewing_time"":8993}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","30032","0.0-5.0-0.0","85","0","15","10","30","30","","6520","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","50299","0.0-7.0","85","0","15","10","30","30","","20267","","","[{""page_index"":0,""viewing_time"":20266}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","51181","0.0-8.0","85","0","15","10","30","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","80275","0.0-9.0","85","0","15","10","30","30","","29093"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","125448","0.0-10.0","85","0","15","10","30","30","","127071","{""apocalypse"":""15""}","","","","","","","","firstbet","no","native","disfluent","8","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","9","169384","0.0-11.0","85","0","15","10","30","30","","170962","{""apocalypse"":"""",""silversky"":""10""}","","","","","","","","secondbet","no","nonnative","disfluent","8","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","198536","0.0-12.0","85","0","15","10","30","30","","200070","{""apocalypse"":"""",""silversky"":"""",""firewalker"":""30""}","","","","","","","","thirdbet","no","native","fluent","8","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","225776","0.0-13.0","85","0","15","10","30","30","","227281","{""apocalypse"":"""",""silversky"":"""",""firewalker"":"""",""blackblade"":""30""}","","","","","","","","forthbet","no","nonnative","fluent","8","blackblade"
"","","","","","","","","","","","instructions","12","232872","0.0-15.0","85","0","15","10","30","30","","7095","","","[{""page_index"":0,""viewing_time"":7095}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","287190","0.0-16.0","85","0","15","10","30","30","","54295","{""P0_Q0"":null,""sociable_nonnative"":8,""friendly_nonnative"":8,""nice_nonnative"":8,""honest_nonnative"":8,""pleasant_nonnative"":8,""P1_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":6,""fluent_nonnative"":7,""strong_nonnative"":7,""P2_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":8,""enthusiastic_nonnative"":7,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":5,""P3_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":8,""educated_nonnative"":8,""intelligent_nonnative"":8,""successful_nonnative"":8}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","331324","0.0-17.0","85","0","15","10","30","30","","44120","{""P0_Q0"":null,""sociable_native"":8,""friendly_native"":8,""nice_native"":8,""honest_native"":8,""pleasant_native"":8,""P1_Q0"":null,""trustworthy_native"":8,""easy_native"":8,""fluent_native"":9,""strong_native"":6,""P2_Q0"":null,""competent_native"":8,""smart_native"":8,""educated_native"":8,""intelligent_native"":8,""successful_native"":8,""P3_Q0"":null,""irritated_native"":1,""interested_native"":7,""enthusiastic_native"":7,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","526017","0.0-18.0","85","0","15","10","30","30","","194676","{""P0_Q0"":null,""country_native"":""United Kingdom"",""country_nonnative"":""Ethnicity-wise, India"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":7,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":6,""naturalness_nonnative"":6,""decision_making"":""How many positive things were said about the horse, and I was careful and lower in the beginning as I hadn't heard the rest. It was hard because I wasn't sure if I'd get to the end and the last ones would be the worst choices, when I'd already spent lower money on the better ones."",""P2_Q4"":""Possibly to figure out if people bet more on the horses that were introduced by the non-native speaker, finding prejudice or irritation."",""P2_Q5"":""I selected I would prefer to hear from the native speaker, only because it was easier to understand. I didn't feel any issue with the non-native speaker other than that, and that's personal to me, not a fault of theirs.""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
