"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","837","true","safari","13.1.2","false","Mac OS","true","60","true","true","browser-check","0","1029","0.0-0.0","0","100","10","30","40","30","5","30","40","25","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3456","0.0-1.0","0","100","10","30","40","30","5","30","40","25","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","16930","0.0-2.0","0","100","10","30","40","30","5","30","40","25","","13390","{""prolific_id"":""5fbc18d75845f309a94d9141"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","24032","0.0-4.0","0","100","10","30","40","30","5","30","40","25","","7101","","","[{""page_index"":0,""viewing_time"":7100}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","30268","0.0-5.0-0.0","0","100","10","30","40","30","5","30","40","25","","5878","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","37138","0.0-5.1-0.1","0","100","10","30","40","30","5","30","40","25","","6867","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","58110","0.0-7.0","0","100","10","30","40","30","5","30","40","25","","20970","","","[{""page_index"":0,""viewing_time"":20969}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","58869","0.0-8.0","0","100","10","30","40","30","5","30","40","25","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","77255","0.0-9.0","0","100","10","30","40","30","5","30","40","25","","18382","d","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","125908","0.0-10.0","0","100","10","30","40","30","5","30","40","25","","126756","{""blackblade"":""10""}","","","","","","","","firstbet","no","nonnative","fluent","2","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","183832","0.0-11.0","0","100","10","30","40","30","5","30","40","25","","184629","{""blackblade"":""10"",""firewalker"":""30""}","","","","","","","","secondbet","no","native","disfluent","2","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","207188","0.0-12.0","0","100","10","30","40","30","5","30","40","25","","207927","{""blackblade"":"""",""firewalker"":""30"",""apocalypse"":""30""}","","","","","","","","thirdbet","no","native","fluent","2","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","12","247964","0.0-13.0","0","100","10","30","40","30","5","30","40","25","","248678","{""blackblade"":"""",""firewalker"":"""",""apocalypse"":""40"",""silversky"":""30""}","","","","","","","","forthbet","no","nonnative","disfluent","2","silversky"
"","","","","","","","","","","","survey-html-form","13","271320","0.0-14.0-0.0-0.0","0","100","10","30","40","30","5","30","40","25","","23352","{""blackblade"":""10"",""firewalker"":""30"",""apocalypse"":""40"",""silversky"":""30""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","survey-html-form","14","286009","0.0-14.0-0.1-0.1","0","100","10","30","40","30","5","30","40","25","","14686","{""blackblade"":""10"",""firewalker"":""30"",""apocalypse"":""40"",""silversky"":""30""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","survey-html-form","15","305110","0.0-14.0-0.2-0.2","0","100","10","30","40","30","5","30","40","25","","19098","{""blackblade"":""5"",""firewalker"":""30"",""apocalypse"":""40"",""silversky"":""25""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","16","310254","0.0-15.0","0","100","10","30","40","30","5","30","40","25","","5143","","","[{""page_index"":0,""viewing_time"":5142}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","17","358724","0.0-16.0","0","100","10","30","40","30","5","30","40","25","","48351","{""P0_Q0"":null,""sociable_native"":7,""friendly_native"":7,""nice_native"":7,""honest_native"":8,""pleasant_native"":9,""P1_Q0"":null,""trustworthy_native"":8,""easy_native"":9,""fluent_native"":9,""strong_native"":3,""P2_Q0"":null,""irritated_native"":1,""interested_native"":6,""enthusiastic_native"":6,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5,""P3_Q0"":null,""competent_native"":8,""smart_native"":7,""educated_native"":8,""intelligent_native"":8,""successful_native"":8}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","18","409410","0.0-17.0","0","100","10","30","40","30","5","30","40","25","","50605","{""P0_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":4,""fluent_nonnative"":5,""strong_nonnative"":7,""P1_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":6,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":7,""P2_Q0"":null,""irritated_nonnative"":4,""interested_nonnative"":2,""enthusiastic_nonnative"":4,""frustrated_nonnative"":5,""annoyed_nonnative"":4,""happy_nonnative"":5,""P3_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","19","525328","0.0-18.0","0","100","10","30","40","30","5","30","40","25","","115851","{""P0_Q0"":null,""country_native"":""England "",""country_nonnative"":""Eastern European"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":4,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":5,""decision_making"":""How well I could understand the description and how good the horse sounded "",""P2_Q4"":""To see whether we make judgements based on non-native speakers e.g., less likely to trust them/judge them as competent "",""P2_Q5"":""Some of the tech was not the best on my MacBook ""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
