"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1920","931","true","chrome","117.0.0","false","Windows 10","true","60.25","false","true","browser-check","0","1000","0.0-0.0","100","0","30","20","30","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4318","0.0-1.0","100","0","30","20","30","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","39318","0.0-2.0","100","0","30","20","30","20","","34917","{""prolific_id"":""63d818b763210da5fed3c76e"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","57194","0.0-4.0","100","0","30","20","30","20","","17875","","","[{""page_index"":0,""viewing_time"":17875}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","68496","0.0-5.0-0.0","100","0","30","20","30","20","","11099","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","118269","0.0-7.0","100","0","30","20","30","20","","49773","","","[{""page_index"":0,""viewing_time"":49773}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","120509","0.0-8.0","100","0","30","20","30","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","172748","0.0-9.0","100","0","30","20","30","20","","52238","arrowdown","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","213399","0.0-10.0","100","0","30","20","30","20","","215792","{""silversky"":""30""}","","","","","","","","firstbet","no","nonnative","fluent","6","silversky"
"","","","","","","","","","","","audio-survey-input-response","9","243409","0.0-11.0","100","0","30","20","30","20","","245761","{""silversky"":"""",""apocalypse"":""20""}","","","","","","","","secondbet","no","native","fluent","6","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","284962","0.0-12.0","100","0","30","20","30","20","","287284","{""silversky"":"""",""apocalypse"":"""",""blackblade"":""30""}","","","","","","","","thirdbet","no","native","disfluent","6","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","330703","0.0-13.0","100","0","30","20","30","20","","332984","{""silversky"":"""",""apocalypse"":"""",""blackblade"":"""",""firewalker"":""20""}","","","","","","","","forthbet","no","nonnative","disfluent","6","firewalker"
"","","","","","","","","","","","instructions","12","344815","0.0-15.0","100","0","30","20","30","20","","14110","","","[{""page_index"":0,""viewing_time"":14110}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","473407","0.0-16.0","100","0","30","20","30","20","","128562","{""P0_Q0"":null,""competent_native"":7,""smart_native"":6,""educated_native"":7,""intelligent_native"":7,""successful_native"":7,""P1_Q0"":null,""trustworthy_native"":7,""easy_native"":6,""fluent_native"":7,""strong_native"":2,""P2_Q0"":null,""irritated_native"":4,""interested_native"":4,""enthusiastic_native"":3,""frustrated_native"":3,""annoyed_native"":3,""happy_native"":4,""P3_Q0"":null,""sociable_native"":3,""friendly_native"":4,""nice_native"":5,""honest_native"":6,""pleasant_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","574606","0.0-17.0","100","0","30","20","30","20","","101181","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":8,""successful_nonnative"":7,""P1_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":6,""nice_nonnative"":7,""honest_nonnative"":6,""pleasant_nonnative"":6,""P2_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":5,""enthusiastic_nonnative"":4,""frustrated_nonnative"":3,""annoyed_nonnative"":3,""happy_nonnative"":5,""P3_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":6,""fluent_nonnative"":7,""strong_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","913477","0.0-18.0","100","0","30","20","30","20","","338854","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Belgium"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":9,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":7,""decision_making"":""By what each expert said, and how confident they sounded. For example, saying \""I think...\"" doesn't sound fully confident, especially from a horse-racing expert."",""P2_Q4"":""To examine people's judgement of information when given in different accents, native or non-native."",""P2_Q5"":""""}","[{""P1_Q4"":true},{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
