"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1272","598","true","edge-chromium","117.0.2045","false","Windows 10","true","60.44","true","true","browser-check","0","1000","0.0-0.0","60","0","10","0","30","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","18767","0.0-1.0","60","0","10","0","30","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","64671","0.0-2.0","60","0","10","0","30","20","","45818","{""prolific_id"":""62ebd08bd6729790ced8587f"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","74825","0.0-4.0","60","0","10","0","30","20","","10152","","","[{""page_index"":0,""viewing_time"":10151}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","83428","0.0-5.0-0.0","60","0","10","0","30","20","","8011","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","108145","0.0-7.0","60","0","10","0","30","20","","24717","","","[{""page_index"":0,""viewing_time"":24716}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","108673","0.0-8.0","60","0","10","0","30","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","146760","0.0-9.0","60","0","10","0","30","20","","38085","enter","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","210124","0.0-10.0","60","0","10","0","30","20","","211319","{""apocalypse"":""10""}","","","","","","","","firstbet","no","native","disfluent","12","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","9","257625","0.0-11.0","60","0","10","0","30","20","","258756","{""apocalypse"":"""",""firewalker"":""0""}","","","","","","","","secondbet","no","nonnative","disfluent","12","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","299669","0.0-12.0","60","0","10","0","30","20","","300752","{""apocalypse"":"""",""firewalker"":"""",""silversky"":""30""}","","","","","","","","thirdbet","no","nonnative","fluent","12","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","333660","0.0-13.0","60","0","10","0","30","20","","334702","{""apocalypse"":"""",""firewalker"":"""",""silversky"":"""",""blackblade"":""20""}","","","","","","","","forthbet","no","native","fluent","12","blackblade"
"","","","","","","","","","","","instructions","12","340557","0.0-15.0","60","0","10","0","30","20","","6894","","","[{""page_index"":0,""viewing_time"":6894}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","399399","0.0-16.0","60","0","10","0","30","20","","58780","{""P0_Q0"":null,""competent_native"":2,""smart_native"":2,""educated_native"":3,""intelligent_native"":3,""successful_native"":2,""P1_Q0"":null,""trustworthy_native"":2,""easy_native"":4,""fluent_native"":5,""strong_native"":6,""P2_Q0"":null,""sociable_native"":2,""friendly_native"":2,""nice_native"":3,""honest_native"":3,""pleasant_native"":3,""P3_Q0"":null,""irritated_native"":6,""interested_native"":1,""enthusiastic_native"":1,""frustrated_native"":6,""annoyed_native"":6,""happy_native"":1}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","453480","0.0-17.0","60","0","10","0","30","20","","54037","{""P0_Q0"":null,""sociable_nonnative"":4,""friendly_nonnative"":5,""nice_nonnative"":6,""honest_nonnative"":4,""pleasant_nonnative"":6,""P1_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":3,""enthusiastic_nonnative"":3,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":4,""P2_Q0"":null,""trustworthy_nonnative"":5,""easy_nonnative"":3,""fluent_nonnative"":4,""strong_nonnative"":6,""P3_Q0"":null,""competent_nonnative"":4,""smart_nonnative"":4,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":4}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","636675","0.0-18.0","60","0","10","0","30","20","","183150","{""P0_Q0"":null,""country_native"":""Birmingham"",""country_nonnative"":""Sweden"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":9,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":2,""P2_Q0"":null,""naturalness_native"":9,""naturalness_nonnative"":4,""decision_making"":""I put more money on horses that the speakers told me 'were a runner up in a previous race' for example. Not just 'he's doing well'..."",""P2_Q4"":""To see who we trust more, native speakers or non-native speakers"",""P2_Q5"":""""}","[{""P1_Q4"":false},{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
