"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1422","717","true","chrome","109.0.0","false","Mac OS","true","59.98","true","true","browser-check","0","1016","0.0-0.0","100","0","20","25","40","15","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3430","0.0-1.0","100","0","20","25","40","15","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","21040","0.0-2.0","100","0","20","25","40","15","","17568","{""prolific_id"":""5e9b23eaeb6b38011f6c7ef3"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","26755","0.0-4.0","100","0","20","25","40","15","","5715","","","[{""page_index"":0,""viewing_time"":5714}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","35073","0.0-5.0-0.0","100","0","20","25","40","15","","8197","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","38170","0.0-7.0","100","0","20","25","40","15","","3097","","","[{""page_index"":0,""viewing_time"":3096}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","38744","0.0-8.0","100","0","20","25","40","15","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","60895","0.0-9.0","100","0","20","25","40","15","","22151","y","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","113069","0.0-10.0","100","0","20","25","40","15","","115203","{""firewalker"":""0.55""}","","","","","","","","firstbet","no","nonnative","disfluent","4","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","175890","0.0-11.0","100","0","20","25","40","15","","177974","{""firewalker"":""35"",""silversky"":""45""}","","","","","","","","secondbet","no","native","disfluent","4","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","227172","0.0-12.0","100","0","20","25","40","15","","229195","{""firewalker"":""20"",""silversky"":""25"",""apocalypse"":""40""}","","","","","","","","thirdbet","no","native","fluent","4","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","257407","0.0-13.0","100","0","20","25","40","15","","259379","{""firewalker"":"""",""silversky"":"""",""apocalypse"":"""",""blackblade"":""15""}","","","","","","","","forthbet","no","nonnative","fluent","4","blackblade"
"","","","","","","","","","","","instructions","12","263690","0.0-15.0","100","0","20","25","40","15","","6280","","","[{""page_index"":0,""viewing_time"":6278}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","325421","0.0-16.0","100","0","20","25","40","15","","61690","{""P0_Q0"":null,""competent_native"":6,""smart_native"":8,""educated_native"":8,""intelligent_native"":8,""successful_native"":7,""P1_Q0"":null,""irritated_native"":1,""interested_native"":3,""enthusiastic_native"":2,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":5,""P2_Q0"":null,""sociable_native"":3,""friendly_native"":3,""nice_native"":4,""honest_native"":4,""pleasant_native"":4,""P3_Q0"":null,""trustworthy_native"":4,""easy_native"":6,""fluent_native"":9,""strong_native"":8}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","374202","0.0-17.0","100","0","20","25","40","15","","48761","{""P0_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":5,""educated_nonnative"":5,""intelligent_nonnative"":6,""successful_nonnative"":5,""P1_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":4,""enthusiastic_nonnative"":4,""frustrated_nonnative"":2,""annoyed_nonnative"":3,""happy_nonnative"":5,""P2_Q0"":null,""sociable_nonnative"":3,""friendly_nonnative"":3,""nice_nonnative"":5,""honest_nonnative"":5,""pleasant_nonnative"":6,""P3_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":4,""fluent_nonnative"":4,""strong_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","462449","0.0-18.0","100","0","20","25","40","15","","88222","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""Romania"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":4,""naturalness_nonnative"":5,""decision_making"":""Based on the horse they said was the most consistent"",""P2_Q4"":""To see if people are more likely to place higher bets based on the percieved competency of native speakers over non native speakers"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
