"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1032","598","true","edge-chromium","117.0.2045","false","Windows 10","true","59.98","true","true","browser-check","0","1009","0.0-0.0","100","0","20","40","30","10","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","6106","0.0-1.0","100","0","20","40","30","10","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","28909","0.0-2.0","100","0","20","40","30","10","","22737","{""prolific_id"":""651d890d8dbe569271474625"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","37966","0.0-4.0","100","0","20","40","30","10","","9055","","","[{""page_index"":0,""viewing_time"":9054}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","45587","0.0-5.0-0.0","100","0","20","40","30","10","","7491","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","49660","0.0-7.0","100","0","20","40","30","10","","4071","","","[{""page_index"":0,""viewing_time"":4071}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","50162","0.0-8.0","100","0","20","40","30","10","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","78415","0.0-9.0","100","0","20","40","30","10","","28250","control","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","141802","0.0-10.0","100","0","20","40","30","10","","143468","{""blackblade"":""20""}","","","","","","","","firstbet","no","nonnative","disfluent","9","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","183975","0.0-11.0","100","0","20","40","30","10","","185578","{""blackblade"":"""",""firewalker"":""40""}","","","","","","","","secondbet","no","nonnative","fluent","9","firewalker"
"","","","","","","","","","","","audio-survey-input-response","10","233216","0.0-12.0","100","0","20","40","30","10","","234776","{""blackblade"":"""",""firewalker"":"""",""apocalypse"":""30""}","","","","","","","","thirdbet","no","native","disfluent","9","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","294559","0.0-13.0","100","0","20","40","30","10","","296070","{""blackblade"":"""",""firewalker"":"""",""apocalypse"":"""",""silversky"":""10""}","","","","","","","","forthbet","no","native","fluent","9","silversky"
"","","","","","","","","","","","instructions","12","307939","0.0-15.0","100","0","20","40","30","10","","13377","","","[{""page_index"":0,""viewing_time"":13376}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","479573","0.0-16.0","100","0","20","40","30","10","","171507","{""P0_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":3,""fluent_nonnative"":6,""strong_nonnative"":8,""P1_Q0"":null,""irritated_nonnative"":6,""interested_nonnative"":8,""enthusiastic_nonnative"":5,""frustrated_nonnative"":7,""annoyed_nonnative"":7,""happy_nonnative"":6,""P2_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":6,""P3_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":8,""pleasant_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","590426","0.0-17.0","100","0","20","40","30","10","","110804","{""P0_Q0"":null,""sociable_native"":7,""friendly_native"":7,""nice_native"":7,""honest_native"":8,""pleasant_native"":7,""P1_Q0"":null,""irritated_native"":3,""interested_native"":7,""enthusiastic_native"":7,""frustrated_native"":3,""annoyed_native"":4,""happy_native"":7,""P2_Q0"":null,""competent_native"":7,""smart_native"":6,""educated_native"":6,""intelligent_native"":6,""successful_native"":7,""P3_Q0"":null,""trustworthy_native"":7,""easy_native"":6,""fluent_native"":8,""strong_native"":6}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","844546","0.0-18.0","100","0","20","40","30","10","","254054","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""I don't know"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":5,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":2,""naturalness_nonnative"":2,""decision_making"":""The information about the horses previous races"",""P2_Q4"":""To see how a different accent effects desions"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
