"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1536","867","true","chrome","117.0.0","false","Windows 10","true","60.17","true","true","browser-check","0","1010","0.0-0.0","0","90","15","15","","25","15","15","35","25","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","3832","0.0-1.0","0","90","15","15","","25","15","15","35","25","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","18437","0.0-2.0","0","90","15","15","","25","15","15","35","25","","14529","{""prolific_id"":""6296236a4965e587cc0d70a8"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","59862","0.0-4.0","0","90","15","15","","25","15","15","35","25","","41422","","","[{""page_index"":0,""viewing_time"":41421}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","94382","0.0-5.0-0.0","0","90","15","15","","25","15","15","35","25","","33640","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","99605","0.0-5.1-0.1","0","90","15","15","","25","15","15","35","25","","5219","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","123884","0.0-7.0","0","90","15","15","","25","15","15","35","25","","24278","","","[{""page_index"":0,""viewing_time"":24278}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","124374","0.0-8.0","0","90","15","15","","25","15","15","35","25","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","148553","0.0-9.0","0","90","15","15","","25","15","15","35","25","","24177"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","191893","0.0-10.0","0","90","15","15","","25","15","15","35","25","","196133","{""apocalypse"":""15""}","","","","","","","","firstbet","no","native","disfluent","10","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","235595","0.0-11.0","0","90","15","15","","25","15","15","35","25","","239792","{""apocalypse"":""15"",""blackblade"":""15""}","","","","","","","","secondbet","no","nonnative","fluent","10","blackblade"
"","","","","","","","","","","","audio-survey-input-response","11","266873","0.0-12.0","0","90","15","15","","25","15","15","35","25","","271027","{""apocalypse"":"""",""blackblade"":"""",""silversky"":""35""}","","","","","","","","thirdbet","no","native","fluent","10","silversky"
"","","","","","","","","","","","audio-survey-input-response","12","307202","0.0-13.0","0","90","15","15","","25","15","15","35","25","","311324","{""apocalypse"":"""",""blackblade"":"""",""silversky"":"""",""firewalker"":""25""}","","","","","","","","forthbet","no","nonnative","disfluent","10","firewalker"
"","","","","","","","","","","","survey-html-form","13","331501","0.0-14.0-0.0-0.0","0","90","15","15","","25","15","15","35","25","","24293","{""apocalypse"":""15"",""blackblade"":""15"",""silversky"":""35"",""firewalker"":""25""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","14","336256","0.0-15.0","0","90","15","15","","25","15","15","35","25","","4753","","","[{""page_index"":0,""viewing_time"":4753}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","15","376189","0.0-16.0","0","90","15","15","","25","15","15","35","25","","39853","{""P0_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":8,""educated_nonnative"":8,""intelligent_nonnative"":8,""successful_nonnative"":9,""P1_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":7,""nice_nonnative"":9,""honest_nonnative"":8,""pleasant_nonnative"":9,""P2_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":7,""enthusiastic_nonnative"":5,""frustrated_nonnative"":5,""annoyed_nonnative"":2,""happy_nonnative"":5,""P3_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":5,""fluent_nonnative"":7,""strong_nonnative"":8}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","414017","0.0-17.0","0","90","15","15","","25","15","15","35","25","","37796","{""P0_Q0"":null,""trustworthy_native"":8,""easy_native"":8,""fluent_native"":6,""strong_native"":4,""P1_Q0"":null,""competent_native"":8,""smart_native"":7,""educated_native"":8,""intelligent_native"":7,""successful_native"":8,""P2_Q0"":null,""irritated_native"":1,""interested_native"":4,""enthusiastic_native"":5,""frustrated_native"":6,""annoyed_native"":5,""happy_native"":5,""P3_Q0"":null,""sociable_native"":7,""friendly_native"":7,""nice_native"":8,""honest_native"":7,""pleasant_native"":6}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","17","478073","0.0-18.0","0","90","15","15","","25","15","15","35","25","","64016","{""P0_Q0"":null,""country_native"":""United Kingdom"",""country_nonnative"":""Spain"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":8,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":8,""naturalness_nonnative"":3,""decision_making"":""Based on what sounded most likely to win"",""P2_Q4"":"""",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
