"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","horse0_fix","horse1_fix","horse2_fix","horse3_fix","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1440","702","true","chrome","117.0.0","false","Mac OS","true","60.99","true","true","browser-check","0","992","0.0-0.0","0","100","15","25","40","40","10","20","30","40","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","6732","0.0-1.0","0","100","15","25","40","40","10","20","30","40","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","24707","0.0-2.0","0","100","15","25","40","40","10","20","30","40","","17913","{""prolific_id"":""615f1121a8aa26c1c52e2227"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","31932","0.0-4.0","0","100","15","25","40","40","10","20","30","40","","7225","","","[{""page_index"":0,""viewing_time"":7224}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","39165","0.0-5.0-0.0","0","100","15","25","40","40","10","20","30","40","","6908","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","72000","0.0-7.0","0","100","15","25","40","40","10","20","30","40","","32834","","","[{""page_index"":0,""viewing_time"":32833}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","78854","0.0-8.0","0","100","15","25","40","40","10","20","30","40","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","103680","0.0-9.0","0","100","15","25","40","40","10","20","30","40","","24825","y","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","145811","0.0-10.0","0","100","15","25","40","40","10","20","30","40","","155976","{""blackblade"":""15""}","","","","","","","","firstbet","no","native","disfluent","13","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","181871","0.0-11.0","0","100","15","25","40","40","10","20","30","40","","191993","{""blackblade"":"""",""apocalypse"":""25""}","","","","","","","","secondbet","no","nonnative","fluent","13","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","215646","0.0-12.0","0","100","15","25","40","40","10","20","30","40","","225731","{""blackblade"":"""",""apocalypse"":"""",""silversky"":""40""}","","","","","","","","thirdbet","no","native","fluent","13","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","260643","0.0-13.0","0","100","15","25","40","40","10","20","30","40","","270692","{""blackblade"":"""",""apocalypse"":"""",""silversky"":"""",""firewalker"":""40""}","","","","","","","","forthbet","no","nonnative","disfluent","13","firewalker"
"","","","","","","","","","","","survey-html-form","12","301281","0.0-14.0-0.0-0.0","0","100","15","25","40","40","10","20","30","40","","40631","{""blackblade"":""10"",""apocalypse"":""20"",""silversky"":""30"",""firewalker"":""40""}","","","","","","","","overbet","yes","","","",""
"","","","","","","","","","","","instructions","13","306727","0.0-15.0","0","100","15","25","40","40","10","20","30","40","","5443","","","[{""page_index"":0,""viewing_time"":5443}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","14","360534","0.0-16.0","0","100","15","25","40","40","10","20","30","40","","53757","{""P0_Q0"":null,""competent_native"":2,""smart_native"":3,""educated_native"":2,""intelligent_native"":2,""successful_native"":1,""P1_Q0"":null,""sociable_native"":3,""friendly_native"":2,""nice_native"":2,""honest_native"":1,""pleasant_native"":2,""P2_Q0"":null,""trustworthy_native"":2,""easy_native"":2,""fluent_native"":3,""strong_native"":4,""P3_Q0"":null,""irritated_native"":9,""interested_native"":2,""enthusiastic_native"":1,""frustrated_native"":9,""annoyed_native"":9,""happy_native"":1}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","424817","0.0-17.0","0","100","15","25","40","40","10","20","30","40","","64254","{""P0_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":5,""enthusiastic_nonnative"":4,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":4,""P1_Q0"":null,""sociable_nonnative"":6,""friendly_nonnative"":5,""nice_nonnative"":6,""honest_nonnative"":7,""pleasant_nonnative"":8,""P2_Q0"":null,""trustworthy_nonnative"":3,""easy_nonnative"":8,""fluent_nonnative"":9,""strong_nonnative"":5,""P3_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":6,""educated_nonnative"":7,""intelligent_nonnative"":8,""successful_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","16","533338","0.0-18.0","0","100","15","25","40","40","10","20","30","40","","108483","{""P0_Q0"":null,""country_native"":""Northern UK"",""country_nonnative"":""South America"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":6,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":9,""naturalness_nonnative"":1,""decision_making"":""More towards the person I could understand"",""P2_Q4"":""Understanding accents and trustworthiness of them"",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
