"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","651","true","chrome","117.0.0","false","Windows 10","true","60.79","true","true","browser-check","0","5688","0.0-0.0","100","0","30","20","20","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","9346","0.0-1.0","100","0","30","20","20","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","25913","0.0-2.0","100","0","30","20","20","30","","16416","{""prolific_id"":""62c4822340766a265dc814a8"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","42122","0.0-4.0","100","0","30","20","20","30","","16194","","","[{""page_index"":0,""viewing_time"":16194}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","48670","0.0-5.0-0.0","100","0","30","20","20","30","","5909","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","72315","0.0-7.0","100","0","30","20","20","30","","23644","","","[{""page_index"":0,""viewing_time"":23644}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","74320","0.0-8.0","100","0","30","20","20","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","127987","0.0-9.0","100","0","30","20","20","30","","53665"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","160568","0.0-10.0","100","0","30","20","20","30","","163350","{""blackblade"":""10""}","","","","","","","","firstbet","no","native","fluent","12","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","194910","0.0-11.0","100","0","30","20","20","30","","197660","{""blackblade"":"""",""silversky"":""20""}","","","","","","","","secondbet","no","nonnative","fluent","12","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","238487","0.0-12.0","100","0","30","20","20","30","","241202","{""blackblade"":"""",""silversky"":"""",""firewalker"":""20""}","","","","","","","","thirdbet","no","nonnative","disfluent","12","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","312124","0.0-13.0","100","0","30","20","20","30","","314796","{""blackblade"":""30"",""silversky"":"""",""firewalker"":"""",""apocalypse"":""30""}","","","","","","","","forthbet","no","native","disfluent","12","apocalypse"
"","","","","","","","","","","","instructions","12","316693","0.0-15.0","100","0","30","20","20","30","","4565","","","[{""page_index"":0,""viewing_time"":4565}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","387295","0.0-16.0","100","0","30","20","20","30","","70536","{""P0_Q0"":null,""trustworthy_nonnative"":6,""easy_nonnative"":5,""fluent_nonnative"":7,""strong_nonnative"":5,""P1_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":5,""educated_nonnative"":5,""intelligent_nonnative"":5,""successful_nonnative"":5,""P2_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":3,""enthusiastic_nonnative"":3,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":2,""P3_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":6,""nice_nonnative"":5,""honest_nonnative"":5,""pleasant_nonnative"":6}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","447783","0.0-17.0","100","0","30","20","20","30","","60422","{""P0_Q0"":null,""sociable_native"":5,""friendly_native"":4,""nice_native"":4,""honest_native"":5,""pleasant_native"":5,""P1_Q0"":null,""competent_native"":3,""smart_native"":4,""educated_native"":5,""intelligent_native"":4,""successful_native"":4,""P2_Q0"":null,""irritated_native"":3,""interested_native"":1,""enthusiastic_native"":1,""frustrated_native"":7,""annoyed_native"":6,""happy_native"":3,""P3_Q0"":null,""trustworthy_native"":5,""easy_native"":7,""fluent_native"":8,""strong_native"":6}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","607305","0.0-18.0","100","0","30","20","20","30","","159475","{""P0_Q0"":null,""country_native"":""The north maybe sheffield leeds"",""country_nonnative"":""france "",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":7,""naturalness_nonnative"":3,""decision_making"":""I could understand them but I didn't really know what it meant, so just random"",""P2_Q4"":""whether we are more likely to trust native speakers, based soley on the fact they are native "",""P2_Q5"":""no""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
