"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"2560","1323","true","chrome","116.0.0","false","Windows 10","true","75.75","false","true","browser-check","0","36106","0.0-0.0","65","0","5","10","40","10","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","62912","0.0-1.0","65","0","5","10","40","10","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","73489","0.0-2.0","65","0","5","10","40","10","","10547","{""prolific_id"":""63d7c67eba7ffd579000d595"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","76398","0.0-4.0","65","0","5","10","40","10","","2908","","","[{""page_index"":0,""viewing_time"":2908}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","83470","0.0-5.0-0.0","65","0","5","10","40","10","","6848","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","104134","0.0-7.0","65","0","5","10","40","10","","20663","","","[{""page_index"":0,""viewing_time"":20663}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","104615","0.0-8.0","65","0","5","10","40","10","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","123404","0.0-9.0","65","0","5","10","40","10","","18788"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","165582","0.0-10.0","65","0","5","10","40","10","","167515","{""blackblade"":""5""}","","","","","","","","firstbet","no","nonnative","disfluent","9","blackblade"
"","","","","","","","","","","","audio-survey-input-response","9","194389","0.0-11.0","65","0","5","10","40","10","","196281","{""blackblade"":"""",""silversky"":""10""}","","","","","","","","secondbet","no","native","fluent","9","silversky"
"","","","","","","","","","","","audio-survey-input-response","10","225365","0.0-12.0","65","0","5","10","40","10","","227228","{""blackblade"":"""",""silversky"":"""",""firewalker"":""30""}","","","","","","","","thirdbet","no","nonnative","fluent","9","firewalker"
"","","","","","","","","","","","audio-survey-input-response","11","275461","0.0-13.0","65","0","5","10","40","10","","277293","{""blackblade"":"""",""silversky"":"""",""firewalker"":""40"",""apocalypse"":""10""}","","","","","","","","forthbet","no","native","disfluent","9","apocalypse"
"","","","","","","","","","","","instructions","12","343076","0.0-15.0","65","0","5","10","40","10","","67614","","","[{""page_index"":0,""viewing_time"":67614}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","396596","0.0-16.0","65","0","5","10","40","10","","53495","{""P0_Q0"":null,""competent_native"":6,""smart_native"":6,""educated_native"":7,""intelligent_native"":6,""successful_native"":5,""P1_Q0"":null,""irritated_native"":2,""interested_native"":3,""enthusiastic_native"":4,""frustrated_native"":2,""annoyed_native"":2,""happy_native"":7,""P2_Q0"":null,""trustworthy_native"":7,""easy_native"":8,""fluent_native"":8,""strong_native"":5,""P3_Q0"":null,""sociable_native"":5,""friendly_native"":7,""nice_native"":8,""honest_native"":7,""pleasant_native"":8}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","14","446658","0.0-17.0","65","0","5","10","40","10","","50047","{""P0_Q0"":null,""irritated_nonnative"":6,""interested_nonnative"":4,""enthusiastic_nonnative"":5,""frustrated_nonnative"":8,""annoyed_nonnative"":6,""happy_nonnative"":7,""P1_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":2,""fluent_nonnative"":3,""strong_nonnative"":7,""P2_Q0"":null,""sociable_nonnative"":5,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":7,""pleasant_nonnative"":6,""P3_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":7,""educated_nonnative"":6,""intelligent_nonnative"":7,""successful_nonnative"":5}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","517868","0.0-18.0","65","0","5","10","40","10","","71193","{""P0_Q0"":null,""country_native"":""asia"",""country_nonnative"":""north england "",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":8,""exposure_n"":8,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":2,""P2_Q0"":null,""naturalness_native"":4,""naturalness_nonnative"":4,""decision_making"":""based off the descriptions of the horses and how they did "",""P2_Q4"":""to see if there is a bias between native and none native speakers when deciding value propositions "",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
