"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1225","609","true","edge-chromium","116.0.1938","false","Windows 10","true","60.99","true","true","browser-check","0","988","0.0-0.0","80","0","20","15","25","20","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4193","0.0-1.0","80","0","20","15","25","20","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","44735","0.0-2.0","80","0","20","15","25","20","","40512","{""prolific_id"":""5f9c07fbe26428020010556b"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","56636","0.0-4.0","80","0","20","15","25","20","","11901","","","[{""page_index"":0,""viewing_time"":11900}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","65954","0.0-5.0-0.0","80","0","20","15","25","20","","5800","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","91480","0.0-7.0","80","0","20","15","25","20","","25525","","","[{""page_index"":0,""viewing_time"":25525}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","100399","0.0-8.0","80","0","20","15","25","20","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","132023","0.0-9.0","80","0","20","15","25","20","","31624"," ","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","176357","0.0-10.0","80","0","20","15","25","20","","184854","{""firewalker"":""20""}","","","","","","","","firstbet","no","nonnative","disfluent","6","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","213796","0.0-11.0","80","0","20","15","25","20","","222250","{""firewalker"":"""",""blackblade"":""15""}","","","","","","","","secondbet","no","native","disfluent","6","blackblade"
"","","","","","","","","","","","audio-survey-input-response","10","237731","0.0-12.0","80","0","20","15","25","20","","246148","{""firewalker"":"""",""blackblade"":"""",""apocalypse"":""25""}","","","","","","","","thirdbet","no","native","fluent","6","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","11","266246","0.0-13.0","80","0","20","15","25","20","","274639","{""firewalker"":"""",""blackblade"":"""",""apocalypse"":"""",""silversky"":""20""}","","","","","","","","forthbet","no","nonnative","fluent","6","silversky"
"","","","","","","","","","","","instructions","12","270597","0.0-15.0","80","0","20","15","25","20","","4350","","","[{""page_index"":0,""viewing_time"":4349}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","330558","0.0-16.0","80","0","20","15","25","20","","59936","{""P0_Q0"":null,""trustworthy_nonnative"":7,""easy_nonnative"":8,""fluent_nonnative"":7,""strong_nonnative"":7,""P1_Q0"":null,""competent_nonnative"":6,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":7,""P2_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":7,""nice_nonnative"":7,""honest_nonnative"":6,""pleasant_nonnative"":7,""P3_Q0"":null,""irritated_nonnative"":2,""interested_nonnative"":6,""enthusiastic_nonnative"":6,""frustrated_nonnative"":2,""annoyed_nonnative"":2,""happy_nonnative"":7}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","384339","0.0-17.0","80","0","20","15","25","20","","53768","{""P0_Q0"":null,""sociable_native"":5,""friendly_native"":5,""nice_native"":6,""honest_native"":7,""pleasant_native"":5,""P1_Q0"":null,""competent_native"":7,""smart_native"":6,""educated_native"":6,""intelligent_native"":6,""successful_native"":5,""P2_Q0"":null,""irritated_native"":3,""interested_native"":4,""enthusiastic_native"":3,""frustrated_native"":3,""annoyed_native"":3,""happy_native"":5,""P3_Q0"":null,""trustworthy_native"":6,""easy_native"":5,""fluent_native"":7,""strong_native"":6}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","525611","0.0-18.0","80","0","20","15","25","20","","141255","{""P0_Q0"":null,""country_native"":""Scotland"",""country_nonnative"":""Spain"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":5,""exposure_n"":7,""P1_Q3"":null,""P1_Q4"":""Yes"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":6,""naturalness_nonnative"":7,""decision_making"":""Based on description, but didn't want to bet too highly on first horse"",""P2_Q4"":"""",""P2_Q5"":""""}","[{""P1_Q4"":true}]","","","","","","","survey_checks","","","","",""
