"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","629","true","chrome","116.0.0","false","Windows 10","true","60.28","true","true","browser-check","0","1007","0.0-0.0","75","0","20","10","15","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","4383","0.0-1.0","75","0","20","10","15","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","32857","0.0-2.0","75","0","20","10","15","30","","28362","{""prolific_id"":""5f1b5eddc8514b195ccc602a"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","48242","0.0-4.0","75","0","20","10","15","30","","15384","","","[{""page_index"":0,""viewing_time"":15383}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","56424","0.0-5.0-0.0","75","0","20","10","15","30","","7840","8","","","false","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","5","64718","0.0-5.1-0.1","75","0","20","10","15","30","","8291","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","6","90986","0.0-7.0","75","0","20","10","15","30","","26267","","","[{""page_index"":0,""viewing_time"":26266}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","7","91739","0.0-8.0","75","0","20","10","15","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","8","116902","0.0-9.0","75","0","20","10","15","30","","25162","arrowright","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","9","156013","0.0-10.0","75","0","20","10","15","30","","157067","{""apocalypse"":""20""}","","","","","","","","firstbet","no","native","fluent","5","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","213391","0.0-11.0","75","0","20","10","15","30","","214407","{""apocalypse"":""20"",""silversky"":""10""}","","","","","","","","secondbet","no","nonnative","disfluent","5","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","255399","0.0-12.0","75","0","20","10","15","30","","256358","{""apocalypse"":"""",""silversky"":""10"",""blackblade"":""15""}","","","","","","","","thirdbet","no","native","disfluent","5","blackblade"
"","","","","","","","","","","","audio-survey-input-response","12","287870","0.0-13.0","75","0","20","10","15","30","","288787","{""apocalypse"":"""",""silversky"":"""",""blackblade"":""15"",""firewalker"":""30""}","","","","","","","","forthbet","no","nonnative","fluent","5","firewalker"
"","","","","","","","","","","","instructions","13","293605","0.0-15.0","75","0","20","10","15","30","","5732","","","[{""page_index"":0,""viewing_time"":5732}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","14","348308","0.0-16.0","75","0","20","10","15","30","","54643","{""P0_Q0"":null,""trustworthy_nonnative"":9,""easy_nonnative"":8,""fluent_nonnative"":8,""strong_nonnative"":3,""P1_Q0"":null,""irritated_nonnative"":1,""interested_nonnative"":7,""enthusiastic_nonnative"":7,""frustrated_nonnative"":1,""annoyed_nonnative"":1,""happy_nonnative"":7,""P2_Q0"":null,""sociable_nonnative"":7,""friendly_nonnative"":8,""nice_nonnative"":8,""honest_nonnative"":9,""pleasant_nonnative"":8,""P3_Q0"":null,""competent_nonnative"":8,""smart_nonnative"":8,""educated_nonnative"":8,""intelligent_nonnative"":8,""successful_nonnative"":8}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","15","459747","0.0-17.0","75","0","20","10","15","30","","111403","{""P0_Q0"":null,""irritated_native"":1,""interested_native"":7,""enthusiastic_native"":7,""frustrated_native"":1,""annoyed_native"":1,""happy_native"":7,""P1_Q0"":null,""trustworthy_native"":8,""easy_native"":8,""fluent_native"":8,""strong_native"":3,""P2_Q0"":null,""competent_native"":7,""smart_native"":7,""educated_native"":7,""intelligent_native"":7,""successful_native"":7,""P3_Q0"":null,""sociable_native"":7,""friendly_native"":7,""nice_native"":8,""honest_native"":8,""pleasant_native"":7}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","16","584393","0.0-18.0","75","0","20","10","15","30","","124596","{""P0_Q0"":null,""country_native"":""England"",""country_nonnative"":""No idea (terrible with accents)"",""learn_future"":""Non-native speaker"",""P1_Q0"":null,""exposure_nn"":3,""exposure_n"":7,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":2,""P2_Q0"":null,""naturalness_native"":5,""naturalness_nonnative"":7,""decision_making"":""I just listened to the information given and judged whether the horse was likely to win"",""P2_Q4"":"""",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
