"width","height","webaudio","browser","browser_version","mobile","os","fullscreen","vsync_rate","webcam","microphone","trial_type","trial_index","time_elapsed","internal_node_id","total_bet","fixed_bet_over100","horse0_bet","horse1_bet","horse2_bet","horse3_bet","success","rt","response","accuracy","view_history","correct","timeout","failed_images","failed_audio","failed_video","type","overbet","speaker","delivery","list","horse"
"1366","643","true","chrome","116.0.0","false","Windows 10","true","56.39","true","true","browser-check","0","2710","0.0-0.0","100","0","40","10","20","30","","","","","","","","","","","","","","","",""
"","","","","","","","","","","","fullscreen","1","6575","0.0-1.0","100","0","40","10","20","30","true","","","","","","","","","","","","","","",""
"","","","","","","","","","","","survey","2","40979","0.0-2.0","100","0","40","10","20","30","","34232","{""prolific_id"":""5f27d3d74fab580144a8c2ed"",""uk_origin"":""Yes"",""uk_live"":""Yes"",""english_l1"":""Yes""}","[{""uk_origin"":true},{""uk_live"":true},{""english_l1"":true}]","","","","","","","","","","","",""
"","","","","","","","","","","","instructions","3","50575","0.0-4.0","100","0","40","10","20","30","","9578","","","[{""page_index"":0,""viewing_time"":9577}]","","","","","","","","","","",""
"","","","","","","","","","","","audio-button-response","4","62787","0.0-5.0-0.0","100","0","40","10","20","30","","10029","2","","","true","","","","","","","","","",""
"","","","","","","","","","","","instructions","5","93430","0.0-7.0","100","0","40","10","20","30","","30641","","","[{""page_index"":0,""viewing_time"":30641}]","","","","","","","","","","",""
"","","","","","","","","","","","preload","6","95554","0.0-8.0","100","0","40","10","20","30","true","","","","","","false","[]","[]","[]","","","","","",""
"","","","","","","","","","","","html-keyboard-response","7","136869","0.0-9.0","100","0","40","10","20","30","","41200","arrowdown","","","","","","","","","","","","",""
"","","","","","","","","","","","audio-survey-input-response","8","179804","0.0-10.0","100","0","40","10","20","30","","182669","{""firewalker"":""40""}","","","","","","","","firstbet","no","native","fluent","7","firewalker"
"","","","","","","","","","","","audio-survey-input-response","9","220002","0.0-11.0","100","0","40","10","20","30","","222824","{""firewalker"":"""",""apocalypse"":""10""}","","","","","","","","secondbet","no","native","disfluent","7","apocalypse"
"","","","","","","","","","","","audio-survey-input-response","10","249772","0.0-12.0","100","0","40","10","20","30","","252554","{""firewalker"":"""",""apocalypse"":"""",""silversky"":""20""}","","","","","","","","thirdbet","no","nonnative","fluent","7","silversky"
"","","","","","","","","","","","audio-survey-input-response","11","286916","0.0-13.0","100","0","40","10","20","30","","289669","{""firewalker"":"""",""apocalypse"":"""",""silversky"":"""",""blackblade"":""30""}","","","","","","","","forthbet","no","nonnative","disfluent","7","blackblade"
"","","","","","","","","","","","instructions","12","294595","0.0-15.0","100","0","40","10","20","30","","7670","","","[{""page_index"":0,""viewing_time"":7669}]","","","","","","","","","","",""
"","","","","","","","","","","","survey","13","383817","0.0-16.0","100","0","40","10","20","30","","89101","{""P0_Q0"":null,""irritated_nonnative"":3,""interested_nonnative"":4,""enthusiastic_nonnative"":2,""frustrated_nonnative"":6,""annoyed_nonnative"":6,""happy_nonnative"":5,""P1_Q0"":null,""trustworthy_nonnative"":8,""easy_nonnative"":4,""fluent_nonnative"":5,""strong_nonnative"":7,""P2_Q0"":null,""competent_nonnative"":7,""smart_nonnative"":7,""educated_nonnative"":7,""intelligent_nonnative"":7,""successful_nonnative"":6,""P3_Q0"":null,""sociable_nonnative"":3,""friendly_nonnative"":6,""nice_nonnative"":6,""honest_nonnative"":8,""pleasant_nonnative"":8}","[]","","","","","","","survey_nonnative","","non-native","","",""
"","","","","","","","","","","","survey","14","478087","0.0-17.0","100","0","40","10","20","30","","94195","{""P0_Q0"":null,""sociable_native"":6,""friendly_native"":7,""nice_native"":7,""honest_native"":8,""pleasant_native"":7,""P1_Q0"":null,""competent_native"":7,""smart_native"":7,""educated_native"":7,""intelligent_native"":7,""successful_native"":7,""P2_Q0"":null,""trustworthy_native"":8,""easy_native"":9,""fluent_native"":9,""strong_native"":9,""P3_Q0"":null,""irritated_native"":2,""interested_native"":7,""enthusiastic_native"":7,""frustrated_native"":2,""annoyed_native"":2,""happy_native"":5}","[]","","","","","","","survey_native","","native","","",""
"","","","","","","","","","","","survey","15","587990","0.0-18.0","100","0","40","10","20","30","","109814","{""P0_Q0"":null,""country_native"":""Englans"",""country_nonnative"":""No"",""learn_future"":""Native speaker"",""P1_Q0"":null,""exposure_nn"":2,""exposure_n"":9,""P1_Q3"":null,""P1_Q4"":""No"",""P1_Q5"":1,""P2_Q0"":null,""naturalness_native"":8,""naturalness_nonnative"":8,""decision_making"":""Based on the likelihood of success"",""P2_Q4"":""to see whether native language spoken influences peoples behaviour and or trust"",""P2_Q5"":""""}","[{""P1_Q4"":false}]","","","","","","","survey_checks","","","","",""
